index,RITM SIRI,Standard_dev,label
116,0.247311252232512,0.29480334630625,-1.0
117,0.1681781298094335,0.2925271522854289,-1.0
118,0.3700458388167975,0.292372056963548,-1.0
119,0.3180747546734945,0.293370684973832,-1.0
120,0.4376554374112267,0.29629626446749174,-1.0
121,0.4885649497831856,0.2998724561806888,-1.0
122,0.5086014125674669,0.30476989614314515,-1.0
123,0.4217147578866118,0.3077920199703131,-1.0
124,0.4756848295509961,0.3103877474730108,-1.0
125,0.2946799555407473,0.31007336104246275,-1.0
126,0.3265827631985383,0.3101697363061598,-1.0
127,0.2301255366599095,0.30947591664976687,-1.0
128,0.1449444215771338,0.30846443312904126,-1.0
129,0.2064311616467007,0.30802321248216386,-1.0
130,0.241038782083546,0.30868184164125645,-1.0
131,0.2024604128443377,0.3088748487491063,-1.0
132,0.0382665135967839,0.3087591424144963,-1.0
133,-0.0316083128177062,0.3082757566091556,-1.0
134,-0.1807627561154143,0.30524681559487704,0.0
135,0.101066620764735,0.3033503402605609,-1.0
136,0.1559245732950192,0.30261570836647983,-1.0
137,-0.0345059427312435,0.3016990603573215,-1.0
138,-0.0169799143979636,0.3006802347955984,-1.0
139,0.0600795082693768,0.29931011817360686,-1.0
140,-0.0656182305456196,0.2980581205548723,1.0
141,-0.075091080978062,0.2964435045424464,1.0
142,-0.1109219639886953,0.29413971798888405,1.0
143,-0.2836323458418421,0.2933815505765915,1.0
144,-0.2956896563668065,0.29333137504793216,1.0
145,-0.317178605309846,0.2937065459618877,1.0
146,-0.288750521873081,0.2937114121340071,1.0
147,-0.385662007860053,0.29461933398601015,1.0
148,-0.2837953607207542,0.2943407511464442,1.0
149,-0.2510984741470912,0.29436601329536377,1.0
150,-0.0915219081328473,0.2941034209583726,1.0
151,-0.0364982609342252,0.29396432470465017,-1.0
152,-0.1222077852299419,0.29398221019931225,1.0
153,-0.1499692786840452,0.29401420229038805,1.0
154,-0.0644985739133128,0.29370377105640877,1.0
155,0.1678670114126035,0.29468828789053014,-1.0
156,0.0310876584438535,0.294934904692098,-1.0
157,-0.4681823206342823,0.29728889655984314,1.0
158,-0.3856763182212743,0.29864161152045743,1.0
159,-0.4402060138966908,0.30058393582753573,1.0
160,-0.3816038965364159,0.3018587473787928,1.0
161,-0.4971695389146351,0.30441457668771704,1.0
162,-0.439676701345733,0.30617306008718137,1.0
163,-0.3089067130315488,0.30681815812233243,1.0
164,-0.3165427729804664,0.3075035561287335,1.0
165,-0.3547505248555076,0.3083806941073269,1.0
166,-0.3729481551314109,0.30925216379889897,1.0
167,-0.2838420089431279,0.3096205340853077,1.0
168,0.2191813399808042,0.31146532399667964,-1.0
169,0.6680702153761571,0.32101641604574743,-1.0
170,0.062926460554717,0.32149553713370277,-1.0
171,0.0505952553621362,0.32188275260524807,-1.0
172,-0.0426137606502381,0.32170086423224253,0.0
173,-0.2057577214517616,0.3218349077348088,0.0
174,-0.1723679939815285,0.32163870900494007,0.0
175,-0.3011665695612313,0.32152363371549514,0.0
176,-0.3155859914763272,0.3214337676464626,0.0
177,-0.3915604241813835,0.3190391261824381,0.0
178,-0.1908878458021607,0.31543536111003223,0.0
179,-0.2615637402368236,0.310378882914391,0.0
180,-0.1294185299644565,0.30203897423117926,0.0
181,-0.205701013103023,0.29470473481061943,0.0
182,-0.4023338371464584,0.289418049230662,1.0
183,-0.3348928323777524,0.28214387532797425,0.0
184,-0.2492237329814681,0.2753930762854092,0.0
185,-0.2917698048147521,0.26742669470935804,1.0
186,-0.2819313266258012,0.26180249635597885,1.0
187,-0.3317995844906738,0.2574796478503684,1.0
188,-0.3991769208564291,0.25589848970575063,1.0
189,-0.4457420995614765,0.2581292021990054,1.0
190,-0.4714061779870366,0.25978795705986,1.0
191,-0.323620242771419,0.2597070585367819,1.0
192,-0.3637752530626414,0.2600488555687604,1.0
193,-0.4196242376019441,0.262475635543926,1.0
194,-0.4803491408478626,0.26552132983606924,1.0
195,-0.3767055873426699,0.26726185962586185,1.0
196,-0.3691311650478122,0.26879922000673,1.0
197,-0.2931277565948376,0.2695473558626584,1.0
198,-0.2032282067239643,0.26978573485262114,1.0
199,-0.121038195574143,0.26976556902858617,0.0
200,-0.0997151149166235,0.26970475306153824,0.0
201,-0.0153551176060089,0.26977129122209004,0.0
202,0.0737601012746358,0.27021883364947424,0.0
203,0.0221511867779273,0.27032701564848327,0.0
204,-0.1463366607350247,0.26991719860020713,0.0
205,-0.1613732830631553,0.2698153909747475,0.0
206,0.0717108224324398,0.2702160031386168,0.0
207,0.021488626743392,0.2695762516456979,0.0
208,-0.106916077724037,0.26953342610480446,0.0
209,-0.0571512509317493,0.2690876918818381,0.0
210,0.0233044754701552,0.2692397971361714,0.0
211,-0.0320803944916301,0.2691678724875094,0.0
212,-0.0444342198900358,0.26892839592717327,0.0
213,-0.0598866678803098,0.2681491718931021,0.0
214,0.1348282664296185,0.2661183630176874,-1.0
215,0.1605318001273667,0.26495027575823665,-1.0
216,0.199094556207374,0.2643681385585604,-1.0
217,0.1900912419626905,0.26459610990106147,-1.0
218,0.1702746286191931,0.26180298805126534,-1.0
219,0.2080166616800109,0.26027516526363575,-1.0
220,0.0891708119792396,0.2553405601829085,-1.0
221,0.0530761957150573,0.2488363945063404,-1.0
222,0.0934921516683848,0.24187727295328398,-1.0
223,0.0541604868314475,0.2364750387889466,-1.0
224,0.1278674657973013,0.23022018938920888,-1.0
225,0.0869232832451407,0.22740233037844965,-1.0
226,0.110618713202351,0.2241446715318338,-1.0
227,0.2020000138446072,0.2237186006731709,-1.0
228,0.0994348844301162,0.22322010116108978,-1.0
229,0.1936072589655832,0.22303406346880397,-1.0
230,0.1704181987592363,0.22198708398271674,-1.0
231,0.1274326461169108,0.2210067203227239,-1.0
232,-0.1193630287025371,0.2204137449620761,1.0
233,-0.0519611514779292,0.22033738809690265,1.0
234,-0.0798073493407072,0.22030474454939916,1.0
235,-0.1228258275876923,0.21914200878971887,1.0
236,-0.1666636394982505,0.2173322421379639,1.0
237,-0.1434043780357692,0.21713080179218144,1.0
238,-0.1902568149636758,0.2169168458653499,1.0
239,-0.1285266006391472,0.21605677775868906,1.0
240,-0.2035281200307324,0.21606311871315229,1.0
241,-0.2877331454744043,0.2165206163469159,1.0
242,-0.3724930197329046,0.2177859245072461,1.0
243,-0.3046452611407186,0.2179369454274218,1.0
244,-0.2336035746984279,0.21757485865511303,1.0
245,-0.2737894015650406,0.21725819126785412,1.0
246,-0.2666809904637244,0.21711485239238584,1.0
247,-0.324342115644237,0.21649389326763638,1.0
248,-0.1473929026635874,0.2159909646909948,1.0
249,-0.1688226778756059,0.21570453225225655,1.0
250,0.0207082049622879,0.21622518784376482,1.0
251,-0.1211702033876971,0.21600506112815218,1.0
252,-0.0678837421463658,0.21610554174825813,1.0
253,0.0869778144959898,0.21722848997088134,1.0
254,0.1267537171718622,0.21866565991476802,1.0
255,0.1444598251134117,0.21835583472568715,1.0
256,0.3125864597485188,0.22223728785144709,1.0
257,0.2430145073706144,0.22260337156767127,1.0
258,0.3167366484079759,0.2252137942823353,1.0
259,0.4255870170495512,0.2291289163986132,1.0
260,0.8819883267780364,0.24778549782674997,-1.0
261,0.626512828703433,0.25461277988419867,-1.0
262,0.4538604710375669,0.25755332604614123,0.0
263,0.5022811811999226,0.26273473066418424,-1.0
264,0.5086786294911043,0.26762897948731285,-1.0
265,0.3912771086037727,0.269593918587393,0.0
266,0.3095742345211656,0.2699248333891773,0.0
267,0.1930292355053211,0.26980759760053086,0.0
268,0.1349554023156658,0.2691321381000778,0.0
269,0.1049108258204087,0.2599589770353335,1.0
270,0.1540045933772615,0.2604925905593979,0.0
271,0.1149195249214551,0.26080282511501407,1.0
272,0.2020220747594763,0.261935969323372,0.0
273,0.2849223874145492,0.2633711780602094,0.0
274,0.3515419136723539,0.2657911185773621,-1.0
275,0.3973966756188503,0.2677327401672582,-1.0
276,0.346836837727797,0.2685838381028156,-1.0
277,0.3966097272633719,0.26899126408220236,-1.0
278,0.4717020372009273,0.27256003921406685,-1.0
279,0.4483608220887634,0.27493108782323117,-1.0
280,0.4893855630959489,0.2787794242440728,-1.0
281,0.4399482390598335,0.2811385806072882,-1.0
282,0.4021602223032223,0.280467508750962,-1.0
283,0.3803133550786279,0.2802616133557654,-1.0
284,0.4401097805815395,0.28169197818372665,-1.0
285,0.5264415715007118,0.28379875093816737,-1.0
286,0.4238234865022168,0.28425217130353975,-1.0
287,0.3458516550765589,0.2829785365514511,-1.0
288,0.3057883744995022,0.28011027095029484,-1.0
289,0.4293701982394635,0.27748510691191813,-1.0
290,0.3804457863322481,0.27346428088960223,-1.0
291,0.2941188319961387,0.2710499067374461,-1.0
292,0.2178367121704587,0.26734951451524763,-1.0
293,0.1449704658726309,0.2621876007155598,-1.0
294,0.4639428666751257,0.25785649072914446,-1.0
295,0.1926677404153371,0.2531417186577509,-1.0
296,0.1893892204311607,0.24835059297510634,-1.0
297,0.1594937992865777,0.24473546351751838,-1.0
298,0.1703058045907575,0.2424317839604234,-1.0
299,0.1240555452727818,0.24106109180769372,-1.0
300,0.0949420910723972,0.23991695115743794,-1.0
301,0.1766774891656526,0.23944088039240327,-1.0
302,0.1635690620950152,0.2393566406727242,-1.0
303,-0.0949761130484621,0.24023077528197692,0.0
304,-0.1770877657542691,0.24062059645522227,0.0
305,-0.1883518307443923,0.24097662008561274,0.0
306,-0.2957087969948579,0.24479294848026975,0.0
307,-0.2900106444096311,0.24822172074151883,0.0
308,-0.2456017117912461,0.2499559921150468,0.0
309,-0.1898805260812226,0.2513161412400079,0.0
310,-0.1639069932393448,0.2528125031472817,0.0
311,-0.1239604693177796,0.2535668069545912,0.0
312,0.0064789918899599,0.25326943823734127,0.0
313,-0.056523331694648,0.25324448295152535,0.0
314,-0.0125340770776531,0.2536318857146081,0.0
315,-0.0199749777798246,0.25402832228540995,0.0
316,-0.1270816199329667,0.2551532781209467,0.0
317,-0.0889147906111906,0.25591779932974384,0.0
318,-0.0682560461725927,0.2565413490343469,0.0
319,-0.075597923207205,0.2570823892859819,0.0
320,-0.0408616044806411,0.25753408415663614,0.0
321,0.0207021225800474,0.2576292249494383,0.0
322,-0.0243055895444097,0.2579822384520277,0.0
323,-0.1890604375038327,0.2596597373980255,0.0
324,-0.1948366315937013,0.26141043582171236,0.0
325,-0.2712288783823826,0.2640979281035331,0.0
326,-0.3320776418127869,0.26762609075288474,0.0
327,-0.2795930908550765,0.27003658324179136,0.0
328,-0.288737683072175,0.2727054904201005,0.0
329,-0.2743254438982179,0.27488315805442753,0.0
330,-0.2354651858282315,0.2765773268153619,0.0
331,-0.2191802668514606,0.27813664283436185,0.0
332,-0.2933505619477436,0.27990911240103733,1.0
333,-0.3107855590039241,0.28227394452257143,1.0
334,-0.2848285045520944,0.28412319645558726,1.0
335,-0.2393509289422786,0.28515717510936467,1.0
336,-0.2176130088269925,0.2856264967261583,1.0
337,-0.1632281353979046,0.2857814473016126,1.0
338,-0.1767058736777453,0.2856610981085452,1.0
339,-0.1750556613381979,0.2860217829684579,1.0
340,-0.1750453707627945,0.2857633868943891,1.0
341,-0.1566918623319804,0.2844146515030682,1.0
342,-0.1614590067712278,0.2818778147716137,1.0
343,-0.0975663322176672,0.2798432621126236,1.0
344,-0.103775047236474,0.2787047584569938,1.0
345,0.0166123770016026,0.2765445124024517,1.0
346,-0.2116629030251173,0.2759072130228534,1.0
347,-0.3092109323341487,0.2756884687932234,1.0
348,-0.2150305522542925,0.27632931079805456,1.0
349,-0.2471295059593297,0.27714370176840075,1.0
350,-0.209861222756845,0.2785685035447186,1.0
351,-0.2153026246711551,0.2793933656420889,1.0
352,-0.1980588041994799,0.2803594620631456,1.0
353,-0.2064820798043882,0.28173371738224595,1.0
354,-0.0094353696219755,0.2817812560447791,1.0
355,-0.1019683482456033,0.282180584689532,1.0
356,-0.129766361921618,0.28173098232914173,1.0
357,-0.1386257070064713,0.2818229805921609,1.0
358,-0.1466421089850369,0.28131841182645595,1.0
359,-0.2395222082628825,0.280266117634672,1.0
360,-0.0988994451521021,0.26758026906070836,1.0
361,-0.0681311098869876,0.26102978206283056,1.0
362,0.1699813677205073,0.2578870029922107,-1.0
363,0.1923388704077071,0.25393888638998546,-1.0
364,0.404179383084406,0.2521287630454904,-1.0
365,0.2636440360819465,0.2505586191029511,-1.0
366,0.3013469426713353,0.25046414342965934,-1.0
367,0.3314712507218651,0.2518057189131994,-1.0
368,0.2948704241375903,0.2530350173516217,-1.0
369,0.2904411444507619,0.2543140750062335,-1.0
370,0.4232126522344179,0.2570980992439477,-1.0
371,0.4461696210581714,0.26034071621740834,-1.0
372,0.461724129526833,0.26333729480428225,-1.0
373,0.4409758569850375,0.2652939804794761,-1.0
374,0.4162109021204534,0.266149278438929,-1.0
375,0.1051449590039128,0.2637374989870671,0.0
376,-0.0318461796658446,0.2619031919330266,0.0
377,-0.1281655643059238,0.25972285865643724,0.0
378,-0.0136465671546401,0.25578310954695077,0.0
379,0.013579217872337,0.2520876143171224,0.0
380,-0.048339393348459,0.2475633597991031,0.0
381,0.0561238626793496,0.24377241121834498,0.0
382,-0.1537866459610715,0.2409674028258631,1.0
383,-0.2520677424774735,0.23918629828827562,1.0
384,0.0325655030023437,0.23494307549642196,0.0
385,-0.0087809954127511,0.22860874419009625,0.0
386,0.1211650530586858,0.22470509287668564,0.0
387,0.0195839794907826,0.22171101645028785,0.0
388,0.0331959723521055,0.21930664091711569,0.0
389,-0.0274187658425244,0.2144628838091315,0.0
390,0.0811373265273189,0.21074739961088343,0.0
391,0.0796769679549465,0.20847443024689533,0.0
392,0.0816275826246935,0.2072529458738128,0.0
393,0.1711515661944487,0.2074996052098322,-1.0
394,0.1238463152458022,0.20194829149732954,0.0
395,0.1576698260968507,0.20157337805583178,-1.0
396,0.1221623125185225,0.20091507768081246,1.0
397,0.1955780333573349,0.20130837455331674,-1.0
398,0.1664330785048946,0.20126801384549836,-1.0
399,0.2194122967199785,0.20227330237541935,-1.0
400,0.2382547985059382,0.20372986942771854,-1.0
401,0.1962636400490245,0.20394661416750476,-1.0
402,0.1569583771133631,0.20388208919076126,-1.0
403,0.2195286869638346,0.20539595281928644,-1.0
404,0.1517126831706372,0.2057083954827521,-1.0
405,0.1468649933068535,0.20583939954074484,-1.0
406,-0.0453438376308641,0.20405326044543173,1.0
407,-0.0540110634654009,0.2023090299396236,1.0
408,-0.0203436830494139,0.20104618685953668,1.0
409,-0.0156139597416533,0.2003119533295175,1.0
410,0.042632063334377,0.19985838216166904,1.0
411,0.0977726285904161,0.19987969340935072,1.0
412,0.1055351200714973,0.20022679176063268,1.0
413,0.1344544917101782,0.2007166534603053,-1.0
414,-0.0465316809328415,0.20074809120826348,1.0
415,-0.1104983285178837,0.20099143398030403,1.0
416,-0.1083632923425916,0.2008920856967942,1.0
417,-0.1569840277641283,0.20127014463285334,1.0
418,-0.165172976696442,0.20177295274054016,1.0
419,-0.1074559307242015,0.20189679179302644,1.0
420,-0.0966593012998719,0.20204878776715127,1.0
421,-0.1728861587788701,0.2026339744112261,1.0
422,0.0210747620775837,0.20266714537633568,1.0
423,0.0717370718693191,0.20209555424140876,1.0
424,0.2026430452447041,0.20240049556585693,1.0
425,0.602527068424247,0.2097140689295632,-1.0
426,0.5042631204411459,0.21301719083731885,-1.0
427,0.4814281787388053,0.2162221854290851,-1.0
428,0.5523513339722834,0.22059290901758258,-1.0
429,0.4671245647447843,0.22292459995552286,-1.0
430,0.5532077844610441,0.22730781131951774,-1.0
431,0.5935617990968867,0.2324565374725365,-1.0
432,0.0447510464050413,0.22989978671382627,-1.0
433,-0.0851159761790594,0.22741209692501907,1.0
434,-0.1441014433913885,0.22573140679439263,1.0
435,-0.0912080947408213,0.22426729589339908,1.0
436,-0.1122327385655506,0.22321562255083244,1.0
437,-0.2816574640239411,0.22470326058986312,1.0
438,-0.2711454741585317,0.2258843002003221,1.0
439,-0.2836426791675652,0.22725595536527038,1.0
440,-0.3342459229956596,0.22942010573181343,1.0
441,-0.2190901877196998,0.2300769598508045,1.0
442,-0.1082906415549036,0.22964151458198348,1.0
443,-0.108608877413852,0.22971668841353632,1.0
444,-0.1877049474551944,0.23044247165679957,1.0
445,-0.1096044963227704,0.23097671508085468,1.0
446,-0.0762098159645834,0.22982369165625038,1.0
447,-0.0825080265479627,0.22734026332878934,1.0
448,0.1355837158728086,0.225861006048401,0.0
449,0.1263713563878683,0.22386571025683802,0.0
450,-0.0410071456934861,0.22243879484084597,1.0
451,-0.0391943618685468,0.2209122630989776,1.0
452,-0.0647159849333398,0.21971451954990648,1.0
453,-0.0898868536747174,0.21856461091735055,1.0
454,-0.012256116650235,0.21857467368671243,1.0
455,-0.0515394438069867,0.21824036937927369,1.0
456,-0.0060606094275259,0.2174639187777189,1.0
457,0.0574871499266294,0.2164630166572336,-1.0
458,0.0278199785120945,0.21539946537614263,1.0
459,0.1323824119286847,0.21316935565480943,-1.0
460,0.13004707962875,0.21250579503519895,-1.0
461,0.2183025609269977,0.21244948552107035,-1.0
462,0.2556880651431381,0.21298569768680012,-1.0
463,0.2968448266273595,0.21378986699681551,-1.0
464,0.2520968734525626,0.2120123786858966,-1.0
465,0.2824383098799234,0.21218415251088343,-1.0
466,0.2820655545368034,0.21199077512238718,-1.0
467,0.2697475243458722,0.211343086556305,-1.0
468,0.3630486342843797,0.21215033359348093,-1.0
469,0.320458131448361,0.21247052275730122,-1.0
470,0.3211637086222421,0.2110525338109946,-1.0
471,0.3099208104027555,0.20909795809475487,-1.0
472,0.2296233706042905,0.20607319124261345,-1.0
473,0.2506655440606788,0.20353817576480082,-1.0
474,0.2299848434171343,0.20122153450243335,-1.0
475,0.2260162992472105,0.2017792877263513,-1.0
476,0.1477136819192104,0.2016255424577347,-1.0
477,-0.059177495295736,0.20103732548563738,-1.0
478,0.1032608308886002,0.20084693951093519,-1.0
479,0.0876694293911217,0.20074431605806503,-1.0
480,0.0308597007476594,0.2003946557332283,-1.0
481,-0.0498413301949369,0.20079831407754442,-1.0
482,-0.1295929283258319,0.20053029694225408,0.0
483,-0.2247199760362344,0.2000930908165378,1.0
484,-0.3130458286343307,0.20384888299584086,1.0
485,-0.0033557850893508,0.20382699491086542,-1.0
486,-0.2952838816569993,0.20710988538782474,1.0
487,-0.2654662019115079,0.20977210714038189,1.0
488,-0.3656762961428894,0.21419309245204504,1.0
489,-0.2255804363015254,0.2159602313013961,0.0
490,-0.2678602402638308,0.21845968803059612,1.0
491,-0.2968413886227337,0.22132387001612225,1.0
492,-0.2832706619071627,0.22387600261727225,1.0
493,-0.2642173233113043,0.22575079888414942,1.0
494,-0.2948641340553024,0.2281834695714128,1.0
495,-0.3020896190535733,0.23046888949114053,1.0
496,-0.1797746807864308,0.231335942378102,0.0
497,-0.1947762942187072,0.23189730197029154,0.0
498,-0.127794849420515,0.23203354764881232,0.0
499,-0.2681792616134029,0.23310146959563208,1.0
500,-0.2069933224316207,0.2332123661821708,0.0
501,-0.1268146277209449,0.23297174848854343,0.0
502,-0.0620321198067843,0.2326616760722699,0.0
503,-0.0972069180915875,0.23198673382679477,0.0
504,-0.0901103577530486,0.23176082594607353,0.0
505,0.0317258004449252,0.23135035622694172,-1.0
506,0.0762285354469103,0.23139195942633223,-1.0
507,0.0879546994970148,0.23144184413656202,-1.0
508,-0.0086633597439851,0.23142951072421908,0.0
509,0.0149067564502827,0.23141585042013066,0.0
510,-0.0537284718923833,0.23147943547138217,0.0
511,-0.0611354652872027,0.2314099203901857,1.0
512,-0.0356322186130686,0.23123635584861005,0.0
513,-0.1018105061125389,0.23111852195350507,1.0
514,-0.1541233314384777,0.2316047711468642,1.0
515,-0.1918461494169019,0.23214842711490102,1.0
516,-0.2971477866846825,0.23381525339512726,1.0
517,-0.2385517291400738,0.23450949885874872,1.0
518,-0.1295772495263003,0.23428448941906496,1.0
519,-0.3311503134210989,0.23637450764593895,1.0
520,-0.1757363867866228,0.2368237007940037,1.0
521,-0.2002555715063607,0.23703710986343624,1.0
522,-0.1565271420780849,0.23751362900546025,1.0
523,0.0098259181797804,0.23739069265590465,1.0
524,0.028600953510967,0.23648029441371196,1.0
525,0.0818383462030816,0.22850062556623277,1.0
526,-0.0390882752859385,0.22245281681124637,1.0
527,-0.0230959607424567,0.21664333208773834,1.0
528,0.0603176243724714,0.20887789518633695,1.0
529,0.1121588030597546,0.20331124252828114,1.0
530,0.1152827458692558,0.19512820225682842,1.0
531,0.107144054741993,0.18506709852856432,1.0
532,0.151369890769887,0.18587348923764438,1.0
533,0.2029033829908613,0.1873969768929917,1.0
534,0.0903073066146564,0.18751483951491224,1.0
535,0.0968630068048126,0.18788873844213713,1.0
536,0.1093587838952592,0.1882532833346611,1.0
537,0.1894444039083485,0.1878103407884596,1.0
538,0.2128890130931937,0.18767232010435325,-1.0
539,0.1916621170722194,0.18698138998795338,1.0
540,0.2825490098718353,0.1865718609938382,-1.0
541,0.303771406243392,0.18798791907371154,-1.0
542,0.2980208016630401,0.19011740710764932,-1.0
543,0.2292779490248522,0.1911886506590911,-1.0
544,0.1304383088884657,0.1906431568563786,1.0
545,0.1363457802964918,0.19073143816072,1.0
546,0.1534254874960385,0.19109150357359897,1.0
547,0.2644870713345808,0.1925375064277927,-1.0
548,0.3544205170229286,0.19516380725996196,-1.0
549,0.3520913581256151,0.19774404684253316,-1.0
550,0.4410368940231821,0.20211727558663867,-1.0
551,0.475436151114561,0.2070138181528076,-1.0
552,0.4898988421810797,0.2118769517756209,-1.0
553,0.347768804398882,0.2138127805182137,-1.0
554,0.4057604998891886,0.216885938099812,-1.0
555,0.4625802044843885,0.22070359489466332,-1.0
556,0.4799474767239831,0.22483043139546208,-1.0
557,0.4590289558130287,0.22848353108456554,-1.0
558,0.490213562253226,0.23254767325873688,-1.0
559,0.4663765045559467,0.23596036588961394,-1.0
560,0.2859602782753327,0.23691379026040074,-1.0
561,0.2245584436568197,0.2369553299650475,-1.0
562,0.1930961674988358,0.2365307155935302,-1.0
563,0.1087391995725921,0.23541429897946634,-1.0
