index,CI GRMN,Standard_dev,label
606,-76.702321837513,9.944837809733325,1.0
607,-73.93574500041444,10.610013810522402,1.0
608,-70.9413204224623,11.471767316470231,1.0
609,-71.00813208617666,12.242972925223675,1.0
610,-69.50671720317811,12.96465726002756,1.0
611,-67.49737587845044,13.582064772447168,1.0
612,-67.81805157848412,13.928009926893449,1.0
613,-64.44806031193438,14.176118403508994,1.0
614,-64.46500368657982,14.099485907531864,1.0
615,-61.77481379917801,13.98096836965828,1.0
616,-58.5615996145585,13.75846702035405,1.0
617,-57.87958344633175,13.158597427444565,1.0
618,-56.13179131770438,11.89855205137717,1.0
619,-53.928040827738194,9.883288188360863,1.0
620,-52.35210929636874,9.755461024671334,1.0
621,-50.39129003816071,9.462198151043186,1.0
622,-48.73777726629151,9.5493800523594,1.0
623,-46.357509653067616,9.93536880609299,1.0
624,-45.28665082254904,10.094923714624567,1.0
625,-44.40552854421799,10.121001645386858,1.0
626,-44.19442528802599,9.923898817824405,1.0
627,-41.77690782172979,9.893284556287421,1.0
628,-40.52356596722135,9.954626140484889,1.0
629,-37.69223687056317,9.984379400058351,1.0
630,-35.396022460207064,10.052888698023605,1.0
631,-35.87449028730954,9.97050124693612,1.0
632,-34.14556183856993,9.714119206100921,1.0
633,-32.6492857169511,9.605401582124404,1.0
634,-29.93909871356072,9.426089647773662,1.0
635,-28.56657007768316,9.313987608848123,1.0
636,-26.2277173836052,9.41150187439521,1.0
637,-23.642028809537173,9.50790174207869,1.0
638,-19.310697125781388,9.861910902285098,1.0
639,-18.767878843181144,10.110761445062067,1.0
640,-16.272918692776898,10.406441214981898,1.0
641,-15.576425409123978,10.607635524469028,1.0
642,-12.899926045380226,10.880169522875585,1.0
643,-10.808988195084524,11.21937499568521,1.0
644,-9.825864067370148,11.426250037050778,1.0
645,-9.307433550901711,11.457066768286506,1.0
646,-9.295348193792831,11.222611240534139,1.0
647,-7.560535024143256,11.044820138231344,1.0
648,-6.061121815688566,10.805789461695465,1.0
649,-4.905449707423735,10.62420787245146,1.0
650,-2.8169671311880293,10.531924781032286,1.0
651,-0.7206598309894616,10.273370583258606,1.0
652,0.7842779793038233,9.984997118094762,1.0
653,2.2052118991370198,9.634390292073356,1.0
654,4.191743456872196,9.398216535155102,1.0
655,5.736008635471109,9.1047981550943,1.0
656,7.926327538244529,8.915182016437242,1.0
657,9.968342667144915,8.849326887524635,1.0
658,12.192844588474536,9.09318050786539,1.0
659,14.82193436632587,9.338346628965441,1.0
660,16.15677567407387,9.616134820262099,1.0
661,18.408131477018337,9.865135749956393,1.0
662,19.49341753417483,10.13408714758313,1.0
663,20.25326843497475,10.360072827625231,1.0
664,22.003620210985417,10.554059940538224,1.0
665,22.98227563395092,10.611303180654476,1.0
666,24.66535838549003,10.534854675850815,1.0
667,26.27513150101192,10.454280085800429,1.0
668,27.456860155416862,10.315305651401063,1.0
669,28.08028762195174,10.04394229350559,1.0
670,29.562331680419742,9.796566928403454,1.0
671,30.633816114310708,9.549284186983652,1.0
672,31.808738989953746,9.259498703421004,1.0
673,31.516914355923284,8.813428152916007,1.0
674,32.31260875541989,8.355233084289818,1.0
675,32.6422364094455,7.8128433152117385,1.0
676,33.79568752299737,7.319080456190952,1.0
677,34.143734349237874,6.814974485166178,1.0
678,35.96020583908426,6.441689898783455,1.0
679,36.68787544980809,6.178997320009601,1.0
680,37.242195863281104,5.890349947814649,1.0
681,37.46861039676364,5.658531249424849,1.0
682,37.694145527070575,5.378985247795022,1.0
683,38.92987781709655,5.09082002501056,1.0
684,40.77005197367937,4.958039388248191,1.0
685,42.65922533611713,4.91553408329639,1.0
686,42.92720765718849,4.881085981824981,1.0
687,44.501557611963854,4.9792097308934204,0.0
688,45.66955108350198,5.1249611378128295,0.0
689,46.78745094795888,5.260689603557149,0.0
690,48.37307432734936,5.502016856553532,0.0
691,48.55084770913019,5.673839736638346,0.0
692,50.12242743480783,5.92084716883614,0.0
693,49.943760170812325,5.974963689714202,0.0
694,49.42306998417837,5.911468503626088,0.0
695,49.26874332211386,5.734923860173424,0.0
696,49.26245405129743,5.532109654534195,0.0
697,49.44700199209859,5.247197907480144,0.0
698,48.96846414213357,4.986918193767922,0.0
699,48.14978070278288,4.66146700190679,0.0
700,48.65034220131212,4.3070539149113625,0.0
701,50.5666841899516,3.941289473035976,-1.0
702,50.32043064999514,3.4288436004403464,-1.0
703,50.66455325376285,2.910383311517258,-1.0
704,50.2369881150659,2.4483649132848555,-1.0
705,50.247686809463424,2.104310694590098,-1.0
706,49.556905988310746,1.632198766389515,-1.0
707,49.71395603957443,1.260829974047936,-1.0
708,48.68791295594208,0.9616235643955481,-1.0
709,48.244271260158456,0.7989437587404082,-1.0
710,48.24446127835618,0.808276725265256,-1.0
711,47.05993181792192,0.948600004270477,-1.0
712,46.75544183747644,1.0904157479099887,-1.0
713,46.91491826977318,1.1837275529248743,-1.0
714,45.60050840545573,1.4033184250518929,-1.0
715,45.74251419699323,1.558026917391887,-1.0
716,45.374707978041215,1.7126757621123905,-1.0
717,45.07765906337937,1.8527426446272113,-1.0
718,44.305080423924494,2.0400699373795064,-1.0
719,44.56551836132964,2.179423256279756,-1.0
720,44.70033226835129,2.277603721526607,-1.0
721,45.73873990564395,2.2045403109605806,-1.0
722,44.93867065051015,2.155627069850487,-1.0
723,45.07618738889518,2.0303397794683122,-1.0
724,44.85853396435817,1.9091763709059513,-1.0
725,45.49457300347396,1.7130699510992602,-1.0
726,45.58569957005172,1.5411937448004744,-1.0
727,43.98120831459072,1.3631479312799633,-1.0
728,44.05505520504601,1.2434156637312428,-1.0
729,44.58708544494803,1.0967771732248885,-1.0
730,44.28026672324921,0.9030055968165479,-1.0
731,43.39812412517798,0.8844730926521897,-1.0
732,42.53030033689625,0.9576382109492318,-1.0
733,41.10917381831231,1.155219104559395,-1.0
734,40.46367128667376,1.4442484991210958,-1.0
735,39.35812959433648,1.7747800078332931,-1.0
736,37.92062759028426,2.1974776255061914,-1.0
737,36.24501759534858,2.712374406415927,-1.0
738,33.87373730022007,3.397034260558397,-1.0
739,32.275670159129305,4.074105195171434,-1.0
740,30.201993041290315,4.798256259321936,-1.0
741,27.655651791972467,5.5607086353039685,-1.0
742,25.58407056274629,6.35558697450424,-1.0
743,22.170799775282227,7.28045167435716,-1.0
744,19.0932520808258,8.267985105046447,-1.0
745,15.874853569252068,9.258501408188966,-1.0
746,12.466742442017155,10.26863609358379,-1.0
747,7.982182207084314,11.483650889205203,-1.0
748,5.034797347670306,12.598401212412133,-1.0
749,1.570844583253745,13.625920283511357,0.0
750,-1.7848271475776016,14.580890902988429,0.0
751,-3.240412083705195,15.304734867985239,0.0
752,-4.760238670268549,15.824768704943658,0.0
753,-4.631585129865847,16.062206461110147,0.0
754,-7.014984637688293,16.179461447604844,0.0
755,-7.245123011789261,16.03819523527923,0.0
756,-8.895135127161105,15.771814044315759,0.0
757,-8.412488519408825,15.25520209117476,0.0
758,-7.646544475628829,14.557138895011017,0.0
759,-9.218761717387068,13.746676929560447,0.0
760,-7.903564599096164,12.706080384188049,0.0
761,-10.991388314690305,11.712426139833148,0.0
762,-10.547099088318518,10.51101131697294,0.0
763,-10.738470063738651,9.296612364116818,0.0
764,-11.052732517736189,8.048086157768507,-1.0
765,-10.071649359838544,6.7348607665529965,-1.0
766,-11.286488147154516,5.5008041595123665,-1.0
767,-13.219388327006683,4.629715174135944,-1.0
768,-16.681910056113864,4.15559200276019,-1.0
769,-17.18438033950791,3.948346994097045,-1.0
770,-18.709436344304777,4.102724460784075,0.0
771,-18.67793149520179,4.219999643613317,0.0
772,-19.407802536091182,4.394221319400176,0.0
773,-21.10846713646707,4.583785375269533,0.0
774,-21.405190555975267,4.83305561413165,0.0
775,-22.184314002571213,5.043394203695235,0.0
776,-21.49560750585873,5.187710316526036,0.0
777,-21.91364791349075,5.246056666294526,0.0
778,-21.884022816065084,5.1504996095031546,0.0
779,-21.03550198205545,5.034181938663485,1.0
780,-21.048658493463165,4.718141264840409,1.0
781,-21.655876271990465,4.600667007760485,1.0
782,-22.626750106556912,4.420173404937569,1.0
783,-23.300858348862636,4.195504529524933,1.0
784,-23.935833323516377,3.9240449539115088,1.0
785,-24.4237375842677,3.39727897172845,1.0
786,-23.465679706623447,2.753729955041752,1.0
787,-21.66013069455657,2.1066983525052905,1.0
788,-21.204535799045946,1.8206045187520847,1.0
789,-20.894690579528728,1.5329907302386205,1.0
790,-17.670924014428877,1.6492984428776378,1.0
791,-17.45497127828004,1.7789595206200575,1.0
792,-17.166080934922917,1.9766211944450165,1.0
793,-17.32868298060933,2.174424414288574,1.0
794,-19.790403600550466,2.1958015089219423,1.0
795,-18.52637868428737,2.2529471874344087,1.0
796,-18.115201515850544,2.3331919741310494,1.0
797,-15.0783582211197,2.6355804611772644,1.0
798,-17.194605143076892,2.705524959888847,1.0
799,-11.897247143023442,3.266689409520469,-1.0
800,-13.595890541950098,3.522451645335243,0.0
801,-12.908254541390749,3.7563077209859737,0.0
802,-15.31434198058993,3.731492866401475,1.0
803,-16.827751088909586,3.574837447513323,1.0
804,-16.34896238628634,3.330896310496245,1.0
805,-15.531882477881702,2.9814382683546143,1.0
806,-15.07193485771628,2.6554231640524906,1.0
807,-15.468371702661289,2.4325322669073968,1.0
808,-14.38910580249501,2.2329804661187755,1.0
809,-13.047532768527816,2.0720795376853753,1.0
810,-13.689928494065498,2.087833903887815,1.0
811,-12.561751265143585,2.1613645436995417,1.0
812,-12.219455664359216,2.2413370887011768,1.0
813,-12.535634180997164,2.26299062618945,1.0
814,-11.900727373476885,2.063922257267178,1.0
815,-12.717638444419109,1.8849152885978822,1.0
816,-12.116647845763268,1.7193331689301674,1.0
817,-10.433317989615986,1.8755885027282622,1.0
818,-9.410424719816106,1.938201747102759,1.0
819,-9.100564425086247,2.1424041018045634,1.0
820,-10.226302857931174,2.2446131019085316,1.0
821,-7.963543851719564,2.5210966340488805,1.0
822,-8.214227071212306,2.6514275706808275,1.0
823,-8.57636926860934,2.581792568545819,1.0
824,-8.56712831857233,2.488678520161318,1.0
825,-8.582617032385471,2.4074236340637154,1.0
826,-8.382185921091562,2.324890929041786,1.0
827,-5.958687077543516,2.336466354540654,1.0
828,-4.797742837736379,2.482388832690813,1.0
829,-2.3001429429895808,2.9234550859283996,1.0
830,-1.7686175488570086,3.2265521150344316,1.0
831,-0.5547852649813905,3.6072198211784112,1.0
832,2.9821470759792845,4.280283218081938,1.0
833,4.446581403172885,4.882567512780601,1.0
834,6.263228383346842,5.514148047348306,1.0
835,6.061479110052318,5.86191762185953,1.0
836,5.71543150112899,6.053102349826512,1.0
837,4.829355319877635,6.156376524329022,1.0
838,4.408981407526113,6.198650763194664,1.0
839,17.520100514547877,7.443141377649369,1.0
840,17.557903038188044,8.218921529113334,1.0
841,18.116648742973467,8.895611009507771,1.0
842,19.673610791923004,9.458990162526272,1.0
843,21.727994837995844,9.938182058220043,1.0
844,26.305541137400542,10.578323154156413,1.0
845,31.472456954639057,11.399481785470638,1.0
846,35.990898338490354,12.292386618331,1.0
847,41.586385424973614,13.503162342147515,1.0
848,46.65763700719086,14.819212989216448,1.0
849,52.62518986585725,16.385700017012397,1.0
850,58.51126040533808,18.00622499702425,1.0
851,64.37292802967578,19.67332789118534,1.0
852,71.3722049749696,21.61333778059584,1.0
853,77.86851631387735,23.59001103465314,1.0
854,83.00226125667434,25.44848446002159,1.0
855,87.0772580079946,26.95780954271117,1.0
856,91.57899814101216,28.13587195213833,1.0
857,97.4423211420276,29.0240562692927,1.0
858,102.73272993262133,29.531217266464203,1.0
859,107.29633370874129,30.631407082715555,1.0
860,112.76692988009236,31.460029012039225,1.0
861,116.13880212013252,31.829823641490368,1.0
862,121.00955994248616,31.91318948781637,1.0
863,125.97164511021094,31.717792173711764,1.0
864,131.23268340064135,31.465533622640123,1.0
865,135.6818646391758,31.139029167551783,1.0
866,141.0029306089211,30.75070207241694,1.0
867,147.16634168704115,30.46757714806258,1.0
868,150.83014944867634,30.026038585382306,1.0
869,156.08241095337257,29.65806677639161,1.0
870,161.6108224064208,29.387262943172505,1.0
871,168.3662440287468,29.323472251941467,1.0
872,174.27340426617337,29.496338913046444,0.0
873,178.29768014240614,29.6956098291258,0.0
874,182.3101093156528,29.817759680303148,0.0
875,184.24174714250796,29.60898004336943,0.0
876,186.50430028874544,29.16128797289722,0.0
877,192.6256995731094,28.920901972938093,0.0
878,187.53995718161443,28.012894503411722,0.0
879,186.0106632927986,26.747680241512267,0.0
880,191.54070266209897,25.672232675778908,0.0
881,193.43892419441227,24.360531951204564,0.0
882,201.213399395086,23.355465567324963,0.0
883,204.059365778702,22.32369918611213,0.0
884,207.75070666089675,21.379579156023823,0.0
885,213.329747095762,20.60817604526143,0.0
886,215.01139947246497,19.78802571371288,0.0
887,216.230419281105,19.01263057222299,0.0
888,215.27662511338517,17.887288919854452,0.0
889,212.09024475331017,16.498591070399197,0.0
890,209.10591864168583,15.004425758290935,0.0
891,214.39719670068783,14.048817212359841,-1.0
892,210.64555207090297,13.10230825601443,0.0
893,211.94981275241508,12.293494930365451,-1.0
894,211.1692517929517,11.561857429153847,-1.0
895,214.0122402780524,10.888520251134032,-1.0
896,211.3872852886146,10.093143265656186,-1.0
897,210.20035740837068,9.627324226043827,-1.0
898,210.92329375944092,8.519000688957918,-1.0
899,210.01120412737072,6.771547890303061,-1.0
900,209.62831843134225,5.349183994959987,-1.0
901,207.3616559010955,3.7283515852725118,-1.0
902,207.71770784014493,3.075829602600924,-1.0
903,204.76655228950975,2.9934365422369402,-1.0
904,201.33153632762105,3.6492045119621332,-1.0
905,199.88308822995947,4.33765947856188,-1.0
906,195.35798169762288,5.299176357396367,0.0
907,194.67311890725077,5.94146003249593,0.0
908,193.7689262205704,6.493826264738159,0.0
909,191.8328944991565,7.202377514556176,0.0
910,192.67981734952053,7.746319324954873,0.0
911,195.99523589086493,7.687157175783824,0.0
912,195.42157332211272,7.775316039974454,0.0
913,194.6434980402077,7.748828318054836,0.0
914,197.4284844873079,7.5594710036854735,0.0
915,197.6232288820128,7.0546750246956496,0.0
916,197.3212416511765,6.669067292513228,0.0
917,197.35888237787088,6.28590958930402,1.0
918,198.52403162436008,5.715246976453438,1.0
919,197.94060609702035,5.115641236484705,1.0
920,198.44297952639997,4.404194475628174,1.0
921,199.72024175565065,3.845684761151199,1.0
922,200.7230182315421,3.130809470420633,1.0
923,200.5385184401583,2.712971871885463,1.0
924,201.0908059096492,2.6934892419870082,-1.0
925,200.7350783748127,2.7468894619167608,1.0
926,199.3760160936524,2.7603707139165077,1.0
927,197.00210655691208,2.6923673177617893,1.0
928,197.5583687675733,2.552470731980042,1.0
929,196.68569781720896,2.1789306306905587,1.0
930,197.48006644899735,1.814451571032625,1.0
931,199.7312246946164,1.7804680047903991,1.0
932,202.44394491171363,1.8794177378360046,-1.0
933,200.67176087234336,1.6813439603594171,-1.0
934,199.10380249206625,1.6444625155531272,1.0
935,197.32767611636095,1.6587852248071193,1.0
936,197.43243171065,1.653078666865698,1.0
937,208.6614358344973,2.6784798165182,1.0
938,212.61032918055972,3.9446289363004863,-1.0
939,211.27465060842565,4.6031652100228015,-1.0
940,214.90465589151148,5.516163571126237,-1.0
941,214.0549908579404,6.134667720157953,-1.0
942,214.1489158407333,6.646615174563705,-1.0
943,211.32710079000609,6.858642536196658,-1.0
944,209.4134997841993,6.945148916658022,-1.0
945,210.7091944750769,7.048357334760415,-1.0
946,209.89156011780625,7.030668205880911,-1.0
947,205.97325591514868,6.766595243796907,-1.0
948,206.9466507370716,6.502012113718797,-1.0
949,211.5119169392973,6.218418076119742,-1.0
950,209.9660816839312,5.851447252500894,-1.0
951,210.02532826429467,5.58769748053086,-1.0
952,205.95794038829928,5.460240389007674,-1.0
953,202.0727726038988,5.368195975795064,-1.0
954,196.6996261282451,5.603555914164556,1.0
955,200.80859096882017,5.298918455025833,-1.0
956,202.97612382443785,4.829117874878689,-1.0
957,203.93531223060887,4.935104175434979,-1.0
958,206.21473541260852,4.844789974155161,-1.0
959,201.28908088338332,4.9953132934831235,-1.0
960,204.87353600690653,4.701465860115075,-1.0
961,194.68937746249676,5.133316460939861,-1.0
962,193.70036240538175,5.4457736818132405,-1.0
963,194.14365283237692,5.734420082212096,-1.0
964,195.4480927104423,5.899943020932116,-1.0
965,194.03332800479973,5.989047252275995,-1.0
966,196.3180940008521,5.88237687534907,-1.0
967,192.25419411640175,6.1725769380839255,1.0
968,188.48167160407743,6.630661925785702,1.0
969,188.29734561920296,6.590924353628793,1.0
970,183.8534001921334,6.905918859785909,1.0
971,184.8304536422068,6.856947361029816,1.0
972,188.92951948128547,6.681445507540566,1.0
973,190.7026014218469,6.593134016955316,1.0
974,191.1755276678352,6.639199627837463,1.0
975,190.8409072666357,6.541591189292661,1.0
976,189.602903245972,6.292107390476076,1.0
977,191.80620838728936,5.818404096382766,1.0
978,199.4313521873657,5.174137965884674,-1.0
979,200.1837826639432,5.083065419790405,-1.0
980,197.90040824084508,4.395273005350979,-1.0
981,197.12170780560197,4.496445510036734,1.0
982,198.2622874735314,4.675219212099731,-1.0
983,201.74444740364623,5.090837421867324,-1.0
984,199.34664341568543,5.258915952649369,-1.0
985,200.3528016338194,5.492738472613377,-1.0
986,204.07341307568583,5.951415756910099,-1.0
987,202.59407057740384,6.237695674519195,-1.0
988,203.540773673474,6.383161125418671,-1.0
989,202.18953967812095,6.3448575827400635,-1.0
990,200.78179784965573,5.75121392760198,-1.0
991,196.3924935468688,5.022819447120258,-1.0
992,195.97808789024785,4.633164333876825,-1.0
993,197.0747308454304,4.336147535235585,-1.0
994,195.8271535079799,4.066060237674098,-1.0
995,193.4957600200042,3.848907701764168,-1.0
996,192.81234042807853,3.5159927088984135,-1.0
997,193.92256744001088,3.3293862034699484,-1.0
998,191.01206203443968,3.73332661350059,-1.0
999,186.28414127517587,4.554076513034925,-1.0
1000,187.50976594930395,5.0733238208709635,-1.0
1001,187.68176973277943,5.485346570604765,-1.0
1002,188.8536237196584,5.728284332580361,-1.0
1003,186.2287345570708,5.965565014843681,-1.0
1004,189.71832835902848,6.009947502547271,-1.0
1005,189.49562208486705,5.973760769973401,-1.0
1006,189.8937101788087,5.577761434042769,-1.0
1007,188.84121904671812,5.2437039771338325,-1.0
1008,185.64031106262289,4.83982450266827,-1.0
1009,185.66278990772676,4.395725711741829,-1.0
1010,183.56662759879583,4.086098431921221,-1.0
1011,178.866966527969,4.561144950174644,-1.0
1012,177.86913179990935,4.969555426424233,-1.0
1013,177.17923282727395,5.1533708056932825,-1.0
1014,175.75131400805762,5.399083808236085,-1.0
1015,179.37830528032214,5.361012030393123,-1.0
1016,172.7730573824185,5.834813901559961,-1.0
1017,168.77598223642207,6.444546777857915,-1.0
1018,164.448610424163,7.4796755473429535,-1.0
1019,156.90733753225544,9.302194758487136,-1.0
1020,151.2271200366391,11.249150118601245,-1.0
1021,146.94008374392322,13.116366309457952,-1.0
1022,141.28593746020215,15.010814464614132,-1.0
1023,133.6062624830547,17.289812979670913,-1.0
1024,124.32435858028664,19.749510570898515,-1.0
1025,114.95184386015993,22.451953533217463,-1.0
1026,105.996384738267,25.204223995668467,-1.0
1027,94.6488058344114,28.28144234910056,-1.0
1028,84.65699355884594,31.536394735617332,-1.0
1029,75.02974760870393,34.67233094622398,-1.0
1030,65.65234636761137,37.73259019021107,-1.0
1031,57.50908041140172,40.711345507963294,-1.0
1032,47.47678611919578,43.56358762469639,-1.0
1033,40.28608858399312,45.941628729254404,-1.0
1034,34.84143433796553,47.725058282193636,0.0
1035,27.82824177457067,48.659169116851324,0.0
1036,19.97627827751585,49.52147031529716,0.0
1037,12.63143751966642,50.05152897290209,0.0
1038,4.249778935818995,50.329903416961784,0.0
1039,-5.689153038030838,50.7240782613069,0.0
1040,-9.439898306508129,50.55060544000762,0.0
1041,-13.755765073249236,49.7458899521034,0.0
1042,-15.16321096155322,48.20426789736671,0.0
1043,-16.272340180644605,46.1248225557541,0.0
1044,-18.218050074977555,43.766310008792374,0.0
1045,-21.173212505553664,41.24950127601928,0.0
1046,-20.746755344840068,38.36037692640066,0.0
1047,-25.34457645222726,35.728900231271425,0.0
1048,-25.37871262094278,33.00339490635501,0.0
1049,-29.96131068121001,30.489231949939818,0.0
1050,-30.82147753900189,27.99547497805028,0.0
1051,-34.25030665847626,25.60196925919441,0.0
1052,-36.04903160093335,23.498252910174777,0.0
1053,-34.88746367201031,21.252373884798725,0.0
1054,-35.93289865455105,18.8157733282882,0.0
1055,-35.52989784002871,16.319068668283528,0.0
1056,-35.89518563789092,13.985333138805652,0.0
1057,-37.58844481853089,11.911724699391453,0.0
1058,-37.19088686018557,10.246683574066397,0.0
1059,-37.03707949660445,9.339441307341913,0.0
1060,-39.73160223813216,8.684273403750481,0.0
1061,-40.46757942996764,8.252204490880889,0.0
1062,-43.09192057677825,7.89672995437585,0.0
1063,-41.69858196520417,7.292584923865814,-1.0
1064,-41.90342927212464,6.652315058707768,-1.0
1065,-35.9893231570386,5.904205573121932,-1.0
1066,-37.724095124189645,4.88306581107087,-1.0
1067,-39.99373100169626,4.291299834085441,-1.0
1068,-40.48970955168008,3.471770109830926,1.0
1069,-41.24787490728205,3.1128472267929435,1.0
1070,-40.327607776073535,2.673769396224008,1.0
1071,-39.98717726506047,2.5135820915354095,1.0
1072,-40.87866672626109,2.4835634890780125,1.0
1073,-37.62666874190177,2.3221005678006437,1.0
1074,-35.08064995098104,2.3885370227303913,-1.0
1075,-35.59874801929483,2.3833558994371007,-1.0
1076,-35.97954336034917,2.3776819389272705,-1.0
1077,-34.32178080054646,2.581859456923232,-1.0
1078,-34.23558634814184,2.758434544746518,-1.0
1079,-33.933469863986886,2.9367046937324623,-1.0
1080,-38.55826865699888,2.9228165864725826,-1.0
1081,-47.6698263986152,3.558225651557682,-1.0
1082,-52.858557745581294,4.671766973540101,-1.0
1083,-52.78704500054171,5.546775607385221,1.0
1084,-52.51755938236481,6.2195855250223335,1.0
1085,-55.80247169705992,7.009468231333965,1.0
1086,-60.97099895426712,8.197870928094416,1.0
1087,-59.06563660184871,8.95955004509394,1.0
1088,-57.482693376523855,9.451590255878259,1.0
1089,-58.69580477235604,9.942986724762394,1.0
1090,-50.46909210570148,9.939006715334498,1.0
1091,-53.80516369389935,9.999170644086812,1.0
1092,-54.17466773498394,10.053426489423861,1.0
1093,-42.848541372799545,9.860913792908592,1.0
1094,-40.06597334982348,9.594033104053308,1.0
1095,-39.50081426202931,9.374464988691996,1.0
1096,-35.56000610282676,9.40270391177348,0.0
1097,-36.82216182811942,9.229566207734921,0.0
1098,-39.26159131352529,8.900751329454975,1.0
1099,-39.03748378715841,8.537675542106685,1.0
1100,-49.37588039736514,8.21819923197612,1.0
1101,-46.680913058741965,8.229202292756947,1.0
1102,-43.99542354330491,8.24282875124627,1.0
1103,-40.296272333851846,8.368841373813176,1.0
1104,-47.38273677341756,8.295634221228154,1.0
1105,-43.29272793593009,8.111388949118867,1.0
1106,-35.25822112593835,7.802145525421151,-1.0
1107,-41.62279785902459,7.1735907869798785,1.0
1108,-28.519064289396383,7.394687316360048,-1.0
1109,-29.204311515201866,7.104776044568746,-1.0
1110,-23.726413101087587,7.873877617653808,-1.0
1111,-28.164281442135348,7.682298180584701,-1.0
1112,-30.0424730906456,7.084991596033114,-1.0
1113,-25.535376025191688,7.51053850667273,-1.0
1114,-32.08040450147708,7.560424861837117,-1.0
1115,-38.16501431265982,7.540886896769667,-1.0
1116,-45.33273096290455,7.776011221546946,-1.0
1117,-40.54872105762927,7.811305526208791,-1.0
1118,-50.06716916454502,8.306568782705723,0.0
1119,-50.99201147658823,8.806550690639835,0.0
1120,-51.5749012990094,8.961659947313484,0.0
1121,-46.7060325426671,8.962850218405627,-1.0
1122,-45.44763947579095,9.014378811360327,-1.0
1123,-49.17480133962691,9.310971403261679,0.0
1124,-53.294524625507776,9.673152246181738,0.0
1125,-56.71934680586806,10.393859191838498,0.0
1126,-51.877750160599874,10.646924715506787,0.0
1127,-49.39758193500586,10.813803363585182,0.0
1128,-51.16675497478416,10.585220580346306,0.0
1129,-52.88107452869747,10.345870968348486,0.0
1130,-61.10317512563856,9.925801601748658,1.0
1131,-55.75940740837724,9.284432432809327,0.0
1132,-53.238484413947546,8.48285953124462,0.0
1133,-47.12250915727584,6.640129808985576,0.0
1134,-49.39887903205404,5.291679723063841,1.0
1135,-49.978166968419046,4.501630541268036,1.0
1136,-52.78867862392606,4.349581332761251,1.0
1137,-53.58853730624237,3.623184797793308,1.0
1138,-47.95367536646117,3.700663507731447,1.0
1139,-52.47870996870006,3.704678641964285,1.0
1140,-53.43504446200163,3.727754878097826,1.0
1141,-48.0842728466137,3.642824192321385,1.0
1142,-46.14923090894736,3.581863930973088,1.0
1143,-48.80795828715698,3.596812432066152,1.0
1144,-45.57435101693727,3.8302804117635505,1.0
1145,-46.4972173017828,3.7610168441549003,1.0
1146,-46.29808506934378,3.8867099975333534,1.0
1147,-46.09151179865648,4.0082765715190245,1.0
1148,-47.27961035752223,4.064004946700914,1.0
1149,-42.141775986048685,4.390977316526529,1.0
1150,-45.06374208137298,3.587714478971207,1.0
1151,-47.60427669393245,3.208902233350571,1.0
1152,-45.18953728419473,3.082790611735665,1.0
1153,-42.999471042599154,3.2813890645828954,1.0
1154,-38.00312121268685,3.9277055344745775,1.0
1155,-37.22771445758019,4.467832944803067,1.0
1156,-37.13529827998215,4.7031086849758825,1.0
1157,-38.23014396803451,4.6315562779091,1.0
1158,-38.36774476131866,4.814423864997988,1.0
1159,-35.67365432807959,4.839460030606815,1.0
1160,-33.825786513327714,4.769006493768999,1.0
1161,-33.54675128317672,5.024218085038429,1.0
1162,-33.03974061351461,5.31298083410273,1.0
1163,-29.259209620360124,5.670370036271479,0.0
1164,-32.083005841876954,5.829242934281894,1.0
1165,-32.80659488218663,5.802444040344257,1.0
1166,-33.759603688506544,5.658614605171391,1.0
1167,-34.18393116376575,5.436167875395743,1.0
1168,-32.2238791245897,5.09655120988056,1.0
1169,-27.03312134152533,5.422090580428164,0.0
1170,-25.905158658866952,5.495865389041883,0.0
1171,-22.92577775866583,5.381928073264044,0.0
1172,-25.87232929294652,5.021733997368408,0.0
1173,-24.795856669895315,4.797782348403018,0.0
1174,-25.05524077245225,4.860163729133548,0.0
1175,-23.247532432033,5.018134400852788,0.0
1176,-24.35687880295129,5.002424899153556,0.0
1177,-26.60765419586141,4.6998098906299655,0.0
1178,-24.70702109936873,4.358435438461699,0.0
1179,-25.180857947651266,4.14487625972252,-1.0
1180,-26.455094394257173,3.972456731889101,-1.0
1181,-27.16458300402897,3.7673544295439805,1.0
1182,-26.72894930806038,3.5672903070735114,1.0
1183,-29.695291195951228,3.579806352243962,1.0
1184,-29.74112877048387,3.459649949358619,1.0
1185,-28.15460491003704,3.227172394629523,1.0
1186,-24.510923509329245,2.880185975018222,-1.0
1187,-23.898527175485384,2.347730073222832,-1.0
1188,-21.197915502292236,2.148036519372935,-1.0
1189,-21.994875420150024,2.2706710330637874,-1.0
1190,-23.875701170151142,2.2926102884236137,-1.0
1191,-26.317460581590296,2.2317298208587126,-1.0
1192,-25.44796790355105,2.229799109326198,-1.0
1193,-24.741336029150705,2.230682698460678,-1.0
1194,-26.388909966297447,2.2380576114273176,-1.0
1195,-25.16060355158723,2.175808049192618,-1.0
1196,-28.11504038403584,2.223083901238484,-1.0
1197,-27.0109100561036,2.232562846067641,-1.0
1198,-31.00787078332648,2.495652921944862,-1.0
1199,-37.69796141028949,3.5775935846838443,1.0
1200,-32.277820545801674,3.782097652537923,-1.0
1201,-34.88948270656199,4.168443312317836,-1.0
1202,-41.85961579082556,5.261752403940705,1.0
1203,-40.68504753133108,5.95445056543249,1.0
