index,NDSN ZBRA,Standard_dev,label
602,68.0906757265329,6.129288895400908,-1.0
603,65.41881359874733,6.183071751762412,-1.0
604,66.55389633533139,6.182601502380382,-1.0
605,62.3277528658596,6.495307066638362,-1.0
606,59.28514156900593,7.0766643111149135,-1.0
607,53.959953521725225,8.081669838858938,-1.0
608,53.193820008635,8.980110231323208,-1.0
609,52.97447665900452,9.750846504652552,-1.0
610,49.54010978645586,10.4669159571049,-1.0
611,47.44193246183737,10.609462892094552,0.0
612,48.08454596429036,10.680729027342872,-1.0
613,43.48273033844768,11.062339869743369,0.0
614,43.4629372879996,11.339636947332535,0.0
615,44.36964451878943,11.173727008582839,0.0
616,44.13227726498965,11.307356421178863,0.0
617,44.22309884109801,10.977359007930433,0.0
618,42.80347312809769,10.443236549004649,0.0
619,41.13713458608791,9.867706540116469,0.0
620,40.17923952790333,9.524193957909404,0.0
621,39.92877487993603,9.261424465187252,0.0
622,42.3153856971612,8.446628997064304,1.0
623,41.73167395593634,7.685146534061658,1.0
624,39.917315133079526,6.532429323659245,1.0
625,39.1648227321824,5.60847320802339,1.0
626,37.048516894718205,4.90581092675296,1.0
627,37.8279137880569,4.575803091474624,1.0
628,37.79724082604628,4.161712727103277,1.0
629,33.39984602019851,3.959145361560153,1.0
630,33.57142848053735,3.9473342919282923,1.0
631,31.874384328521288,4.160294722620502,1.0
632,31.968897668992653,4.1384235623032835,1.0
633,33.0333377795189,4.268935524173731,1.0
634,33.35516928906637,4.310186738936259,1.0
635,33.13917456313649,4.234622255760981,1.0
636,35.070592285051546,4.014871242012682,1.0
637,38.58955054863112,3.7018920167616525,1.0
638,35.894140010594995,3.4655791340636997,1.0
639,36.865871133732014,3.315667682686051,1.0
640,37.22319740497697,3.2136135153973826,1.0
641,39.622857992182745,3.1970491328418316,1.0
642,55.33924339873832,5.168657417694746,1.0
643,51.39691776073802,6.00632723819946,1.0
644,55.17099557060367,7.170944274819672,1.0
645,57.72091955102496,8.378297393949845,0.0
646,55.22827206775612,9.078604808026972,1.0
647,56.68826437958778,9.771820436558103,1.0
648,56.9318028270433,10.346354171582346,0.0
649,54.27198281696292,10.474025272053145,1.0
650,52.361717055414815,10.41237283392511,1.0
651,50.046264203060645,10.078046478316082,1.0
652,56.95040347831531,9.925443272647824,1.0
653,58.02909238731503,9.746388808580162,1.0
654,58.59490491053404,9.448697150333365,1.0
655,61.09755999847114,9.077385975159965,0.0
656,60.98873511332438,8.650636930204845,1.0
657,63.48199083350295,8.4921054231022,1.0
658,63.59201651955878,7.841537420708687,1.0
659,62.86110278573716,6.940690775389012,1.0
660,62.86199464608853,5.660288523827777,1.0
661,65.6416852699993,4.3841795837759845,1.0
662,67.91128631561273,4.863322821255293,1.0
663,67.47821828213475,4.940013683848992,1.0
664,69.52630809157243,5.322025679140348,1.0
665,68.49566791657188,5.604944385982679,1.0
666,71.70388655857721,5.965024863822272,1.0
667,71.35039633364967,6.2403137420335195,1.0
668,72.18297811234281,6.488430427396879,1.0
669,71.23900756859943,6.399728665354159,1.0
670,71.64347774329892,6.024111542592383,1.0
671,71.68474812379218,5.1120254908788585,1.0
672,73.39946827452842,4.92184951484843,1.0
673,72.77510201724576,4.653604525330016,1.0
674,72.4722952425253,4.287838112697508,1.0
675,70.08735894304381,3.97261299283773,1.0
676,74.67824795316025,3.7721060522850864,1.0
677,78.14840083189839,4.009230878543203,1.0
678,82.50499625835961,4.607408812843833,1.0
679,85.57162938122327,5.265138665603439,1.0
680,94.01061950282909,6.785964842621297,1.0
681,97.98246518483212,8.436059391568444,1.0
682,100.76939175353836,9.989676051426212,1.0
683,104.15181203240832,11.433574041753527,1.0
684,107.97999634474183,12.940305062003082,1.0
685,111.17500744615634,14.281507439156742,1.0
686,111.64819281037929,15.400849071811209,1.0
687,117.43924563288388,16.681640428320456,1.0
688,121.1031190902256,17.923124693353735,1.0
689,122.90146526265175,18.848248545696475,1.0
690,128.47050937595668,19.857426206179056,1.0
691,133.06254216093458,20.79377978783894,1.0
692,136.9975302971826,21.675257799264944,1.0
693,137.8315891357097,22.063611684853534,1.0
694,141.67271902097366,22.210562375264587,1.0
695,143.35141394317398,21.679640612405972,1.0
696,148.269109657079,21.330479218025264,1.0
697,152.76076853370452,21.02212469773669,1.0
698,150.81998046653206,20.321503614763134,1.0
699,150.42811838272775,19.283801989767383,1.0
700,155.2920397263395,18.857266691429547,1.0
701,159.70999376114716,18.614102503474705,1.0
702,167.00579741911534,18.696317954035706,1.0
703,170.9820602184215,18.844847732537325,1.0
704,174.73906893921014,19.07565786495637,1.0
705,202.76565756595997,22.095872689288104,1.0
706,197.24692031398837,23.27648499483109,1.0
707,205.2788096752128,24.911405323234465,1.0
708,208.25861596450295,26.250468593296866,1.0
709,211.6291245156389,27.23788123886677,1.0
710,219.0530073615252,28.54859118922265,1.0
711,219.9335000284321,29.48897956714643,1.0
712,224.23069821211888,30.368299225749464,1.0
713,229.7253187663405,31.063975545178007,1.0
714,234.0685720343268,31.669098238359748,1.0
715,239.7453902193444,32.124178547827825,1.0
716,243.73411139614,32.51560654981165,1.0
717,247.32884206430415,32.79153280245856,1.0
718,251.2464330321842,32.45514299656553,1.0
719,256.9085358586336,31.64842545078376,1.0
720,260.59514946387293,30.646083510889206,1.0
721,268.2133390510656,29.707406659307505,1.0
722,272.104286365619,28.817667079737856,1.0
723,280.5785001020387,28.036655287917597,1.0
724,283.72084202855467,26.810186440229973,1.0
725,289.13467632449465,27.80443092087248,1.0
726,293.67511708794586,27.97069045812078,0.0
727,295.4721317351059,28.16729102738075,0.0
728,298.98387807549705,28.147840980683764,0.0
729,300.3024747497704,27.771418793020292,0.0
730,306.49032086423654,27.795931374211683,0.0
731,308.054204275061,27.287581238950533,0.0
732,309.70648888197525,26.554995404796863,-1.0
733,304.9042071365501,25.326484237297603,0.0
734,306.50667828654724,23.969689447951275,-1.0
735,300.80400929442806,22.285307226727927,0.0
736,303.2945545893292,20.543633045230482,-1.0
737,303.8911039522495,18.61167344485386,1.0
738,304.21488095087943,16.49578355923818,1.0
739,308.6079967284519,14.585174004318741,1.0
740,308.361639951244,12.409961794679063,1.0
741,315.0763077859647,10.958068421240934,1.0
742,320.80395380441814,9.860447414150247,-1.0
743,326.15725743434905,9.884554445479084,-1.0
744,332.09792672870793,10.458255763334854,-1.0
745,327.7379163149743,10.582670776575897,-1.0
746,315.01712385996547,10.04414174394198,-1.0
747,306.6924212985143,9.498867326789664,-1.0
748,297.9352429830949,9.567757193889953,-1.0
749,291.4141707158536,10.240927228768472,-1.0
750,274.4615742312824,12.947012520936308,-1.0
751,267.74684853172835,15.806547108446159,-1.0
752,269.2358126299,17.807523881688105,-1.0
753,268.1556042770885,19.547194763755552,-1.0
754,273.09410504133274,20.57927685153947,-1.0
755,268.22160417092675,21.825852443283026,-1.0
756,260.3519171601631,23.444830357875855,-1.0
757,249.7385987815389,25.628053642035617,-1.0
758,246.71638584273143,27.601195614402187,-1.0
759,238.48272011722557,29.673934848050486,-1.0
760,224.5151703228377,32.42282543453997,0.0
761,223.50416609936448,34.17460183259968,0.0
762,218.3153437513648,35.259451105204164,0.0
763,210.0244567386024,35.77323238867587,0.0
764,216.1556796926261,34.22989133392986,0.0
765,218.52492946306484,31.884951034541384,0.0
766,221.36725656093307,29.70527033453374,0.0
767,218.61013764837736,27.665625376430935,0.0
768,215.1033459638929,25.91439131219419,0.0
769,223.0389689776159,23.702383442940434,-1.0
770,224.2486301003541,22.519737039837377,-1.0
771,223.7934316184944,21.563466912464637,-1.0
772,219.06959945142944,20.322026943950654,-1.0
773,210.78977451894943,19.119385225215332,0.0
774,208.8323667635236,16.78582574613607,0.0
775,204.36448865015623,14.43491990769654,0.0
776,208.60069328563588,11.959791705495276,-1.0
777,207.58516139641108,10.256969412662741,-1.0
778,194.207524245385,9.503845368339503,0.0
779,186.9248452751639,10.183091816791713,1.0
780,187.54405770411412,11.430003984878633,1.0
781,186.7614448364241,12.400370737555603,1.0
782,191.97963736018167,12.881434948312963,-1.0
783,189.91998760548037,13.55400670411407,-1.0
784,200.1096380428351,13.51265109555923,-1.0
785,200.21824102700657,13.31436386891321,-1.0
786,203.09432273907413,12.833708053421518,-1.0
787,205.5009262281584,12.443741318642713,-1.0
788,194.2233099201343,12.390553535529875,-1.0
789,195.38733129611344,11.619030618151575,-1.0
790,187.4376655623221,10.823849498091972,-1.0
791,189.2533998928621,9.563042125463367,-1.0
792,191.88115458897772,8.354733172871189,-1.0
793,196.76339616333453,7.721349188409513,-1.0
794,199.17103322022453,7.195448626295933,-1.0
795,199.3238763879792,6.973619963060251,-1.0
796,186.641965932964,6.568072588586825,-1.0
797,190.0295084720887,5.893364894793718,-1.0
798,185.54882622668453,6.174623730831428,-1.0
799,176.685776235001,7.094464303960544,-1.0
800,169.68981094804724,8.734229839194828,0.0
801,163.1241048900061,10.826361723288956,1.0
802,169.7904420069367,11.792835295905888,0.0
803,171.27689399655304,12.489890238054954,0.0
804,170.7460397632133,12.807039983274016,0.0
805,173.3984400233408,12.786143837419452,0.0
806,169.51691284250194,12.619666658892653,0.0
807,158.65303127011276,12.817671413192496,1.0
808,162.34638963880766,13.184849314987977,0.0
809,162.99914638243916,13.227491453534952,0.0
810,162.9691678266214,13.506763910683189,0.0
811,166.1369302250952,13.436083291606126,0.0
812,165.8101375030609,13.109106142294905,0.0
813,167.7206208224191,12.148425041069277,0.0
814,167.55885011599287,10.601442141892363,0.0
815,169.93929677408647,8.428657845831408,0.0
816,171.7912458717493,7.541970255483718,0.0
817,178.642723258759,6.253071395659567,-1.0
818,180.63587342322663,5.644628347488847,-1.0
819,175.00520791647443,5.5351956202184285,-1.0
820,174.48801384500555,5.674039349408267,-1.0
821,176.07751581612422,5.691974225579914,-1.0
822,177.09829555593996,5.922885676990626,-1.0
823,172.72820191689306,5.946384611060108,-1.0
824,170.4827113324762,5.945433932951921,-1.0
825,170.09613169130947,5.897593582307511,-1.0
826,171.17283218813017,5.90156237558201,-1.0
827,170.98824391842453,5.2488281559924825,-1.0
828,170.6863009056473,4.864587502774199,-1.0
829,171.0011166626627,4.472031398569043,-1.0
830,170.19239669692075,4.010280453226002,-1.0
831,163.7044095082281,4.225766614682485,1.0
832,161.06363703914997,4.687408454584218,1.0
833,161.1238065949404,5.177777402334979,1.0
834,163.75907520216234,5.384905072191799,1.0
835,162.60997420329545,5.703298052201706,1.0
836,172.96535596601674,5.721488781951837,-1.0
837,173.6511458961105,5.460915352095579,-1.0
838,170.72848978223627,4.912676380322534,-1.0
839,169.13949397966084,4.7699730302355885,-1.0
840,167.83602582426008,4.6480077395862525,-1.0
841,172.0347053507248,4.4227225207109635,-1.0
842,167.08062234167733,4.0249269926934605,-1.0
843,163.1045875822521,4.086775040627721,-1.0
844,160.18400444545978,4.415754625598682,-1.0
845,156.27387648903806,5.049897870664396,-1.0
846,156.24131457036452,5.480453872422311,-1.0
847,153.44288621160854,6.05128739598918,-1.0
848,151.13929730462326,6.687622732439482,0.0
849,148.92485449112874,7.32587751565399,0.0
850,148.64059925791372,7.820841973236353,0.0
851,147.42354942427053,8.474108911926717,0.0
852,152.80003753051795,8.688494931871633,0.0
853,153.17463038108804,8.860492050610889,-1.0
854,153.31126674736862,8.969136479657939,-1.0
855,154.0872126167559,9.042537805700348,-1.0
856,152.750608275312,8.589478869909275,-1.0
857,153.2455593878661,7.890882845225718,-1.0
858,152.7216257956841,7.317958310708797,-1.0
859,153.45838358686086,6.728865219059591,-1.0
860,155.77085994122686,6.114669314386419,-1.0
861,146.1290698179593,5.028361542049627,-1.0
862,143.8483283277239,4.502336789081875,-1.0
863,147.0694581075201,3.9737722837454577,-1.0
864,144.64031117113203,3.8121966196588715,-1.0
865,145.14097418994956,3.8533113034720516,-1.0
866,144.90436331283462,3.828732483644373,-1.0
867,144.65269591747733,3.9317059123185163,-1.0
868,144.39611398242812,4.087090532974757,-1.0
869,143.4511162642856,4.295342643979194,-1.0
870,139.9936241124958,4.752808260018759,-1.0
871,141.33107232983878,5.023014098775636,-1.0
872,141.35635888719906,5.139130761043269,-1.0
873,137.6306835979978,5.445277564144447,-1.0
874,139.2345669276014,5.495341620672049,-1.0
875,136.61051726281073,5.579207756774967,-1.0
876,138.54494385948885,5.5001036174811375,-1.0
877,132.16828265370845,5.789517553788302,-1.0
878,131.40705425256874,5.990541878393035,-1.0
879,126.17664133413508,6.471557743472785,-1.0
880,121.95692147964309,6.875213077192002,-1.0
881,116.44651757021964,8.40888380709264,-1.0
882,114.44798623064008,9.796821853312244,-1.0
883,113.14387128024784,10.773060367206762,-1.0
884,108.76502831975192,11.981604820999141,-1.0
885,101.97192552577997,13.48951428509261,-1.0
886,95.23613502435184,15.239745796609267,-1.0
887,77.52457985398684,18.52137574856292,-1.0
888,71.66577390256725,21.44108027305093,0.0
889,70.54247080582755,23.594029272309605,0.0
890,67.27498047370409,25.519686448616028,0.0
891,67.88208577516545,26.66479021696294,0.0
892,64.0319809694058,27.546439867686274,0.0
893,63.58940598226232,28.130458784378533,0.0
894,59.70728818522193,28.348633757198204,0.0
895,60.690651904963744,28.123079259504323,0.0
896,50.73241656891892,27.846406999659727,0.0
897,57.21592521159542,27.012575798081723,0.0
898,55.12725846474618,25.77226715056951,0.0
899,59.43164993839238,24.187915694696088,0.0
900,51.240001995456495,22.843018773275322,0.0
901,49.17235636781531,21.541435756330714,0.0
902,50.549462394996056,19.728021669371202,0.0
903,49.21615535861724,17.369272660083194,0.0
904,48.34825565846812,14.693814369047923,0.0
905,52.53120994606559,11.756187528366256,0.0
906,53.53623195038237,8.674623077758577,1.0
907,45.66412782208198,7.992417278170364,1.0
908,46.485577230331344,7.601880206143575,1.0
909,49.32026623006253,6.93921456669995,1.0
910,45.400128955717705,6.6343617736719755,1.0
911,50.70557888531229,5.801318105541315,1.0
912,53.5800349243404,5.208484942766619,1.0
913,52.737969202880805,4.525175529595928,1.0
914,57.89222278738194,4.379804666448758,1.0
915,61.40195116865678,4.456486112868881,-1.0
916,59.60817925779915,4.7540976867635925,1.0
917,61.15651414821008,5.035011864273396,-1.0
918,60.52777809700592,5.311769778962524,-1.0
919,60.46444403322732,5.382896263401487,-1.0
920,62.81935327154821,5.793319008154174,-1.0
921,67.83283873873546,6.508672675146085,-1.0
922,64.81734243241283,6.828239021888078,-1.0
923,61.5400922788518,6.815661645284324,-1.0
924,59.39842307582072,6.62339359311843,-1.0
925,58.58694421778617,6.576874062323185,-1.0
926,54.85540989376406,6.550312865818564,-1.0
927,56.93023267484497,6.0098419115642745,-1.0
928,55.86751207812938,5.4622510737463426,-1.0
929,52.382590569081486,5.25172454325881,-1.0
930,49.28054605083082,4.818444608341612,-1.0
931,51.30190969973125,4.771772991493586,-1.0
932,53.47386562964846,4.7771794826787515,-1.0
933,52.6078745151444,4.785009773252541,-1.0
934,45.55905607771919,5.551561609174302,-1.0
935,45.236537425070566,6.1058451414210895,-1.0
936,43.31764981506811,6.751644536414624,-1.0
937,21.485313973298677,10.115095331313775,-1.0
938,20.040102260068096,12.493677026464216,-1.0
939,14.010077886827672,14.901792965707742,-1.0
940,12.580962658224877,16.67865163216983,0.0
941,11.864035286123226,17.674633345963993,0.0
942,-2.653400140085296,19.8490086717052,0.0
943,-4.793349710383666,21.673807856794337,0.0
944,-6.288632482457558,23.12009877268549,0.0
945,-6.716804950964274,24.097627419458618,0.0
946,-8.438995070909726,24.94353982322019,0.0
947,-6.179274305183867,25.062985529555,0.0
948,-5.0887499040156,24.77764659159531,0.0
949,-2.316744252115001,24.2192977461833,0.0
950,22.75012286569182,23.172481512118704,0.0
951,16.672518487196726,21.77218833728963,0.0
952,15.155549777966996,19.892495231783325,0.0
953,14.644619609582918,17.698888032521605,0.0
954,20.443386923449225,16.005614182113625,0.0
955,24.31601017458672,14.219635332476832,0.0
956,21.468954700279028,12.200115830247269,0.0
957,23.110632150020933,12.29517109559217,0.0
958,18.151684828920708,12.210696896239886,0.0
959,17.23505271496802,12.306337822531749,-1.0
960,19.590731865403452,12.51781511278664,-1.0
961,17.888065851147644,12.65833475012285,-1.0
962,16.414622272835317,12.41468196843526,-1.0
963,15.743264957053754,11.931707807444273,-1.0
964,17.16334950201113,11.230766271961388,-1.0
965,15.95446845259167,10.28250468749503,-1.0
966,23.87983640636196,9.084229964715718,-1.0
967,20.33013816430838,7.588430085769352,-1.0
968,20.08667401792397,5.621251231250355,-1.0
969,19.72001270097138,2.9839979434681903,-1.0
970,17.845458980623107,2.8617290943334224,1.0
971,21.80327960313221,2.8916627202831693,-1.0
972,24.17400789239295,2.955312106119308,-1.0
973,20.02146595617944,2.726231529513456,-1.0
974,19.46418380135444,2.7222358522261647,-1.0
975,18.78892907800511,2.5025869140581265,-1.0
976,17.04038596110803,2.5096883940067967,-1.0
977,14.392445137918145,2.555134703328391,-1.0
978,3.250821745534552,4.3154287412827115,-1.0
979,-3.780725828076527,6.518078731982327,1.0
980,0.8029358002536071,7.415404066181893,1.0
981,4.24416225999326,7.8520707866913275,1.0
982,15.262734828062293,7.848205564586177,-1.0
983,15.558373133922885,7.847776478633407,-1.0
984,23.62635699949644,8.058764581969317,-1.0
985,22.79297933562691,8.21707609154372,-1.0
986,20.03042464909217,8.06562005112337,-1.0
987,17.397813521390958,8.004838801481887,-1.0
988,16.78852490906891,7.941835594415108,-1.0
989,17.656770987920424,7.896876848640563,-1.0
990,17.27310591089656,7.888420862613971,-1.0
991,17.203761241622516,7.755681359549503,-1.0
992,9.594893025681529,7.540022886421186,-1.0
993,7.458629977195187,7.567717712795169,1.0
994,2.894993343807528,7.81138297673662,1.0
995,7.747776071137707,7.764338999525675,1.0
996,7.340142719334437,7.759674807831667,1.0
997,6.800100496558457,7.815643658695028,1.0
998,4.023621310858772,7.774530444095021,1.0
999,4.533636499937188,7.105964526257526,1.0
1000,-2.1097970277289733,7.3713735091909065,1.0
1001,-3.072583830889528,7.92703302948596,1.0
1002,-1.584746657203226,8.381564503481279,1.0
1003,-0.0463454881214033,8.61844754347311,1.0
1004,9.260763170804635,7.982158118706113,1.0
1005,8.410050176659496,7.302467810855962,1.0
1006,17.6854718679281,7.122165247342559,1.0
1007,15.556707771589316,7.008876930151197,1.0
1008,18.86720034843458,7.15723639207212,1.0
1009,18.49285188142909,7.217110627030509,1.0
1010,28.53811085502537,8.309773913265104,1.0
1011,39.2755928231731,10.618389690699344,1.0
1012,54.58364921854644,14.563996457177836,1.0
1013,61.28623878714987,18.163971549189736,1.0
1014,78.14828698971647,22.755105957753628,0.0
1015,81.01665053196936,26.492330952409144,0.0
1016,81.6826462368999,29.338059921319505,0.0
1017,78.95169199082605,31.219881971447865,0.0
1018,86.75146507582204,33.06809315160583,0.0
1019,76.3049983452905,33.61347023802024,0.0
1020,80.61352583428251,33.58545946982509,0.0
1021,76.79539514398937,32.73981591867373,0.0
1022,80.3821152829851,31.643605767175938,0.0
1023,80.26219240694519,30.064405926518067,0.0
1024,83.14114535759583,28.837933947198785,0.0
1025,83.68524522962272,26.967741981431686,0.0
1026,79.73100365340053,25.222799067013018,0.0
1027,80.73472453984374,22.6901160709306,0.0
1028,77.58028154733992,19.669000426290953,0.0
1029,80.32887014240191,15.498435628788036,0.0
1030,88.6714646570504,11.681900651128016,0.0
1031,89.49558578774204,8.112243223401983,0.0
1032,90.36527131855507,6.150865033448282,-1.0
1033,95.22531571634455,5.072013678467972,-1.0
1034,92.72750953290156,5.448373092702426,-1.0
1035,99.0517990711071,6.4622525771859305,-1.0
1036,94.54879705639564,6.836010924441017,-1.0
1037,93.367534908504,6.94958659491153,-1.0
1038,93.19267070437826,7.157354486518458,-1.0
1039,94.62880112625608,7.048534269141554,-1.0
1040,90.39119332273609,6.940487586128267,-1.0
1041,92.99420963985904,6.597195600218678,-1.0
1042,89.85042239432678,6.355136413365001,-1.0
1043,92.4157440032922,6.102135549689472,-1.0
1044,89.65704727816524,5.938640084424626,-1.0
1045,93.95981216751062,5.859205280406226,-1.0
1046,93.44579093312844,5.384068717700778,-1.0
1047,86.13465855367136,4.982028970311753,-1.0
1048,80.94757946062182,4.545960860600786,-1.0
1049,85.40376157362158,4.026857625867104,-1.0
1050,82.227107746016,4.482326936531347,-1.0
1051,79.67176780210397,5.1452795235374715,-1.0
1052,83.2882560545768,5.39316022210317,-1.0
1053,79.75271583009325,5.727187191926416,-1.0
1054,78.58967622722605,6.149561297821652,-1.0
1055,78.4655401748428,6.04339662696263,-1.0
1056,73.84159359102438,6.551138622561266,-1.0
1057,73.69854925980306,6.947849611838977,-1.0
1058,72.95025225374408,7.25543955883369,-1.0
1059,69.34113715036594,7.613231734887117,-1.0
1060,69.83786650595295,7.990774786642752,-1.0
1061,67.08459942283065,8.26533930419297,-1.0
1062,56.73566765291011,9.612126689769944,-1.0
1063,50.93101725303202,11.022000902486283,-1.0
1064,50.577698801463214,12.124554097946724,-1.0
1065,49.35615898214368,12.612564895079291,0.0
1066,48.05197684040701,12.843509049333301,0.0
1067,45.66875738902678,13.479621247843022,0.0
1068,48.484120848636366,13.890833708903973,0.0
1069,45.29503401200276,14.018779680365233,0.0
1070,45.68984117572555,14.062684644901093,0.0
1071,44.74117257166682,14.10000848678855,0.0
1072,42.8205755650967,13.725396354365063,0.0
1073,42.89204665916452,13.345834593667098,0.0
1074,30.849285010543724,13.687812875545072,0.0
1075,33.82719565585319,13.358298659314704,0.0
1076,38.74652530856912,12.787805425474097,0.0
1077,37.417809837558536,12.004313787438173,0.0
1078,35.375711102506585,11.054497278220417,1.0
1079,36.24284239761505,10.076225850370914,1.0
1080,34.778516978960255,8.667818573739988,1.0
1081,35.46837947178946,7.015022923462908,1.0
1082,42.74529494533297,6.190597535982296,-1.0
1083,41.88440642998489,5.8231320548146766,-1.0
1084,43.68541800823951,5.452639330480085,-1.0
1085,42.01687910584843,5.111189024519124,-1.0
1086,45.4014897373267,4.945879755897789,-1.0
1087,28.73061391990456,5.472699914385478,1.0
1088,36.48979739027726,5.123320825312682,1.0
1089,41.633996181587264,4.958920377841672,1.0
1090,47.747847637859735,5.122140430089004,1.0
1091,49.92106190884314,5.532898305040963,1.0
1092,48.31443404017699,5.837865354855936,1.0
1093,44.25187036818761,5.88462589263744,1.0
1094,45.67955353125615,5.6293524568177045,1.0
1095,45.773641573347874,5.514679095475481,1.0
1096,48.76515873029021,5.738661723806992,1.0
1097,50.92718796920175,6.007251776538105,-1.0
1098,59.15465367933598,6.85914894943019,-1.0
1099,50.5995016459726,6.812901867824259,-1.0
1100,53.98315886831841,6.768581172904767,-1.0
1101,47.808838192393694,6.390643980790229,-1.0
1102,47.427544980915656,6.3594726969498385,-1.0
1103,42.69113497330636,6.334438065740918,1.0
1104,50.592940169155554,6.3868110735674515,-1.0
1105,47.90908489713513,6.309632165657058,-1.0
1106,36.89046248975346,6.6774147551587815,1.0
1107,49.55732795487435,5.275974695941277,1.0
1108,57.09015571298646,5.059668444804643,1.0
1109,67.03488946343785,6.319881422609269,1.0
1110,80.33632561515553,9.309518042706275,-1.0
1111,73.89622500689514,10.58727701865839,-1.0
1112,76.92044871683339,11.857501961431382,-1.0
1113,77.63911057095748,12.749613869199482,-1.0
1114,72.02202490453878,13.035489971635876,-1.0
1115,77.48033316540224,13.535824519053989,-1.0
1116,77.23699174545874,13.955858400411207,-1.0
1117,65.45385712484088,13.844058199991208,0.0
1118,62.927674045424766,13.849229528492067,0.0
1119,61.18352790843717,13.640591792653636,1.0
1120,62.851780407306094,13.533808752622518,1.0
1121,57.51441666308229,13.177008961973181,1.0
1122,60.99125499033269,12.715892536370031,1.0
1123,62.89526300971983,11.794136748124947,1.0
1124,60.41308179485668,11.40815521393707,1.0
1125,60.17829932555864,10.786981037648026,1.0
1126,59.8050057609272,8.645752656734615,1.0
1127,67.02626318649581,7.710815944081816,-1.0
1128,72.64201120417428,7.433269249292052,-1.0
1129,65.91137439287337,7.443772256723106,-1.0
1130,65.69506865844602,6.837782913780883,-1.0
1131,61.23548277173646,6.754621259689709,1.0
1132,61.19069857152408,6.370142486788397,1.0
1133,52.21548082251934,6.381011916225598,1.0
1134,57.12495589076812,6.306555846771711,1.0
1135,56.16371065393474,5.598576799889434,1.0
1136,62.72132698320272,4.4058844122045775,1.0
1137,69.8453221831814,4.69700411464543,1.0
1138,79.47186244152027,6.108729066817439,1.0
1139,91.26876330484656,8.791079636336777,-1.0
1140,79.81072214017564,9.432624705425733,1.0
1141,78.70583138918664,9.709312364619166,1.0
1142,82.93070793555913,10.303256502436136,0.0
1143,86.92279441006278,11.123149481012938,0.0
1144,84.52437981744109,11.49369652292818,0.0
1145,86.43918281453801,11.83527614631895,0.0
1146,90.34591414519116,12.266038854816992,-1.0
1147,81.70833126953195,12.353337060178568,0.0
1148,83.49189364117186,12.557449766947052,0.0
1149,77.46298077467989,12.436417472005001,1.0
1150,74.58009559189586,12.26419977227725,1.0
1151,70.6323344587768,11.887032875878822,1.0
1152,79.39556107386545,11.431776627540023,1.0
1153,85.11325889594926,10.071595197297025,0.0
1154,84.50851173741788,8.885450725033987,0.0
1155,86.39603257489463,7.142563740894108,1.0
1156,86.82399875906557,5.844685182469162,1.0
1157,96.28476000515631,5.935672074618308,-1.0
1158,97.69073579265596,6.66398006487396,-1.0
1159,92.69440873092069,6.750056951072347,-1.0
1160,91.2634619503454,6.832393494130761,0.0
1161,97.81077515168587,7.2445366673303155,-1.0
1162,94.50804612547844,7.45829592670419,-1.0
1163,94.79424312544114,7.68977146024306,-1.0
1164,89.27786153826386,7.688432166680679,0.0
1165,96.90357339823106,7.993878303735375,-1.0
1166,96.3637542829816,8.213534506032293,-1.0
1167,90.59902615674535,8.10145927285453,0.0
1168,90.63975575467292,8.034188971506437,0.0
1169,81.3237510705379,7.793073780090204,1.0
1170,92.4650266914138,7.057181987411265,0.0
1171,87.8612386822501,5.470835493893871,1.0
1172,90.36360081564746,4.79245597712081,1.0
1173,87.92133949695412,4.644069263059423,1.0
1174,89.60107727140891,4.382945409338948,1.0
1175,92.49198554258382,4.212152940096325,1.0
1176,90.8160156196353,4.051261125075344,1.0
1177,91.72653832250084,3.9288514908487957,1.0
1178,87.44774829545878,3.7934870220660435,1.0
1179,89.48331946754348,3.801254162796113,1.0
1180,88.64420267832563,3.8432283780309384,1.0
1181,90.94429323416549,3.498968198615934,1.0
1182,91.27877236388292,3.3871436961745336,1.0
1183,90.79501203625908,3.2379956297404915,1.0
1184,94.62081107286284,3.3631010891083335,1.0
1185,98.41752190725808,3.5252361394227787,1.0
1186,93.6079175896025,3.340838618270772,1.0
1187,96.51030082489032,3.5968519616542918,1.0
1188,102.21398670463068,4.402471906725126,1.0
1189,101.5260489050988,4.278299708820331,1.0
1190,97.71711216655716,4.438316427207609,1.0
1191,105.19533709717928,5.088635587987741,1.0
1192,104.46886668852378,5.5755816174470905,1.0
1193,105.08808324363636,5.860650470004294,1.0
1194,111.37415075325409,6.736422440217325,1.0
1195,115.42377794741172,7.91692166585744,0.0
1196,109.92946969778126,8.232113531028512,1.0
1197,113.03518577334953,8.699418990006887,0.0
1198,108.57146046620107,8.4525117458411,1.0
1199,106.55695316094526,8.143996990744046,1.0
1200,107.42533548497906,7.677837774602328,1.0
1201,108.31791209219428,7.3070391572593305,1.0
1202,107.75435838989551,6.815968249793062,1.0
1203,111.87794599991952,6.28789449243152,1.0
1204,118.37287538014408,6.468489345939261,0.0
1205,115.85399946644256,6.543337218940697,1.0
1206,121.96400921702028,6.551544716887789,-1.0
1207,123.086278242479,6.694110828212364,-1.0
1208,122.12148125293868,6.982529266283531,-1.0
1209,115.5843537009587,6.703642919696373,1.0
1210,111.31085183320477,5.871645016445857,1.0
1211,109.29296849383556,5.684122509766884,1.0
1212,111.28103658117456,5.381774056427723,1.0
1213,113.42218610568044,5.074333439926151,1.0
