index,FSLR ZBRA,Standard_dev,label
236,66.09724630705834,2.5193812674592935,0.0
237,66.65119794589066,2.652615205413066,0.0
238,67.74340630784594,2.8384232480471776,0.0
239,67.16658704002626,2.926814463915952,0.0
240,67.94254153276864,3.0144460910279527,0.0
241,68.5303321471165,3.1365847163049185,0.0
242,68.33585825945127,3.1940966784286777,0.0
243,69.13652884934702,3.2700164347995506,0.0
244,68.40405780408767,3.2312238570896055,0.0
245,68.3265740610693,3.007624210760472,0.0
246,68.54911805371053,2.816809440877507,0.0
247,66.96186346153696,2.478428952832438,0.0
248,66.97797838965467,1.9351667372530914,0.0
249,65.53255784557471,1.6276710786332,1.0
250,65.89021255915922,1.304240515184541,1.0
251,66.3624446166017,1.174476253568996,1.0
252,66.65784507797036,1.0411066347088151,1.0
253,67.01373168670774,1.042275744192316,1.0
254,66.9991475693218,1.0313198666984158,1.0
255,66.53910926141492,1.0171685679624594,1.0
256,67.24227150029908,0.9779131563066756,1.0
257,66.91922317596229,0.9696609040339762,1.0
258,69.05242414067337,1.0385241779595842,-1.0
259,68.30463803610864,1.0545576818536748,-1.0
260,68.24056398498422,1.063447224681854,-1.0
261,67.83531395637388,1.039041662360584,-1.0
262,68.61198621865137,1.0529764022330068,-1.0
263,67.47262153006247,0.9780998607611271,-1.0
264,65.80774356326785,1.0088923125206217,1.0
265,64.570862752751,1.141665212031592,1.0
266,66.30757490756297,1.0987700972346246,1.0
267,66.39206820697085,1.1062176664078065,1.0
268,68.68684677744987,1.1735362730847327,1.0
269,69.75957829398412,1.2680157663946245,1.0
270,68.50690353219125,1.257089156797787,1.0
271,68.57835163721691,1.261798465567717,1.0
272,77.31004786763448,2.5198036393883134,1.0
273,74.95872767274052,2.9452355686798066,1.0
274,76.00532842826247,3.376002333539212,1.0
275,77.14137735714496,3.7990886833245066,1.0
276,77.74921780434482,4.193182438974364,1.0
277,79.58454673544453,4.649221494389727,1.0
278,81.73122939474516,5.2595066896925475,1.0
279,82.02662370805858,5.738208597101687,1.0
280,81.30075943265484,6.039395540010662,1.0
281,82.06074927145147,6.2914383958074955,1.0
282,82.61113306265402,6.525230945859112,1.0
283,80.67370067079975,6.505504775355995,1.0
284,82.44041155193602,6.386003734012277,1.0
285,85.62123694416249,6.236791143314626,1.0
286,86.56672243367447,6.143490133797867,1.0
287,88.44448911957687,6.025544260962202,1.0
288,89.25159357016219,6.001642722170501,1.0
289,89.45155895339015,5.914165354452815,1.0
290,89.24571069108316,5.484617748005476,1.0
291,91.21342228424471,4.958094159951037,1.0
292,91.32430455226624,5.1331345219041795,1.0
293,92.37163004078838,5.090053153942232,1.0
294,92.66846016744068,5.017083677399833,1.0
295,94.76108609582924,5.078955071551628,1.0
296,96.26575840421997,5.172055382013283,0.0
297,95.55033536019025,5.2024358055755,1.0
298,95.1982762243347,5.249773216180431,1.0
299,95.8130257373858,5.2667141234090815,1.0
300,97.32134005776297,5.229571300497551,1.0
301,95.97100850335752,5.047976037841177,1.0
302,96.63014735346424,4.843881014630306,1.0
303,96.77497117891556,4.283581365626734,1.0
304,98.318530029015,3.8387433603017405,1.0
305,99.93617448484768,3.7358254876022117,1.0
306,98.17114205020552,3.4687710460820247,1.0
307,99.79961581986127,3.3998638540776556,1.0
308,100.4972638183502,3.363349833337137,1.0
309,100.5029752002916,3.2466304761429625,1.0
310,101.42449471218038,3.066694689192039,1.0
311,100.8436329686708,2.9422060219965207,1.0
312,102.13108738136565,2.833951639593628,1.0
313,101.68546230160518,2.700771766913468,1.0
314,102.99386126182812,2.61069085891392,1.0
315,103.50313447978918,2.6775203509773973,1.0
316,103.97313922196584,2.8192357134580943,1.0
317,104.65053765223637,2.906392417259046,1.0
318,105.29305219496968,2.9402525025295176,1.0
319,106.16353175910288,3.0166660715006506,1.0
320,105.90826637441718,3.1010128361263725,1.0
321,105.80304134972408,2.996218521773149,1.0
322,106.0608272338416,2.8881683048297733,1.0
323,105.90730467485471,2.6973181716215033,1.0
324,105.78171921334764,2.575929426177095,1.0
325,106.33649568306316,2.566078358506673,1.0
326,108.06267777900888,2.4621463453212984,1.0
327,108.32349393767026,2.458928595335149,1.0
328,109.3039473473135,2.531035708362001,1.0
329,109.82801116959509,2.5694739476659016,1.0
330,112.1963299386221,2.850284406532363,1.0
331,113.97662424662514,3.1595165305746287,1.0
332,115.65051733428952,3.613110981435416,1.0
333,116.919574911596,4.0029647546378415,1.0
334,118.76269667849428,4.519529049515745,1.0
335,118.22018674563664,4.829956737943979,1.0
336,120.22653825954578,5.227572204081336,1.0
337,123.1730300584858,5.807112310138676,1.0
338,119.65760266468747,5.938589806627488,1.0
339,128.03878203248752,6.7958889404807525,-1.0
340,132.25485638487305,7.841033438854283,-1.0
341,131.7301866329305,8.491749699595637,-1.0
342,128.41504884504627,8.650773406250057,0.0
343,127.26912465158745,8.574522655189412,0.0
344,126.10288765950872,8.286269442292879,0.0
345,125.53358573446788,7.8778069332290395,0.0
346,123.29636695745153,7.418256452138141,0.0
347,122.1401244798065,6.851838377432141,0.0
348,122.38640213434624,6.262024081584589,0.0
349,122.43867298797302,5.593479605905126,0.0
350,123.06337232211536,5.049496786661021,0.0
351,123.574130469172,4.585259722605096,0.0
352,122.54414861896323,4.212643370321845,0.0
353,125.54522965600314,3.9026600511388936,-1.0
354,126.08579995786052,3.7022169980790585,-1.0
355,124.45401297559758,3.387185829697497,-1.0
356,122.34562360446928,3.2643323739035304,-1.0
357,117.1458889290832,3.6922671497283823,0.0
358,117.62975979439534,3.861995980446441,0.0
359,117.37589456750642,4.0914318205417874,0.0
360,116.9876488774572,3.9032021272547985,0.0
361,116.71820036877966,3.6313310928009224,0.0
362,118.8760213141613,3.4423365976565554,0.0
363,118.8319304586525,3.2858074494144285,0.0
364,118.87967213011012,3.165825146099841,0.0
365,120.06474565235798,3.012719089525535,0.0
366,119.35438059635602,2.9847161723584863,0.0
367,120.01683346029274,2.9731062719335264,1.0
368,118.65745627157554,2.9797505730265885,1.0
369,120.80247356629164,2.9468536058106634,-1.0
370,120.40635265342664,2.8819013391615345,-1.0
371,121.6424646303985,2.798069656533708,-1.0
372,121.73340613179928,2.7683138831100207,-1.0
373,118.23153932698207,2.4911441812561894,1.0
374,116.02970466953656,2.149653981893985,1.0
375,117.19577460462214,1.8232793615408895,1.0
376,117.46677282080678,1.6639511316660183,1.0
377,117.36992594474516,1.653643647496818,1.0
378,117.6934044599407,1.6515081208990545,1.0
379,117.53725466683366,1.6449943673638374,1.0
380,119.49810035717093,1.6006464710525634,1.0
381,121.59121897186968,1.629636447249212,1.0
382,121.48059841992708,1.7132283780258024,1.0
383,121.96979718671682,1.8160105653463017,1.0
384,121.99113297903791,1.902032352477526,1.0
385,122.33790158407032,2.0006117638396477,1.0
386,121.84648090302407,2.0579945820498233,1.0
387,125.01961015314556,2.3694132005646806,1.0
388,125.4037211648564,2.63031112791289,1.0
389,127.6070044835618,3.0901200072478,0.0
390,127.98783001104422,3.490895975052677,0.0
391,129.89549680414737,4.009882291489823,0.0
392,130.52554783145305,4.490601575409623,0.0
393,130.22448827460795,4.762675086431661,-1.0
394,130.02390600573185,4.7847943292669415,-1.0
395,131.21124795698384,4.87941535597379,-1.0
396,129.92048811256103,4.80472167361506,-1.0
397,125.36394310395788,4.498113271855274,-1.0
398,124.80512925215136,4.162296619080809,1.0
399,125.54313105003718,3.738638116708802,-1.0
400,130.24427642796405,3.5667954814002414,-1.0
401,128.08084995020016,3.4125553801369595,-1.0
402,131.09974738905663,3.3338449062851554,-1.0
403,131.11664010855145,3.2251375188678373,-1.0
404,129.15705929046243,2.9672005854139236,-1.0
405,130.98050217025963,2.7396230910840824,-1.0
406,126.88947443123624,2.312966285107236,-1.0
407,129.75243850288828,2.1699053775033863,-1.0
408,128.56606594751702,2.020085033516546,-1.0
409,125.61653516967172,2.1354580139207346,-1.0
410,124.18326729963448,2.372613317577502,-1.0
411,124.6328129820183,2.5158832259845307,-1.0
412,125.95628090235986,2.5198690929061134,-1.0
413,122.79169572762235,2.7392316016739575,-1.0
414,120.2476700963945,3.1607338459234366,-1.0
415,120.47390735601468,3.3679502195680544,-1.0
416,118.15366561335198,3.7901340733603783,-1.0
417,118.9797689029824,4.117433262510384,-1.0
418,118.5841443662845,4.42508569854122,-1.0
419,120.1128647489622,4.589240297296365,-1.0
420,119.13971564974122,4.628724567595865,-1.0
421,118.71175314582769,4.743967332306164,-1.0
422,118.45564754639582,4.625135726150117,-1.0
423,118.253207503769,4.418300901515601,-1.0
424,116.33450050993234,4.405387332236053,-1.0
425,112.5044623279456,4.435396177305909,-1.0
426,112.28694174192432,4.682161882628383,-1.0
427,109.46589244225326,4.810507447033408,-1.0
428,108.93975811247589,4.901755117073986,-1.0
429,107.52731103226115,5.215507745164916,-1.0
430,106.89867664072202,5.522805433163064,-1.0
431,105.18029121823088,5.799446640841816,-1.0
432,106.13753621080268,5.691887329770656,-1.0
433,105.9556888824564,5.717420225642224,-1.0
434,106.24744547463898,5.783998846925966,-1.0
435,105.8410779316454,5.769846900600913,-1.0
436,104.66631663723408,5.8841582210750945,-1.0
437,105.94045927269327,5.793069813831588,-1.0
438,103.48146133586668,5.78604231179917,-1.0
439,102.3908843325038,5.60743183888968,-1.0
440,101.48666259001132,5.432967127773466,-1.0
441,99.7261922494259,5.272742210186877,-1.0
442,97.57814274980488,5.134897240348851,-1.0
443,98.2497742679177,4.727221629633476,-1.0
444,97.17047033605748,4.420792470300544,-1.0
445,96.0533495433333,4.4585471368577005,-1.0
446,98.10493797250636,4.201831992141694,-1.0
447,96.74833987955748,4.190196898773096,-1.0
448,94.66461187668897,4.2889378233131605,-1.0
449,93.16658546055017,4.511637359030344,-1.0
450,89.07544877185146,5.070031607891455,0.0
451,86.82122911804473,5.771215604996241,0.0
452,86.32540863090824,6.248120187161126,0.0
453,86.65767491817545,6.517927634268616,0.0
454,95.38138130507048,6.197122498925891,-1.0
455,91.50461101393743,5.941676697930869,0.0
456,89.2902349568915,5.78949990660684,0.0
457,89.236693759619,5.394044761588629,0.0
458,87.7140069917833,5.184395699686306,0.0
459,89.80371068558867,4.8483390772990305,0.0
460,89.32163622776812,4.510332426845166,0.0
461,85.66753283625857,4.441128158855442,0.0
462,84.79221241355201,4.504612559679388,1.0
463,84.26794951447292,4.451878364254989,1.0
464,84.5240784863969,4.365058724827095,1.0
465,84.21244106687813,4.29702095749624,1.0
466,83.68495173545915,3.948852146339534,1.0
467,84.00789054686079,3.583205909190354,1.0
468,83.96837833841953,3.326077535393032,1.0
469,82.84106760388818,3.1942629229280888,1.0
470,83.64273440227912,3.2351790331794863,1.0
471,85.45859359770823,3.2464499056075904,1.0
472,86.3783418990602,3.2462228230532717,1.0
473,83.01254452686432,3.344699361364172,1.0
474,83.51368665335167,2.655882565157376,1.0
475,83.6210925189483,2.337147435253163,1.0
476,83.1064731370745,2.2075325689133347,1.0
477,86.66883972585353,2.0236678496000864,1.0
478,87.0543516245598,1.9822355894330628,1.0
479,88.1650456356152,1.7975060586154261,1.0
480,89.0048804484712,1.7574029380635565,1.0
481,88.77223090563253,1.956504387720886,1.0
482,91.78047302077728,2.468032437760824,1.0
483,91.85478582851007,2.8421212233397024,0.0
484,90.6678033196517,3.027091665692903,1.0
485,91.63095203678547,3.2347783023006844,1.0
486,92.01416452627954,3.393453468837908,0.0
487,91.30865862727428,3.462673279741953,1.0
488,91.00739908021193,3.4721459573409468,1.0
489,91.32415721265698,3.380319064322793,1.0
490,93.90311920278712,3.461935759947739,0.0
491,93.49522814428936,3.55401018577907,0.0
492,94.33227363073183,3.6974407383821366,0.0
493,95.19854917438884,3.6077104649915497,-1.0
494,95.60487212247858,3.4885812645401053,-1.0
495,95.04775235748912,3.223916940444625,-1.0
496,94.6154037566604,2.7085121820472704,-1.0
497,94.13216649029629,2.487995446701052,-1.0
498,94.1920994427494,2.233220645739275,-1.0
499,95.34516543430584,2.0885946191827456,-1.0
500,94.1153370821296,1.909754424292889,-1.0
501,93.60610118872552,1.6295864031959162,1.0
502,94.06092446962714,1.6002188969866968,1.0
503,94.78544421352758,1.5880275909250874,-1.0
504,96.74526236323187,1.5951055122708928,-1.0
505,95.8208290881845,1.5669154391612907,-1.0
506,94.98604643238082,1.5051099977995486,-1.0
507,94.63735416410762,1.346406708013484,-1.0
508,95.04549477426178,1.099205603990479,-1.0
509,94.4631094587858,0.7969566595840084,-1.0
510,94.95612016478714,0.7755758700434588,-1.0
511,91.69716929899258,1.001206452993642,-1.0
512,89.71714053417008,1.493703937007193,1.0
513,97.3329431920425,1.621625605000007,-1.0
514,94.26141243136888,1.6031461864485979,-1.0
515,93.02105502338672,1.629091384365971,-1.0
516,94.06978756348042,1.629454342911762,-1.0
517,95.07836188068762,1.636531281274289,-1.0
518,88.85769226133554,2.053291236197584,-1.0
519,86.13959647718025,2.697361498476417,1.0
520,84.71093009250154,3.355131473319937,1.0
521,84.730645205485,3.849136546537889,1.0
522,85.6485309941528,4.147122053684274,1.0
523,86.15502528012595,4.323992187980307,1.0
524,86.07165789202186,4.353567796497104,1.0
525,90.0301960092633,4.232870399997016,0.0
526,91.24611030764578,4.132678009163206,0.0
527,91.34565165698308,4.040244029143954,0.0
528,91.6982089908975,3.919549040255765,0.0
529,91.63345416438236,3.8211392026592974,0.0
530,92.40717049125146,3.702552641018713,-1.0
531,91.91952253557858,3.7073227583375723,-1.0
532,92.6092857747728,3.739502718851657,-1.0
533,93.45353299099204,3.453258062915905,-1.0
534,93.94683360556924,3.4347128711473016,-1.0
535,94.60464454274654,3.5194385094891003,-1.0
536,94.6764282742958,3.555901538279337,-1.0
537,91.61647919880085,3.3941045494262814,-1.0
538,89.21208488079603,3.387784074014647,1.0
539,90.55677074436792,3.250854032633425,1.0
540,90.64445368715572,2.960839236314553,-1.0
541,90.66615531517076,2.606152296482618,-1.0
542,89.8888791208093,2.3020084012775563,-1.0
543,89.80642406351504,2.004856952769091,-1.0
544,88.35018225362288,1.7322394593192856,1.0
545,86.09319488703244,2.0955297676735656,1.0
546,87.90941471215132,2.2301218379284915,1.0
547,88.87602533766818,2.2864903986875724,1.0
548,91.75273192041826,2.2873632980226994,1.0
549,92.06806809621862,2.2954364520206907,1.0
550,90.9897836586142,2.2731970006222504,1.0
551,91.05301549737904,2.2626218844436754,1.0
552,91.30397619899772,2.2304958969857873,1.0
553,90.99112203623667,2.146980640155117,1.0
554,90.90178667645831,2.0121041685280265,1.0
555,90.48560023426764,1.777557093155009,1.0
556,92.930888781652,1.588978655095729,1.0
557,95.36527616735108,1.9352283162136785,1.0
558,97.30078154978862,2.4344276070775015,1.0
559,98.52790253151808,2.969535207024079,1.0
560,102.05172849831352,3.8135208865614874,1.0
561,103.0259479358149,4.540989954272529,1.0
562,108.4569156913152,5.726050758092961,0.0
563,110.900632507272,6.857833318627136,0.0
564,111.4448006869511,7.66997382187978,0.0
565,111.64671927326964,8.114679461912674,0.0
566,111.13183735732775,8.416469324163883,0.0
567,111.71834861190932,8.651151475787321,0.0
568,112.32584817361476,8.937122394266506,0.0
569,113.71088539240388,9.203037632563017,0.0
570,111.12577257183251,9.115236788617306,0.0
571,110.90428132769858,8.902113956487383,1.0
572,110.7630090523572,8.578049467850368,1.0
573,112.20618033373025,8.148517129911141,1.0
574,111.957156458286,7.520019347456627,1.0
575,111.03588745463168,6.575916154489552,1.0
576,109.34285650598716,5.627430572129352,1.0
577,108.80124265364591,4.740807832011537,1.0
578,105.6446826907638,3.968879561748407,1.0
579,105.20832509362532,3.2222716793637827,1.0
580,105.30329129642072,2.8816855221063897,1.0
581,102.8297493830984,2.906305745943546,1.0
582,104.10858228871048,3.165005579260589,1.0
583,105.01237837503888,3.3087906814915478,1.0
584,105.44528406108132,3.37643431484065,1.0
585,107.3818290282089,3.335649319311979,1.0
586,109.00096232614358,3.2909076390389407,1.0
587,108.70923545150612,3.2130991384262195,1.0
588,108.43399045849868,3.087190568917835,1.0
589,108.72390537741136,2.8210139005837966,1.0
590,123.65857228778572,4.450556064059962,1.0
591,130.8925214920213,6.661246736546871,-1.0
592,129.14653968923585,7.955028786603429,-1.0
593,128.5252986247662,8.904203702209005,-1.0
594,126.15633975522324,9.492711799571909,0.0
595,128.6102187970408,10.171527344711,-1.0
596,122.68539196458735,10.351765057531344,0.0
597,127.6631483272239,10.732831738373026,0.0
598,129.27596442272016,10.986234606879723,0.0
599,129.57723106207965,11.096006571530655,-1.0
600,126.69091295984131,10.933040310661577,-1.0
601,125.96753849401875,10.442383214872269,-1.0
602,128.62384074116724,9.996704997094264,-1.0
603,127.76881294420446,9.418381887074212,-1.0
604,129.71719340420964,8.761742641506638,-1.0
605,126.90843514620391,8.001077997793633,-1.0
606,125.04285384674348,7.19946277031023,-1.0
607,120.7347822633544,6.236861217802812,-1.0
608,122.1479923379166,4.9031697182804335,-1.0
609,122.4040916782506,2.9372223249710334,-1.0
610,117.13372223999684,3.5753317282038424,-1.0
611,115.13151633646184,4.190117441983876,-1.0
612,117.63716237919856,4.444907144394771,-1.0
613,112.8591262989834,5.107196543078912,-1.0
614,113.54135564024293,5.599877962137173,-1.0
615,115.77634480644883,5.718275373271729,-1.0
616,113.96811789530788,6.05495243901269,-1.0
