index,A GNRC,Standard_dev,label
598,-84.30778262503352,5.395193807670673,1.0
599,-87.85621365913853,4.943052707338492,1.0
600,-87.029939451227,4.4336819016206235,1.0
601,-89.52059651172304,3.4609418800425686,1.0
602,-89.03121244134798,2.9233786646388507,1.0
603,-88.31594692292978,2.5315791762792013,1.0
604,-86.13455199973234,2.410768986782448,1.0
605,-85.90471535782106,2.375650102892148,1.0
606,-83.29941704426373,2.3071146211640934,1.0
607,-82.21723050699256,2.2946928912904956,1.0
608,-82.3494332126803,2.3393767293009597,1.0
609,-80.92517143184222,2.459450848487352,1.0
610,-78.25714676398141,2.876530267507626,1.0
611,-76.06906698660775,3.4246245065467003,1.0
612,-78.28289843285006,3.6546330098274122,1.0
613,-76.11132569781202,4.035591983996427,1.0
614,-73.96899962753633,4.557218240001971,1.0
615,-74.94115195857243,4.897404529745453,1.0
616,-71.62212122321455,5.464582031178183,0.0
617,-72.47420966030546,5.849568771508653,0.0
618,-71.90890495929882,6.176519084149363,1.0
619,-71.424104277136,6.282041463113062,0.0
620,-68.24135747150824,6.5719255058017625,0.0
621,-70.575383506023,6.34471492439076,1.0
622,-71.66549507423053,5.946162694311553,1.0
623,-70.06221679564297,5.542946752582246,1.0
624,-71.14303998375618,5.145521563879769,1.0
625,-71.00276439228169,4.622974680797315,1.0
626,-71.2294315349917,4.229869730133912,1.0
627,-70.39008048332511,3.8644614502265964,1.0
628,-72.10325198840579,3.2834978966105677,1.0
629,-69.6394696942257,2.806653073960904,1.0
630,-70.20488669446931,2.507308680978043,1.0
631,-69.94359085366018,2.3743727496407674,1.0
632,-68.03179582739651,1.9866735351583615,1.0
633,-65.8916230768425,2.0074693814683524,1.0
634,-66.76594765868424,2.058866439739916,1.0
635,-66.19114751764562,1.985568496389952,1.0
636,-64.40943394900043,2.308993992203413,1.0
637,-64.2539824270723,2.5058345031960094,1.0
638,-62.299686310942185,2.865401771155115,1.0
639,-62.3610077733228,3.1286973815481423,1.0
640,-61.29481313650027,3.501311227483067,1.0
641,-59.945600759993965,3.8725793068753664,1.0
642,-58.53583107356543,4.216440106536979,1.0
643,-57.65718152183213,4.603609325990976,1.0
644,-57.45682336689528,4.835991997731226,1.0
645,-56.71271963156198,5.028945140250339,1.0
646,-55.86454215775686,5.161440560654676,1.0
647,-44.69750439684351,6.508282183597683,1.0
648,-40.68168573357984,7.788776932853949,1.0
649,-39.28672514913576,8.920748327347573,1.0
650,-37.60112317338952,9.819256648414465,1.0
651,-36.550838413569885,10.496139936205818,1.0
652,-34.32211034842708,11.20018183990678,1.0
653,-31.85151673003065,11.960791059103778,1.0
654,-30.52943013243261,12.488638769513539,1.0
655,-27.779229434297143,12.993181459537587,1.0
656,-23.478770805408224,13.677674856191036,1.0
657,-19.57874588255573,14.369285260701533,1.0
658,-15.297485909852654,15.197704128153225,1.0
659,-11.444109232378032,15.95449229739067,1.0
660,-7.507017735253768,16.69712829135321,1.0
661,-3.814822294255123,17.399880502396012,1.0
662,0.4921818950154275,18.105979768754917,1.0
663,4.870752016768527,18.75321821444199,1.0
664,8.866511601013919,19.21318025636106,1.0
665,12.22367146946732,19.43296366803672,1.0
666,16.07224597146051,19.432390706164654,1.0
667,19.774257710498816,20.122346849069373,1.0
668,23.756160149465035,20.91530279401778,1.0
669,27.554260084709973,21.595875438074312,1.0
670,31.726628803812112,22.201848634885614,1.0
671,34.77687808894032,22.565905039250477,0.0
672,37.12868082274509,22.713986062739068,0.0
673,38.78373138650304,22.61592651358375,0.0
674,41.23871652556825,22.233668657659326,0.0
675,42.74202359640013,21.607195477029443,0.0
676,45.165267347690126,20.959232622707194,0.0
677,47.29774879880371,20.24354514752529,0.0
678,49.44528021279893,19.51243502719532,0.0
679,51.397312625808425,18.724980907701863,0.0
680,52.90642589204542,17.87175732673281,0.0
681,54.574754028643376,16.95403459945818,0.0
682,57.2000526927692,16.121834998935054,0.0
683,58.913859924056126,15.338169409400995,0.0
684,60.7647925353921,14.597433425073868,0.0
685,61.95586947228743,13.800011146615,0.0
686,62.31325340330276,12.95927195210567,0.0
687,63.40258538151053,12.140852050050844,0.0
688,64.83691613707548,11.428490259257352,0.0
689,65.5036031141312,10.776154666742318,0.0
690,64.84834885909356,10.169550744445521,0.0
691,66.28288260262664,9.664999342190956,0.0
692,67.8299854528687,9.215988044591137,0.0
693,67.60463878884276,8.638875982019067,0.0
694,68.34699245121841,8.093836462117718,0.0
695,69.24560278409331,7.49699305727263,0.0
696,70.13925112787905,6.957965760309909,1.0
697,71.9423851976033,6.527731161883653,0.0
698,71.29319230904618,6.042974744886076,1.0
699,71.32829250014547,5.554428471031573,1.0
700,73.0259741713084,5.138816079012308,1.0
701,73.71052414866021,4.751146621201802,1.0
702,75.25070567237655,4.59866304290576,1.0
703,76.27850131803498,4.5457088743727665,0.0
704,76.2813361638879,4.5168609889250355,0.0
705,77.34350594752226,4.551504325619338,0.0
706,76.93461138514853,4.452010997458459,0.0
707,76.37716033440341,4.294937198695234,0.0
708,75.78419047559038,4.133141607084839,1.0
709,75.14832565375396,3.9210313536773276,1.0
710,76.6838838353565,3.627311564980459,1.0
711,75.47245949577533,3.3219578819430544,1.0
712,77.04503495179455,3.1582075190795873,1.0
713,77.21970057633786,2.8922277397600125,1.0
714,77.74363847575476,2.6359780577133702,1.0
715,79.65692315093696,2.525257631431371,1.0
716,81.02912091863718,2.54311570100534,1.0
717,79.71600907838976,2.5200669716204422,1.0
718,80.33291699983374,2.408256968170281,1.0
719,81.07049286236936,2.2628551137900224,1.0
720,81.84949761589327,2.2857039009196716,1.0
721,82.30609692703142,2.3340784104726326,1.0
722,82.00683783392299,2.406634457929648,1.0
723,82.60799838032978,2.5374851306874566,-1.0
724,81.7899005701571,2.567857541967469,1.0
725,81.55180388387214,2.6052383447072973,1.0
726,82.43241176458594,2.652538800293559,-1.0
727,82.68236388650902,2.6501496491022616,-1.0
728,85.8918662367802,2.821057612375145,-1.0
729,85.91878513281512,2.8315733028654244,-1.0
730,84.37455709493962,2.771843165688128,-1.0
731,84.00017415652928,2.497254168039801,-1.0
732,82.54268682909266,2.2658155123903665,-1.0
733,82.50683486592749,1.9905644345513287,-1.0
734,81.72744611504424,1.7113800849295093,-1.0
735,79.88980346940279,1.69314744891022,-1.0
736,79.95235063225073,1.7521577281597176,-1.0
737,77.95576523334643,1.9224716440914655,-1.0
738,76.45916869161788,2.2792753488635977,-1.0
739,75.21657875870683,2.7324694293837015,-1.0
740,73.00227070112528,3.3503939556707425,-1.0
741,70.98826324253352,4.044829706538559,-1.0
742,69.81769551823243,4.698982025580116,-1.0
743,68.89434610331854,5.273836262863379,-1.0
744,66.32080595145017,5.987778306235334,-1.0
745,65.42301546157896,6.622657933939193,-1.0
746,64.49250024698073,7.155658829333518,0.0
747,63.55780621963604,7.606320509192542,0.0
748,63.49373619112978,7.713110579000881,0.0
749,62.768390917862384,7.697990907694192,0.0
750,61.88409269170467,7.694549308926151,0.0
751,59.32204266169936,7.739425047099195,0.0
752,59.98883908310467,7.6594355809925005,0.0
753,60.98696383088987,7.342059154124204,0.0
754,63.14519150641984,6.8179978831107215,0.0
755,62.16309227309458,6.351614409396124,0.0
756,62.17685744218141,5.696657891613724,0.0
757,61.80149988535477,5.084763372196528,0.0
758,61.52908191309557,4.463904477118055,-1.0
759,60.00205245020708,3.8595336395054196,0.0
760,57.22602000218752,3.540738436694221,1.0
761,57.31328541158419,3.2891899525457102,1.0
762,55.690392823858055,3.1760560057141958,1.0
763,54.639169541260586,3.1250616303804915,1.0
764,55.31170259139746,3.144425479711828,1.0
765,55.44480858021616,3.1381426591343735,1.0
766,58.497247437221866,2.9837324106983805,1.0
767,57.31219231766213,2.9006054297441977,1.0
768,58.11490940754904,2.760181198614769,1.0
769,60.08729223804511,2.6437731008880805,1.0
770,62.87612160299089,2.7066850796213817,-1.0
771,61.4500768181472,2.753918391119732,-1.0
772,61.058537406527,2.778526879329608,1.0
773,60.11795748428968,2.7581581633171255,1.0
774,62.21134108494316,2.6968219903576562,-1.0
775,63.28756608429887,2.7714150026421724,-1.0
776,64.45727868636587,2.9376100559879803,-1.0
777,65.09899152890893,3.1621763451476013,-1.0
778,64.298083226961,3.3089269184751346,-1.0
779,65.10838741789875,3.521616393200299,-1.0
780,65.53360441761662,3.666635094563032,-1.0
781,62.85449489763407,3.6306588383540745,-1.0
782,63.650641475358114,3.4893184476742785,-1.0
783,63.68366508807518,3.1847302708231777,-1.0
784,63.54964608957445,2.8547810848212634,-1.0
785,60.49194735466428,2.444494067500625,-1.0
786,57.99256444370321,2.486825848185938,-1.0
787,53.27135822421905,3.0105630985672303,-1.0
788,45.38372389198882,4.724423218555199,-1.0
789,43.77776724681748,6.1434469035497115,-1.0
790,41.4308165695164,7.442478845205517,-1.0
791,39.78861741173024,8.617291403796349,-1.0
792,36.659242621923006,9.852591605193105,-1.0
793,36.83651676490604,10.810095195616903,-1.0
794,36.176006753848725,11.560306510151305,-1.0
795,33.980461991491225,12.247061544319418,-1.0
796,33.29817787869691,12.712831776845368,-1.0
797,32.71200383484275,12.968776419472825,-1.0
798,31.37972178025718,13.14947532779954,0.0
799,29.842030306152186,13.1524534499964,0.0
800,27.39085552308789,13.02959709963562,0.0
801,24.26395629482462,13.058173860505859,0.0
802,23.639836963818997,12.753451485551933,0.0
803,22.36141115070487,12.18160604736964,0.0
804,20.936615040232024,11.303572527540918,0.0
805,19.440796079554,10.426210596452753,0.0
806,20.17996294644604,9.316684530661655,0.0
807,18.309270458999883,8.484151967891334,0.0
808,17.81773524509825,8.241180583611207,0.0
809,15.64953607702354,8.076831149498734,0.0
810,14.838060617370909,7.955558441395352,0.0
811,14.341448906758956,7.798078047313644,0.0
812,14.62617954031098,7.694656679041978,0.0
813,13.806766313013092,7.455219549033938,0.0
814,13.230511338560866,7.119241362161559,1.0
815,13.384054788573671,6.792772702535931,1.0
816,13.722905345864284,6.333208813349136,1.0
817,14.684640949595334,5.693336666513672,1.0
818,15.054281678792025,4.979600462237041,1.0
819,15.042457495645683,4.229125501144043,1.0
820,13.958326789028275,3.6213744352712993,1.0
821,15.752771908968242,3.193215278779336,1.0
822,16.051718322437985,2.7209768848169174,1.0
823,16.21187488694121,2.297807338439842,1.0
824,16.576434877175856,1.9740334447491272,1.0
825,16.4328985545554,1.7730948719253827,1.0
826,17.08541838171172,1.446676400433569,1.0
827,17.930112237110592,1.4075185648821944,1.0
828,18.453461084907865,1.472798704850639,1.0
829,18.792398494165692,1.662786283768301,1.0
830,17.594923515339666,1.7184639669078512,1.0
831,18.67662744319924,1.8170714474306562,1.0
832,20.16058010529931,2.0293511068182513,1.0
833,22.164504228812763,2.3594116676858436,1.0
834,25.05472426442718,2.90314352322575,1.0
835,26.31799492274712,3.41760135742676,1.0
836,29.06374089267784,4.109251887348651,1.0
837,30.48275575551236,4.7887427842402,1.0
838,31.97710087545793,5.441655978192177,1.0
839,33.866298415676084,6.093499408270313,1.0
840,33.963698433145666,6.4837237733440976,1.0
841,34.27534034723025,6.837982890271351,1.0
842,34.54616137671556,7.0868317523231985,1.0
843,34.634250342288155,7.219821973631687,1.0
844,35.12997706489624,7.285378490520584,1.0
845,35.54813391557765,7.241399197258125,1.0
846,36.90662887420369,7.200163645126583,1.0
847,37.89339801547781,7.146805019393056,1.0
848,38.62243235816803,7.035820244520491,1.0
849,38.93748882228892,6.8181227778951135,1.0
850,40.32565718749271,6.383347873188749,1.0
851,41.66737715662953,5.92520081174099,1.0
852,43.49293932301521,5.532174441387148,1.0
853,43.84712895679395,5.1519723354432605,1.0
854,44.62503932652449,4.952786024382637,1.0
855,45.14585266062136,4.739105886366632,1.0
856,45.92999804372783,4.706710403549625,1.0
857,46.90929878130011,4.742299181911177,1.0
858,46.93849621463816,4.77070000918322,1.0
859,46.69011088113428,4.8125810446033075,1.0
860,47.83478213896343,4.850506614272534,1.0
861,46.550307757265394,4.73060665633436,1.0
862,47.40563931129679,4.592035530109794,1.0
863,49.154440476176816,4.470535973221951,1.0
864,49.9816357407908,4.329617972791063,1.0
865,50.89052839446626,4.161372885129763,1.0
866,51.93490273434658,4.076417692555549,1.0
867,53.86991046347941,4.126313567337512,0.0
868,53.571526955830414,4.0659137778981105,1.0
869,54.09151178960426,3.9364441958763314,1.0
870,54.87349361777528,3.8762748607519404,1.0
871,55.793271615774174,3.8967302139229076,1.0
872,56.471931013385415,4.014407604781228,1.0
873,55.37793726004159,3.9686077906929618,1.0
874,56.35087669725488,3.967485070885077,1.0
875,57.08868132885807,3.972294263345,1.0
876,57.69957411127886,3.99330388738429,0.0
877,57.222920553793045,3.9707194774234473,1.0
878,56.99480294961075,3.8661200703559544,1.0
879,57.67352241448978,3.700300364615877,0.0
880,58.42565837835309,3.597001288818254,0.0
881,57.88841240297051,3.2233576570593185,1.0
882,59.31312935049538,2.9007225191587223,0.0
883,60.05329173265831,2.7164921527418664,0.0
884,58.47829171516795,2.4092470129804253,1.0
885,58.967456612363286,2.1329446787160697,1.0
886,58.44965029861365,1.8621388168004909,1.0
887,58.4678838174483,1.7441910950135864,1.0
888,58.19899671267515,1.5374045683193827,1.0
889,60.876189996021296,1.5187493297773969,1.0
890,63.19106124169868,1.8060568051262051,-1.0
891,62.30014146195234,1.9404046020931713,-1.0
892,61.28154004197282,1.9768476695001642,-1.0
893,60.45516446772823,1.8475285143012263,0.0
894,60.54159530524557,1.771044961529179,1.0
895,60.513864919022446,1.7232980189184932,1.0
896,59.31161794657589,1.679193148574345,1.0
897,59.28216295852634,1.5978878475684872,1.0
898,58.60697010334385,1.500808271696857,1.0
899,59.43167397841259,1.4310451832423974,1.0
900,59.006626083557926,1.4095135703694879,1.0
901,59.01811507396715,1.3533115220408576,1.0
902,59.6199260233025,1.3493873297571382,1.0
903,59.69663551585671,1.3482563194660435,1.0
904,58.8414479849444,1.3320834054507047,1.0
905,59.16902853060677,1.3261789012083045,1.0
906,59.08906770030734,1.299010822394937,1.0
907,58.39778278436809,1.3030105659511977,1.0
908,58.55671884842821,1.2815565260524153,1.0
909,57.93334000566868,1.3268083087587748,1.0
910,58.68551572214146,1.060903543095508,1.0
911,60.83451944482296,0.8938178190608391,1.0
912,61.289060436492655,0.894646169770401,1.0
913,62.17570566354832,1.0662842953340208,1.0
914,63.69162035087157,1.406572469552313,1.0
915,66.40440947969692,2.0601756734150736,1.0
916,66.2344134852286,2.484723654987902,1.0
917,66.8000069690588,2.8628095181321593,1.0
918,69.32605489210815,3.407079477257123,0.0
919,68.83992402273792,3.777924724247699,0.0
920,68.59773402633739,4.021525791655968,0.0
921,70.00073749619831,4.309441410417391,0.0
922,70.4004689211046,4.569094098661944,0.0
923,72.2407092270729,4.904560059772242,0.0
924,72.72443546127964,5.131774072969511,0.0
925,72.71422983059554,5.273385049597715,0.0
926,72.3722412451097,5.2934652592186415,0.0
927,71.80612143358876,5.138656692438453,0.0
928,73.03109410874279,4.96534186465785,0.0
929,72.2194113264192,4.556968444370184,0.0
930,72.46658021662482,4.089220914002945,-1.0
931,71.73523943991053,3.6916241754078163,-1.0
932,71.08008243437969,3.1957570418738617,-1.0
933,69.92301301810541,2.6538043764190795,-1.0
934,68.64048891251258,2.2165407066239338,1.0
935,67.78520323641365,2.104959117100525,1.0
936,66.80772654822525,2.0476983268029154,1.0
937,65.88635715802307,2.1420315347227037,1.0
938,67.35696459288522,2.238517437343769,1.0
939,68.40994123561693,2.2555958222545405,1.0
940,68.77322152853576,2.2489161445421466,1.0
941,66.35632094503849,2.417373619852046,1.0
942,68.98858619043884,2.429842359618691,1.0
943,69.65620385045202,2.37622664246415,1.0
944,70.74232439577341,2.293740051183826,1.0
945,72.90454979562026,2.306660928556619,1.0
946,73.08203584534704,2.3525608963880407,1.0
947,73.79258619036743,2.4767038141761084,1.0
948,74.99124012127557,2.6372930951943996,1.0
949,74.5715394117803,2.7859766782677204,1.0
950,75.672565747312,3.006880635682932,1.0
951,75.07925495108779,3.1757378231718696,1.0
952,74.50303724317362,3.297141233638986,1.0
953,75.27217279798117,3.4447759703829055,1.0
954,75.01958757863532,3.5130020808698545,1.0
955,78.33889129827047,3.7449864573405307,1.0
956,79.7186944017746,3.944730038625763,1.0
957,81.71428473445977,4.140256050303335,1.0
958,82.03594565651264,4.337512212618362,1.0
959,82.235673190177,4.501505576950719,1.0
960,85.12287253250885,4.845251834283736,1.0
961,85.99067676761308,4.886182295193088,1.0
962,89.50426808509415,5.362783889714465,1.0
963,93.99144779267314,6.18737099157561,1.0
964,97.15768675153944,7.141838915658806,1.0
965,98.48033084024968,8.032155145846497,1.0
966,101.0311588202498,8.90816541416139,1.0
967,103.40538159925978,9.767331853047743,1.0
968,102.20375215844784,10.299123120485929,1.0
969,104.0819767997936,10.74730276594105,1.0
970,105.5590009357202,11.155312619667512,1.0
971,108.45871298805042,11.528943823493423,1.0
972,110.47066731872609,11.755991990047551,1.0
973,112.58947945686248,11.923247490080422,0.0
974,109.76670595294976,11.560180858767824,1.0
975,113.68032462936338,11.48482408569516,0.0
976,121.50004062019204,11.899509852269427,-1.0
977,122.19961945047626,12.164409332802036,-1.0
978,123.5651685674629,12.216234845322226,-1.0
979,124.98307990582752,12.028961624886715,-1.0
980,128.576070659503,12.04340704853011,-1.0
981,127.55226221053115,11.650609947854841,-1.0
982,126.76430711756969,11.18076329606851,-1.0
983,123.68006190007318,10.65005448339121,-1.0
984,121.95385025302735,10.103025710537878,-1.0
985,120.367069351147,9.437032508264378,-1.0
986,117.57511506381788,8.794184209430059,-1.0
987,115.70266282412982,8.247276920896889,1.0
988,113.550432261787,7.530539944891036,1.0
989,109.94478879948656,7.075830729877345,1.0
990,111.55844906372909,6.637738769263678,1.0
991,111.186679285425,6.451985114276593,1.0
992,108.38343892832054,6.601433570657652,1.0
993,107.42603101525486,6.927536338276679,1.0
994,104.37854610742669,7.355930371997482,1.0
995,103.42061387555697,7.983885831950106,1.0
996,105.3637287556636,8.335488754874874,1.0
997,108.12803853745098,8.41428010591414,1.0
998,108.43153536951344,8.350265807026654,1.0
999,107.67813268718326,8.149683250574306,1.0
1000,118.3530427192449,7.486299836832446,1.0
1001,125.56351281023976,7.3017363294796676,1.0
1002,128.46671091764728,7.472785128999957,1.0
1003,132.2366456579741,8.283856967776373,1.0
1004,136.4481849508351,9.554431744076437,1.0
1005,140.13330710437776,11.072335087086259,1.0
1006,141.63901107256635,12.50235258573463,1.0
1007,146.02298707565652,14.087388855124972,1.0
1008,151.78154414389812,15.873122764241455,0.0
1009,155.05552983976992,17.447174092570854,0.0
1010,161.0888260318627,19.224696620004575,0.0
1011,164.00996094545064,20.783823951835366,0.0
1012,166.23712322205378,21.947249377301542,0.0
1013,170.44601108036187,22.94720772866946,0.0
1014,168.83000090787613,23.13108104363947,0.0
1015,170.66123712377146,22.88392351259953,0.0
1016,174.42350217628766,22.537969671525218,0.0
1017,171.60207893203176,21.706872935146446,-1.0
1018,172.3469552299731,20.402472181119016,-1.0
1019,170.88618975390833,18.26006579605998,-1.0
1020,170.81928190483762,16.67325473039119,-1.0
1021,170.98960747819848,15.360569594018378,-1.0
1022,172.3997234134315,13.961422842027181,-1.0
1023,174.27367235313758,12.59534441212215,-1.0
1024,170.3373440098933,11.095739834346007,-1.0
1025,168.56046446393322,9.56595380541735,-1.0
1026,167.3600432022787,7.723766782627896,-1.0
1027,166.67793125938678,5.965119602460036,-1.0
1028,164.61257949402673,4.689469102594982,-1.0
1029,163.67046940331255,3.665608775374542,-1.0
1030,159.45664272123133,3.8640780879562686,-1.0
1031,155.14371616410756,4.842878325401881,-1.0
1032,153.05827706583662,5.937872360076554,-1.0
1033,154.2685311106604,6.6245992767219155,-1.0
1034,151.5501363707651,7.451224910232377,-1.0
1035,146.9700519490247,8.50567277322529,-1.0
1036,140.95732014649113,9.749083171551538,-1.0
1037,135.0137887649033,11.401482135405699,-1.0
1038,130.29887542095787,13.04771027998796,-1.0
1039,127.17667280892384,14.58632549469301,-1.0
1040,122.8464348296376,16.092050269684165,-1.0
1041,120.84874160619798,17.294831722470526,-1.0
1042,112.0989857498989,18.79291510223513,-1.0
1043,108.1187974725,19.945007357759525,-1.0
1044,100.99743503000468,21.452556438233586,-1.0
1045,94.43367787933651,23.05392706296135,-1.0
1046,86.95746253153465,24.754995774531288,-1.0
1047,82.00127466808068,26.206909842238318,-1.0
1048,74.90835095589813,27.699483109747767,-1.0
1049,69.26116548054432,28.964464579222245,-1.0
1050,63.36713842278902,30.246366910559658,-1.0
1051,57.63417915526052,31.523719965277763,-1.0
1052,51.39261473762559,32.66923502608455,-1.0
1053,46.40203596178573,33.275845559666685,-1.0
1054,40.75473715799602,33.66600214030424,-1.0
1055,34.753507147878054,34.00720877869475,-1.0
1056,28.82405026576264,34.406985472681875,-1.0
1057,22.23193235399796,34.91426507182874,-1.0
1058,17.58133774014314,35.25369798456647,-1.0
1059,12.948518301181592,35.28970133955887,-1.0
1060,6.925527732172071,35.22638808288848,-1.0
1061,2.465905373571246,34.692634703565695,-1.0
1062,-5.715184266402048,34.6149194148598,-1.0
1063,-12.222691986189474,34.404888477302855,0.0
1064,-17.79537647233333,34.26363371027641,0.0
1065,-18.55314646516814,33.754907018711805,0.0
1066,-21.705488968397304,33.21925696383257,0.0
1067,-26.40033729289969,32.57102508928628,0.0
1068,-30.273993079762548,31.95436999540931,0.0
1069,-35.63284950706249,31.371540737304432,0.0
1070,-39.95583126016686,30.769531217236086,0.0
1071,-43.63454869293648,30.095496430688097,0.0
1072,-44.4761687889863,29.20455540734044,0.0
1073,-42.60408330197491,27.841717775275328,0.0
1074,-44.907390291654494,26.39712166081895,0.0
1075,-47.43679850851868,24.944487271708933,0.0
1076,-48.13823852594277,23.388388255140306,0.0
1077,-48.26742396143192,21.810625621671925,0.0
1078,-51.67023906351472,20.237023979932655,0.0
1079,-52.13429347007896,18.48797686078272,0.0
1080,-54.81252913829417,16.888559526870054,0.0
1081,-58.50665788337602,15.356425143444355,0.0
1082,-59.84443571952578,14.236701204016768,0.0
1083,-58.53177671932701,13.219541075204395,0.0
1084,-53.40553472243984,12.101281849663954,0.0
1085,-54.827030561811725,10.718987454510723,1.0
1086,-53.28108164715391,9.190746948077448,1.0
1087,-52.73514002084417,7.799380902413,1.0
1088,-57.86131726007163,6.724530768405266,1.0
1089,-59.22171547577858,6.085736882473692,1.0
1090,-56.55934202448786,5.5651905042452,1.0
1091,-55.687124162588844,5.238343112482988,1.0
1092,-59.96283915952702,5.0942869469217085,1.0
1093,-54.83319610248069,4.402028491211734,-1.0
1094,-55.73964020576608,3.8376298966660616,-1.0
1095,-53.01695634347735,3.469003012284256,-1.0
1096,-57.42678769366384,3.1122192724535074,-1.0
1097,-58.949228573408405,2.7116064190156366,-1.0
1098,-63.39277045119678,2.990361011840933,1.0
1099,-57.14281596123858,2.8063570159939424,1.0
1100,-58.25632589367346,2.7844045691192916,1.0
1101,-51.38614536292421,3.0212655812342826,1.0
1102,-51.476024550732575,3.126384599382089,1.0
1103,-45.53238602615235,3.874502204949893,1.0
1104,-40.60838091899396,5.105704310546121,1.0
1105,-36.394890337134925,6.571675451868393,1.0
1106,-30.173479495782715,8.4598161638986,1.0
1107,-30.818389952749143,9.786543992756537,1.0
1108,-30.60191262113564,10.738432883971937,1.0
1109,-30.3385173376643,11.405275634468504,1.0
1110,-31.34345256318238,11.898805812290908,1.0
1111,-23.424575936932897,12.897458742327915,0.0
1112,-25.134311338690523,13.264834063899501,1.0
1113,-23.260414389441863,13.812663082388264,0.0
1114,-19.37714595946882,14.389932726870311,0.0
1115,-18.137250269048096,14.947305854247071,0.0
1116,-14.982312999070274,15.227606854492839,0.0
1117,-16.94702652819781,14.9401143022087,0.0
1118,-13.588284275756637,14.072909042749625,0.0
1119,-11.280406335654064,13.56425014159416,0.0
1120,-16.17753018876934,12.16721480430299,0.0
1121,-16.20871937317439,11.113028185669654,1.0
1122,-14.520534467766154,9.685604036867037,1.0
1123,-11.77263403397987,8.709231304085815,1.0
1124,-13.075013542552526,7.874646300198618,1.0
1125,-9.482409958581115,7.462066924698572,1.0
1126,-6.2749487338643775,7.663401077587212,0.0
1127,-5.2476959552549545,7.692319726024575,0.0
1128,-5.140654282543025,7.525169504450342,0.0
1129,-7.673949707028271,6.984687823828233,1.0
1130,-9.996788445287834,5.931984103586373,1.0
1131,-8.17186769619434,5.641432480371082,1.0
1132,-5.106981917921416,5.194178922673028,1.0
1133,-5.50064649936003,4.722237028082632,1.0
1134,-4.531566290449248,4.572203530565956,1.0
1135,-3.633946057290117,4.4781922060906965,1.0
1136,-3.368756968073626,4.5459022866850995,1.0
1137,-2.1790226890273487,4.451357124994781,1.0
1138,-0.1059788630210221,4.6786797770941675,1.0
1139,0.8593339435389424,5.003163681150917,1.0
1140,-2.2192945352310858,4.6718173079172525,1.0
1141,-2.567908141234,4.174879096092256,1.0
1142,-0.9139147877535264,3.8029183609245143,1.0
1143,2.6214807656366474,3.8758872649592444,1.0
1144,1.5553666174277083,3.5567897789734912,1.0
1145,1.1343218551720469,3.4635932294138447,1.0
1146,4.851053222920029,3.837821717723165,1.0
1147,3.418178591264393,4.027498302888564,1.0
1148,1.5545535370389985,4.060014882607111,1.0
1149,-0.0960145772887983,3.8507207963075905,1.0
1150,1.5973518393828954,3.3653862672521258,1.0
1151,6.341529594378969,3.310973444455932,1.0
1152,11.190284733909536,4.002643241482242,1.0
1153,12.452420226721244,4.56028257787896,1.0
1154,16.259721741976364,5.42521208993759,-1.0
1155,19.378347840783547,6.41903187470172,-1.0
1156,14.869460217040782,6.669305625159578,1.0
1157,17.46484781469435,7.068441606981206,-1.0
1158,21.576784278473426,7.7920093419266685,-1.0
1159,16.84377555789679,7.9929958187533705,0.0
1160,8.585176611264629,7.669665541240999,1.0
1161,6.597038175856781,7.274560412617333,1.0
1162,7.148660586460849,6.949483220524843,1.0
1163,10.102065569057912,6.801024743142562,1.0
1164,8.746729219330405,6.564855004444803,1.0
1165,15.137854237892896,6.369426066598989,1.0
1166,15.048379346407842,6.326628134524859,1.0
1167,15.476509896034187,6.167642058855402,1.0
1168,16.370523980300007,5.813365070116394,1.0
1169,15.732686723924516,5.106618146193705,1.0
1170,14.317769984458266,4.371057983336053,1.0
1171,19.57378501365605,4.2326112287037585,1.0
1172,24.015618086457263,4.706625317918786,1.0
1173,21.66915723405896,4.912921183452056,1.0
1174,20.14028356970404,5.030300402105135,1.0
1175,23.622377128430287,5.288102696568684,1.0
1176,28.131883748010168,5.972118524647332,0.0
1177,27.132638711790506,6.4427919684210515,0.0
1178,26.590947097003863,6.729686308010705,0.0
1179,27.68601661248597,7.136662158199956,0.0
1180,32.13960861445487,7.506170132104285,0.0
1181,31.64869801079311,7.458158928916916,0.0
1182,33.2653511591855,7.3714897153566925,0.0
1183,32.13166657328884,7.2507541590925895,0.0
1184,32.82893105506621,6.847417262572295,1.0
1185,33.98268425509866,6.913168698779701,1.0
1186,33.1612865231491,6.784657925010423,1.0
1187,34.33509815107324,6.629781160414627,1.0
1188,33.35835626435478,6.356574037834864,1.0
1189,34.057816210444614,5.910606615927161,1.0
1190,33.23142654682968,5.020379517097107,1.0
1191,35.89974113569686,4.701019601757183,1.0
1192,35.807890641840515,4.656644040467467,1.0
1193,33.77821346998333,4.2080035530410225,1.0
1194,33.951109576773206,3.3531556920841026,1.0
1195,34.63068573168944,2.7899537806075805,1.0
1196,33.079223740616854,2.6060393267509414,1.0
1197,32.050314587083804,2.2698871110059966,1.0
1198,32.75644001510811,1.7236510979141106,1.0
1199,32.99176608108415,1.14240555750912,1.0
1200,33.609786639785824,1.0998651795691077,1.0
1201,32.163115905898934,1.0588585446494307,1.0
1202,34.11114675608913,1.0636219671787013,1.0
1203,42.99856892558947,2.3153683349156045,1.0
