index,CACI GNRC,Standard_dev,label
589,-243.2813492207886,12.503003845230136,1.0
590,-238.87170711051849,11.819763501027435,1.0
591,-235.1331926452389,12.185584897680327,1.0
592,-230.34119043680505,13.52068072998197,1.0
593,-221.1839945462721,15.834525849884468,1.0
594,-211.65861701753275,18.718242443928236,1.0
595,-208.37064817753745,21.36530498272249,1.0
596,-203.27770945232777,22.90612144476096,1.0
597,-200.72666447618096,24.615751456980853,1.0
598,-193.48820585509995,26.783955198551027,1.0
599,-187.0047716893269,28.839593481260312,1.0
600,-180.57772445321723,30.4093996742145,1.0
601,-177.57054547004475,31.97203795968152,1.0
602,-169.38825370631125,33.351437767098744,1.0
603,-165.4890948313922,33.659830880399845,1.0
604,-161.30142948731705,33.62520092447896,1.0
605,-155.84315975974818,33.37419843857281,1.0
606,-153.94447405113647,32.83501882304256,1.0
607,-134.42935260848208,33.60457120159498,1.0
608,-139.8272087122943,33.356942556207,1.0
609,-135.4319220975065,33.10629514294646,1.0
610,-130.70897503251655,32.70816242063375,1.0
611,-127.32677416154944,31.981865612944624,1.0
612,-124.6904558951015,30.963746494490017,1.0
613,-123.29002282254596,30.022200253064284,1.0
614,-119.31168150356288,29.437494825137254,1.0
615,-119.71466841139082,28.362333377296686,1.0
616,-115.36030830473048,27.306740262799607,1.0
617,-114.30758390706924,25.78060454013178,1.0
618,-111.87198492012772,24.363682798163808,1.0
619,-109.68509784168268,23.00485171637266,1.0
620,-103.15568599407202,22.046321325531373,1.0
621,-100.04620075878177,20.88412933571588,1.0
622,-97.61223914712237,20.046379724831375,1.0
623,-93.0662407305409,19.286448828215104,1.0
624,-89.81579126279763,18.530428513282576,1.0
625,-85.36148604874384,18.04515080074064,1.0
626,-81.37317130757125,17.393036762062874,1.0
627,-78.71429624655471,18.1931017931946,1.0
628,-76.62303823738335,18.234809060811248,1.0
629,-73.35924944022584,18.39996125138319,1.0
630,-71.2299161980001,18.622063368430748,1.0
631,-66.45180731995677,19.027918755558204,1.0
632,-61.47609948095404,19.56048085774766,1.0
633,-55.95218439434659,20.147201702975195,1.0
634,-53.799449613307615,20.659429715851324,1.0
635,-49.22905682235947,20.9650953686001,1.0
636,-44.55672487378538,21.438938291637648,1.0
637,-40.861986140026175,21.70120044666171,1.0
638,-36.29119453991444,21.92749750136741,1.0
639,-36.92014570791778,21.630547931624772,1.0
640,-34.29109202711905,21.521322568601914,1.0
641,-31.284976253913044,21.346898613527003,1.0
642,-28.98931545007849,20.988098186853954,1.0
643,-25.098221007585423,20.765500968232473,1.0
644,-22.61649148022684,20.45452248144093,1.0
645,-19.98869631935169,20.186076756761253,1.0
646,-17.29776857534101,19.93694902122375,1.0
647,-13.837850890176718,19.652951746015294,1.0
648,-10.709164107651771,19.24155670845767,1.0
649,-6.946423155443938,18.85601157621717,1.0
650,-4.222923390818927,18.284347465437133,1.0
651,-1.4459418955636778,17.804076443880376,1.0
652,0.5427995802733676,17.39111640745677,1.0
653,2.425286296206764,17.118129870307545,1.0
654,2.5331719731438795,16.541982890070912,1.0
655,3.738554160091816,16.008398008842228,1.0
656,5.926093878692143,15.626850834420582,1.0
657,8.380211819622637,15.343985024216115,1.0
658,10.098961695162116,15.194288886374569,1.0
659,12.569739217961292,14.774974489326386,1.0
660,14.619465423598186,14.326877393958386,1.0
661,16.30796215852093,13.865180045885088,1.0
662,20.37394372754019,13.515764553411046,1.0
663,24.031939223555213,13.414170130989156,1.0
664,27.013015162414906,13.362151729332494,1.0
665,29.661811462291134,13.340558657128927,1.0
666,32.90352737510589,13.411610631979311,0.0
667,35.868271175707555,13.619564200594748,0.0
668,39.022076862186985,13.948013165507621,0.0
669,41.77531917861887,14.404985414586717,0.0
670,44.25459550104749,14.875142416615404,0.0
671,45.21193712315892,15.231828268288252,0.0
672,45.40353084065732,15.384325604947172,0.0
673,44.7083462849985,15.297834515463222,0.0
674,45.740382873923934,14.972766821536453,0.0
675,45.71955333267826,14.416276548271352,0.0
676,47.38311498712424,13.819496113071809,0.0
677,48.76483168908375,13.19163171080308,0.0
678,50.31436625393721,12.470710998049164,0.0
679,51.00658052181018,11.67387616934141,0.0
680,51.08291109349718,10.720117349388925,0.0
681,51.78154870872233,9.585597415417695,-1.0
682,52.809964638954256,8.586001140916697,-1.0
683,51.940460024780464,7.599643572650887,-1.0
684,50.917155712337824,6.579073651875481,-1.0
685,49.34548992423909,5.497887913847956,-1.0
686,47.56436403665897,4.505915890748938,-1.0
687,46.31277541605122,3.6722477049711952,-1.0
688,45.54692124193842,3.1232754154278197,-1.0
689,43.93523893639559,2.9326322821827646,-1.0
690,41.02069983567557,3.2239499836341317,-1.0
691,41.574649673889866,3.472176667753541,-1.0
692,41.655844078590384,3.6935049024032347,-1.0
693,40.27919952904793,3.9879812242956985,-1.0
694,40.256580632012,4.274370240509314,-1.0
695,40.00363465233296,4.544286782422289,-1.0
696,39.47015937327889,4.815736049946471,-1.0
697,40.08701991831232,4.96850039457778,-1.0
698,38.525177862281446,5.107763957472695,-1.0
699,38.095622725166,5.158326462104562,-1.0
700,37.74563867621279,5.139589726811325,-1.0
701,37.231064687028265,4.999607992000844,-1.0
702,36.55373235062896,4.668202169042167,-1.0
703,35.21109622640624,4.35780766311495,-1.0
704,32.26563811682449,4.245743574348388,-1.0
705,31.32219553470029,4.212007320145229,-1.0
706,29.257991259560637,4.405220951625032,-1.0
707,27.275569641600278,4.744145313340283,-1.0
708,25.37215675468037,5.1522459665664995,-1.0
709,23.18548666354566,5.710774996904008,-1.0
710,22.83144147174725,6.260735065572485,-1.0
711,20.875797016149164,6.789536195959085,-1.0
712,18.677888084739514,7.326491198880689,-1.0
713,17.584781083047744,7.834918007290551,-1.0
714,15.656214540555196,8.319034603749431,-1.0
715,14.493800912990396,8.709316279541609,-1.0
716,12.691464640263092,9.07942329753487,-1.0
717,9.046930245642876,9.502144055052202,-1.0
718,7.02755668273732,9.950603526399467,-1.0
719,5.949885881178368,10.251047903565912,-1.0
720,4.916154831610236,10.395191308929796,-1.0
721,3.3478577012948705,10.435394386060548,-1.0
722,1.0053521176704336,10.436995371066896,-1.0
723,-0.4435663015126394,10.36928484772599,-1.0
724,-3.614359526220284,10.530908799178496,-1.0
725,-6.142352169447122,10.679003948882945,-1.0
726,-6.769337429932584,10.732986773758821,-1.0
727,-8.739400874204605,10.81742222267067,-1.0
728,-6.755771178917584,10.618046965159254,-1.0
729,-8.30785969728214,10.46317524606195,-1.0
730,-12.16121815558219,10.367102237306002,-1.0
731,-15.1258442340732,10.39301872224178,-1.0
732,-17.396175558622872,10.497391786713278,-1.0
733,-17.92696349614352,10.42530248546215,-1.0
734,-19.474697986714823,10.348505782479577,-1.0
735,-20.342958832077606,10.139946015466991,-1.0
736,-19.983787188039837,9.771758361695886,-1.0
737,-22.3773449400709,9.649995430204903,-1.0
738,-24.78436102986089,9.635646874497706,-1.0
739,-24.836785906205836,9.451849282456267,-1.0
740,-27.59912567114843,9.311930115072332,-1.0
741,-30.006260739294746,9.231255062058986,-1.0
742,-31.48231477562952,9.201041170802089,-1.0
743,-32.20562858540794,9.07610630944217,-1.0
744,-35.1920767139114,9.22362514536794,-1.0
745,-36.5478457193496,9.430280591200216,-1.0
746,-36.89355035165812,9.460084551307503,-1.0
747,-39.76839011953744,9.643229353707897,-1.0
748,-39.793209216308746,9.367018088269838,-1.0
749,-41.59037107713995,9.083473004863619,-1.0
750,-41.44673456698365,8.877061560302113,-1.0
751,-43.95324432779307,8.890747864061659,-1.0
752,-46.29851392370211,9.050938711977588,-1.0
753,-48.53361665274188,9.199211475891763,-1.0
754,-51.81367881762613,9.504997318350233,-1.0
755,-55.036962612688725,9.891006800375456,-1.0
756,-55.22117377863297,9.93111792702158,-1.0
757,-57.08636962773522,10.03998247279011,-1.0
758,-61.392951444198594,10.447932832872475,-1.0
759,-63.49453695534802,10.710315988992589,-1.0
760,-63.21109956866374,10.840250916067909,-1.0
761,-65.05956374328952,11.027235702314762,-1.0
762,-66.01358703167222,11.123001209766015,-1.0
763,-66.72276143571919,11.053140877067344,-1.0
764,-68.86334459926154,11.122255082002214,-1.0
765,-72.7948985073667,11.347773982770272,-1.0
766,-67.82107119422999,10.958786310941514,-1.0
767,-71.51152950405287,10.813076004322838,-1.0
768,-73.71660597692872,10.566527073888563,-1.0
769,-77.30906136191824,10.473175775996365,-1.0
770,-83.48221447594406,10.588413720586257,-1.0
771,-88.68781603650646,11.074314412716557,-1.0
772,-91.43048587891155,11.60483967578492,-1.0
773,-94.29763246183008,12.174373021230172,0.0
774,-95.46173027357212,12.691394058277316,0.0
775,-94.56238501520428,12.996020672371754,0.0
776,-99.9032937861394,13.447467871118041,0.0
777,-100.4669314393209,13.708274578252954,0.0
778,-99.03887706539874,13.846992632698544,0.0
779,-100.54060541659888,13.97300006309912,1.0
780,-103.56013560821027,14.023384759185024,1.0
781,-106.16390361360207,14.103668205602396,1.0
782,-108.86301005406877,14.143527025305737,1.0
783,-103.1794670648208,13.55891099773007,1.0
784,-103.48154061237275,12.901205030012799,1.0
785,-101.46764668048148,12.25337889461915,1.0
786,-98.23969009020722,10.723626136819727,1.0
787,-98.01659743214168,9.232320043316294,1.0
788,-94.4652932146832,7.608443963473333,1.0
789,-94.78459887532068,6.0576595175202534,1.0
790,-92.51727240873032,5.19279526630103,1.0
791,-93.2628088477623,4.827762593967735,1.0
792,-93.29133166287228,4.696742210468713,1.0
793,-94.4843748027753,4.6875425731653015,1.0
794,-91.98042252531204,4.878298649258154,1.0
795,-90.55988452158503,5.128898620832404,1.0
796,-83.96633872633555,6.041977667043897,1.0
797,-81.20423763023462,7.019861387031932,1.0
798,-79.90971950522218,7.922834410078375,1.0
799,-76.28447916597574,8.934320422912318,1.0
800,-71.52331586448696,10.02661525054559,1.0
801,-69.78261110928786,10.763343546463409,1.0
802,-69.13521772970785,10.969413364723783,1.0
803,-66.6656275976446,11.523312906140127,1.0
804,-65.4393797899225,11.83864221597256,1.0
805,-63.14453553890724,12.188677274088793,1.0
806,-58.32686725652642,12.884369042019427,1.0
807,-56.83808608807231,13.376319624784113,1.0
808,-56.16745238968534,13.83623009613729,1.0
809,-53.201157498012456,14.215557989752515,1.0
810,-53.16756966066815,14.440769476061195,1.0
811,-51.262176120922426,14.456720942739496,0.0
812,-48.4867809341762,14.343329139770653,0.0
813,-46.80046606071173,13.85235239726851,0.0
814,-43.97830604422302,13.391068226231232,0.0
815,-42.31062664873697,12.740100880972513,0.0
816,-40.75299513636714,12.458448295683663,0.0
817,-39.88231558601005,12.129902023385988,0.0
818,-38.144095348809934,11.683483744496208,0.0
819,-36.53651415249068,11.349333094941578,0.0
820,-36.495992829553536,11.134834179275895,0.0
821,-34.96353510175479,10.899025254640064,0.0
822,-33.83050727995795,10.503036702837809,0.0
823,-32.23543882989649,10.153619321414958,0.0
824,-31.949615923256133,9.630923713739328,0.0
825,-31.17955353176319,9.084854826739333,0.0
826,-34.29808568456581,8.570885097277769,1.0
827,-34.16812912500286,8.0027608433844,1.0
828,-35.874450934464825,7.22599796888775,1.0
829,-36.81543889331367,6.544354288564334,1.0
830,-38.2672428875572,5.652789116868146,1.0
831,-38.168022799889386,4.776455421802825,1.0
832,-36.90459857727458,4.0546585209331045,1.0
833,-34.61445029665369,3.394383020101449,1.0
834,-32.085960165599715,3.0524479264265847,1.0
835,-32.31828142517591,2.7648926216905134,1.0
836,-30.13559066501822,2.7168858018502617,1.0
837,-28.63325672011799,2.803622216120852,1.0
838,-26.51157050701824,3.1651512331475833,1.0
839,-24.479898954359577,3.71651042618357,1.0
840,-22.92217196486785,4.27907247660183,1.0
841,-22.30043536527116,4.80292523891327,1.0
842,-20.58130727218885,5.397345646923302,1.0
843,-19.142168898550324,6.025488052944307,1.0
844,-18.901959275450167,6.5513616458781465,1.0
845,-18.866752676831524,6.9901209919776255,1.0
846,-17.88037959564734,7.3280537515760145,1.0
847,-16.256671068108574,7.682074050420487,1.0
848,-15.456366682308072,7.876461885193189,1.0
849,-14.913191018372892,7.8984216705921675,1.0
850,-14.047734229872953,7.6864237322624245,1.0
851,-13.182071044851362,7.328443649761799,1.0
852,-12.421523892061124,6.918095874716452,1.0
853,-11.465638480434023,6.586790212425375,1.0
854,-11.840400134052167,6.281374658197389,1.0
855,-11.892314576087358,5.744453220641607,1.0
856,-10.30870666515721,5.344265321579969,1.0
857,-9.829952219275576,4.939813749048465,1.0
858,-9.458659819595368,4.610635756683654,1.0
859,-9.3585121191797,4.345868205722001,1.0
860,-9.75371622919559,4.080050330648038,1.0
861,-9.394530432073545,3.7725913353674985,1.0
862,-9.510801799314391,3.520916279628259,1.0
863,-8.29050291318422,3.3897526748592184,1.0
864,-6.919969711530676,3.2841108424765446,1.0
865,-6.437729018142456,3.0974342879126096,1.0
866,-5.236641458319852,3.0006092766339334,1.0
867,-4.495093488614351,3.027076558838595,1.0
868,-3.2427658827589667,3.1428884667718178,0.0
869,-3.013639026506425,3.2097543532721313,0.0
870,-2.168171588035925,3.3245962465043357,0.0
871,-1.7437771655658096,3.4424166099299356,0.0
872,-0.908968867129076,3.5950022162956117,0.0
873,-1.0228184838600782,3.7091125668254263,0.0
874,-0.9021651040688424,3.724082776118122,-1.0
875,-0.7215920287664801,3.661713771591267,-1.0
876,-0.4838827272283978,3.6608692543175483,-1.0
877,-1.0283068059112497,3.5964666137481984,-1.0
878,-1.1981542208624418,3.494652694720716,-1.0
879,-0.2346501323651608,3.3924227837951872,-1.0
880,0.4188657279908838,3.2164071833268055,-1.0
881,-0.5895432732280597,2.9322026875650375,-1.0
882,-0.150375908045909,2.540025380766136,-1.0
883,0.4295382393108653,2.2053964275309728,-1.0
884,-0.538899034789182,1.8929379363474808,-1.0
885,-0.5209960528657405,1.5362634963949413,-1.0
886,-1.301553728624576,1.237626214279098,-1.0
887,-2.6220748731876284,1.0255343601830094,-1.0
888,-1.3265977598924366,0.8935917811957237,-1.0
889,-2.4184372954993805,0.8299959578971732,-1.0
890,-1.1831766281592593,0.7818365130991962,-1.0
891,-3.2865255850373885,0.9310803262209085,-1.0
892,-3.659518091828943,1.1066892462419333,-1.0
893,-5.499108943567485,1.4772346825878886,-1.0
894,-7.161688138934039,1.9627150646276428,-1.0
895,-8.212785743457914,2.4337282839450562,-1.0
896,-7.451680930588765,2.6865812319226556,-1.0
897,-8.348165737735314,2.9761919849539247,0.0
898,-10.156779334514354,3.378456432310339,0.0
899,-10.835908775522192,3.7060184278093002,0.0
900,-10.97519202494665,3.906510712475437,0.0
901,-10.922470406199215,4.071103061709574,0.0
902,-11.113777935456485,4.148446670470159,0.0
903,-12.226855365644404,4.1847313010701574,0.0
904,-11.884899499869654,4.176180537499634,-1.0
905,-11.596523225448593,4.066774924408931,-1.0
906,-10.751155080552891,3.902125637366748,-1.0
907,-10.918441163066817,3.7864032636693987,-1.0
908,-10.826520204604854,3.4899059909330292,-1.0
909,-11.89759610763928,3.260736485363665,-1.0
910,-10.134108472370947,2.706424276936855,-1.0
911,-9.223101362985965,2.295851886141813,-1.0
912,-9.136372661272516,1.8149933369135856,-1.0
913,-9.651149615827038,1.4848944418779915,1.0
914,-9.310287704089944,1.324788982832245,1.0
915,-7.266729279738357,1.4161743176773827,-1.0
916,-7.733140146945026,1.3882202826808443,-1.0
917,-8.863804670757638,1.355532690061822,-1.0
918,-8.290950475623191,1.4261890796093692,-1.0
919,-10.732976666462092,1.4238736169066473,-1.0
920,-13.242283502993814,1.573494342669794,-1.0
921,-14.25457149890515,1.80394417726964,-1.0
922,-16.697731985930616,2.2807403648429645,-1.0
923,-18.38357754599241,2.840042938392543,-1.0
924,-17.683071705936655,3.2035260636919998,-1.0
925,-19.433353828564638,3.68150532481241,-1.0
926,-22.679830949478315,4.410178588005152,-1.0
927,-24.497806947456013,5.164215667530809,-1.0
928,-27.568761083019155,6.071179478985027,-1.0
929,-29.72243802532053,7.008001398333027,-1.0
930,-32.89642101690343,8.001098393596667,-1.0
931,-35.58477892974284,8.963156464907007,-1.0
932,-40.3775643456333,10.133212477948687,-1.0
933,-43.5985850333938,11.305417262249907,-1.0
934,-44.08318453821752,12.146136025827886,-1.0
935,-46.70960891665102,12.7827723299131,-1.0
936,-50.19191809616086,13.42223348745174,-1.0
937,-52.31045141305594,13.961063512739868,-1.0
938,-55.30675381869358,14.341641570754271,-1.0
939,-56.420626967245525,14.613505903799583,-1.0
940,-59.31795958746582,14.949184226742208,-1.0
941,-62.600916700354674,15.258017548149018,-1.0
942,-62.92773554442908,15.393555613028811,-1.0
943,-63.88094999914832,15.37488694926807,-1.0
944,-65.70166777763221,15.059711092430987,-1.0
945,-67.07278637003247,14.598371313820426,-1.0
946,-70.64903045265214,14.300050269223805,-1.0
947,-72.52257246221795,13.894581187750028,-1.0
948,-76.99730395825446,13.720314905719293,-1.0
949,-79.83698095770067,13.542918276469111,-1.0
950,-80.2373318169926,13.251667052158416,-1.0
951,-83.19207177806344,13.03852326978607,-1.0
952,-87.0638047045406,13.198990305156261,-1.0
953,-85.06080785696011,13.076410472892755,-1.0
954,-82.89664272553568,12.503878746237179,-1.0
955,-84.63510494324022,11.96203661259355,-1.0
956,-86.22265163286744,11.536803852147392,-1.0
957,-91.45088476964948,11.385725162605958,-1.0
958,-90.54330203118076,11.112779971093081,-1.0
959,-91.2495869932066,10.692928728386185,-1.0
960,-93.12000129123436,10.38415497113807,-1.0
961,-92.60221016061168,10.068928220741984,-1.0
962,-90.2613892319842,9.406791601691314,-1.0
963,-93.46248221981936,8.75036774387477,-1.0
964,-94.72178290926314,8.068788883739309,-1.0
965,-98.72894126741248,7.517088596179961,-1.0
966,-103.33706929085425,7.494879526268796,-1.0
967,-102.32042165607646,7.232794377286067,-1.0
968,-101.15201813253746,7.068114424685234,-1.0
969,-104.20110705552172,7.2127115380763405,-1.0
970,-105.27742839575671,7.268843141357681,-1.0
971,-107.14465815391245,7.523587187506738,-1.0
972,-113.01176489686615,8.401149332852956,-1.0
973,-115.06926947038215,9.077905876775455,-1.0
974,-119.85400309967558,9.775536940418283,-1.0
975,-120.02605224577566,10.245827491295158,-1.0
976,-121.0892031940358,10.614667060429134,-1.0
977,-123.55830944154832,11.274088675913879,-1.0
978,-117.62371453056949,11.194153297874735,-1.0
979,-110.46896072398874,10.731718120347825,-1.0
980,-112.71172713578746,10.347672774077505,-1.0
981,-118.01095204265192,9.998025690607543,-1.0
982,-119.76923854820237,9.302148013713673,-1.0
983,-122.81605000330332,8.84733507728014,-1.0
984,-125.38551297031502,8.42546216176221,-1.0
985,-137.90411247743037,9.410239682157759,-1.0
986,-139.324413251642,10.439715536273148,-1.0
987,-145.11257833527603,11.625911657937184,-1.0
988,-146.72449917103853,12.389634076486676,-1.0
989,-149.08587765088555,13.178175309924196,-1.0
990,-153.6652855572713,14.06860661804015,-1.0
991,-158.24496794442976,15.083347503232773,-1.0
992,-155.6082535832341,15.77673863929263,-1.0
993,-161.4044156402039,16.747851100794865,-1.0
994,-158.87001710627032,17.405287733057683,-1.0
995,-158.7656829477424,17.81711723592612,-1.0
996,-159.80542285937446,18.120154662628163,-1.0
997,-164.4037801887005,18.613723455192332,-1.0
998,-167.4936418449323,18.687840116618187,-1.0
999,-167.3658496970828,17.736838082484805,-1.0
1000,-163.34460050318663,16.269663216604023,-1.0
1001,-166.64655392053464,15.03623530811808,-1.0
1002,-173.73696651260946,13.921335424292778,-1.0
1003,-174.46643217691846,12.602175842343298,-1.0
1004,-178.7542704882481,11.27714814178778,-1.0
1005,-178.7050703968306,10.938478648595739,-1.0
1006,-184.67993746167468,10.892960625413082,-1.0
1007,-188.10634274363048,11.338855602940964,-1.0
1008,-194.8721520273517,12.22100300792923,-1.0
1009,-190.8193382133616,12.400848113417235,-1.0
1010,-194.08160380157275,12.884590057793641,-1.0
1011,-203.3645083600543,14.227831221048318,-1.0
1012,-211.1652045949517,15.737055299679083,-1.0
1013,-217.8958082808564,17.726448278996756,-1.0
1014,-236.67102364669975,21.093103900802774,-1.0
1015,-247.74234058814795,24.631109902994947,-1.0
1016,-253.7859919230525,27.7010897982566,-1.0
1017,-272.01682649257475,31.992577317555085,-1.0
1018,-279.7584671991808,35.91397709045425,-1.0
1019,-288.29777255343106,39.44598244883231,-1.0
1020,-305.1369512383541,43.193702593341875,-1.0
1021,-319.1923129890016,47.11786969807038,-1.0
1022,-330.67997473640946,51.09152236578683,-1.0
1023,-343.74755654537097,54.853197672326274,-1.0
1024,-364.76880136948495,59.335133012780396,-1.0
1025,-377.1734629580893,63.20568785832305,-1.0
1026,-392.1650696150607,67.06796294651106,0.0
1027,-404.68375125924126,70.45124377024261,0.0
1028,-415.7369625544942,73.42165433953434,0.0
1029,-420.7259279037577,74.66056191616617,0.0
1030,-426.6315736319739,74.75940227768207,0.0
1031,-431.1009327538424,74.11082963627048,0.0
1032,-424.7664698182505,71.9045111013563,0.0
1033,-442.1205214106997,69.69909893556327,0.0
1034,-446.31297279054616,67.67600229442071,0.0
1035,-451.9054041571074,65.3155041560579,0.0
1036,-451.30362222414,61.72675288384565,0.0
1037,-450.3876638508136,58.17709975879365,0.0
1038,-449.68339531377234,53.72430899723193,0.0
1039,-452.7733488646239,48.57919579222264,0.0
1040,-455.44332381933737,43.6891811643503,0.0
1041,-456.748239019087,38.76631936281058,-1.0
1042,-460.8256328904891,33.670609705781104,-1.0
1043,-461.15561507178006,28.408112093226524,-1.0
1044,-470.77542507264735,24.91359064398132,-1.0
1045,-475.2944279987361,21.975077889789972,-1.0
1046,-478.86630033813645,20.09221015117305,-1.0
1047,-482.7429554919244,19.12846461196479,-1.0
1048,-484.3943482017167,18.763059044742533,-1.0
1049,-489.49823731464153,18.704103544191028,-1.0
1050,-499.93442504931386,19.573706514081906,0.0
1051,-507.66787697119895,20.90159087835223,0.0
1052,-509.1520850940277,20.948207067380494,0.0
1053,-507.5655815496654,21.652873197672093,1.0
1054,-510.6696662133141,22.3852366862439,1.0
1055,-507.9082326382099,22.79847738420608,1.0
1056,-507.51802511574033,22.781073667811345,1.0
1057,-504.8122213144389,22.180824421498794,1.0
1058,-507.8422812902796,21.284670513103624,1.0
1059,-516.0431923663326,20.689200733893035,1.0
1060,-519.7882625180729,20.06839127864744,1.0
1061,-510.8539499009274,18.516820591742068,1.0
1062,-516.9407086378886,17.16170827100413,1.0
1063,-519.3315812239586,15.337333050821325,1.0
1064,-514.4792250052492,13.78193218948772,1.0
1065,-511.7097342144963,12.160518769982518,1.0
1066,-500.78064413091374,10.52213571273229,1.0
1067,-503.9290913134633,8.95643927211054,1.0
1068,-499.6849397860551,7.392739434347315,1.0
1069,-497.2310446905879,6.506433963005416,1.0
1070,-490.91522301585246,7.396990332077379,1.0
1071,-484.4064756931751,9.119971116816666,1.0
1072,-483.9212207296715,10.464008052439505,1.0
1073,-469.4840516815977,13.228549966941719,1.0
1074,-464.9253276287003,15.71892622827466,1.0
1075,-463.58873163966393,17.775944807085924,1.0
1076,-453.53417676057353,20.38673770310532,1.0
1077,-481.30168380722864,20.571953642638476,1.0
1078,-451.6943846178608,22.5409030067974,1.0
1079,-458.178607382228,23.0973979760277,1.0
1080,-460.186061342107,22.873130409528425,1.0
1081,-450.6089844187656,23.5043486102002,1.0
1082,-446.558965578455,23.55664762286181,1.0
1083,-437.5294255202096,23.52865859921452,1.0
1084,-424.6106736137852,24.40505007097144,1.0
1085,-421.3315412522404,24.975102690022954,1.0
1086,-415.62255230352525,26.18231098445947,1.0
1087,-421.9665473922258,25.844893945160333,1.0
1088,-416.5480728016687,25.6185778598845,1.0
1089,-429.262675597544,24.146568796390408,1.0
1090,-425.4316854609949,22.9009612468475,1.0
1091,-402.1168088133121,23.40892313353798,1.0
1092,-391.8325835693494,24.171080435618386,1.0
1093,-381.2736063169783,26.328170298607056,1.0
1094,-361.76102147427895,29.98858399667112,1.0
1095,-365.7487391535989,32.08447548430421,1.0
1096,-352.68831575025496,35.120758891194605,1.0
1097,-347.0331437636003,35.57825973295653,1.0
1098,-350.8933607534301,36.9369153386278,1.0
1099,-344.2020887745328,37.58402148111618,1.0
1100,-355.5167829219365,36.376204775466974,1.0
1101,-336.3719257479582,36.50498207882404,1.0
1102,-325.7829896639008,36.89032741352657,1.0
1103,-300.6996629106583,39.317248176311104,1.0
1104,-311.52763911044457,40.45702405167204,1.0
1105,-287.4869466482017,43.010099930045214,1.0
1106,-247.620322223599,48.85580669776339,1.0
1107,-275.07326709119786,49.73346785520647,1.0
1108,-231.2566992637433,53.85849065796949,0.0
1109,-214.03445011407632,56.75656800089882,0.0
1110,-176.0930820471796,61.935767511219424,0.0
1111,-177.8932253265199,66.05543348810752,0.0
1112,-176.31031314938386,68.9589999680618,0.0
1113,-168.62721615178413,71.46116686473654,0.0
1114,-177.16012439420922,72.97541280802136,0.0
1115,-178.09459389022717,72.90608477315095,0.0
1116,-182.9774891711388,72.24674126318143,0.0
1117,-185.5447493472666,70.80973635386432,0.0
1118,-179.57793941516135,68.30001870753065,0.0
1119,-169.97105323913695,65.58083242795585,0.0
1120,-168.27123856343667,60.305326734089455,0.0
1121,-164.35645799420865,55.43264591594619,0.0
1122,-156.5933128509074,50.29504692125444,0.0
1123,-168.92926979677975,45.72291536414216,0.0
1124,-168.75180649287262,37.83814057593225,0.0
1125,-166.81440193426894,30.92240132096465,0.0
1126,-165.34652200950367,27.695274705158194,0.0
1127,-156.432749933247,17.769501136568486,0.0
1128,-170.16081988369103,12.297100566043882,1.0
1129,-167.18599395585755,7.844990088543889,1.0
1130,-170.75368693540338,7.76208145119029,1.0
1131,-174.62488204998135,7.642528625451193,1.0
1132,-167.67840583557756,7.55969318664373,1.0
1133,-162.6614048318274,7.748364648089104,-1.0
1134,-166.41149641229157,7.603902832675895,1.0
1135,-167.52281774837277,7.34210950910718,1.0
1136,-169.18576297734433,6.570107291835671,1.0
1137,-176.47505848184247,5.554513658425936,1.0
1138,-169.8874757820336,4.860120014365101,1.0
1139,-170.19831644203646,4.8667070356335165,1.0
1140,-169.73444868798578,4.891238475350003,1.0
1141,-173.47411696582657,5.007786476506394,1.0
1142,-172.4436690974533,4.325071093675521,1.0
1143,-162.05866768026266,4.574388055342647,1.0
1144,-155.35346933998557,5.421319059012042,1.0
1145,-156.85185555889632,5.941651804056979,1.0
1146,-147.77565906811816,7.362673074809253,1.0
1147,-146.46615014298226,8.341053547443178,1.0
1148,-139.93845325591337,10.075389944501492,1.0
1149,-132.35818322155043,12.316938648549476,1.0
1150,-131.11496746923962,14.007736644270517,1.0
1151,-126.09092446787098,15.56913867865958,1.0
1152,-123.09114243455838,17.240608463395382,1.0
1153,-119.90836959790173,18.93270650924669,0.0
1154,-116.92047024562238,20.379000539828223,0.0
1155,-115.18844732580556,21.520049417066378,0.0
1156,-115.223793876262,22.192122264167303,1.0
1157,-114.31851719735712,22.05563793832924,1.0
1158,-114.27094060430056,21.982552766732564,1.0
1159,-117.10803025039893,21.358293128917225,1.0
1160,-122.72690554335183,20.176328326560565,1.0
1161,-122.48317980670282,18.20163252748911,1.0
1162,-125.0006538078332,15.645609784804,1.0
1163,-124.86711116200073,13.757575259288169,1.0
1164,-126.38622361076156,12.202300088609476,1.0
1165,-113.37382949930604,10.312854346028956,1.0
1166,-116.0434848995485,8.928926550319012,1.0
1167,-115.58101382575484,7.183202860757252,1.0
1168,-111.16504153806,6.119633099276499,1.0
1169,-103.41768114000726,6.493890455812497,1.0
1170,-104.6318502213674,6.532101917770339,1.0
1171,-95.2166803676393,7.877283954898743,1.0
1172,-94.07051622582304,9.057012363658902,1.0
1173,-96.627932872945,9.778437233872276,1.0
1174,-94.01948137813636,10.62764921509682,1.0
1175,-84.57865863711245,12.239230165563464,1.0
1176,-77.786304390229,14.19438545936764,1.0
1177,-75.18306851461003,15.963928278305612,1.0
