index,EPR O,Standard_dev,label
580,-0.3415169335502099,2.385395420668316,-1.0
581,-2.2231251030770736,2.3915752890584816,0.0
582,-0.9901386275255106,2.391960358093954,0.0
583,-1.5593789719870583,2.401292291756084,0.0
584,-2.2559733340392114,2.419488395947855,0.0
585,-2.5970516253107903,2.4365760124048625,1.0
586,-1.2169427075903911,2.4421800489269128,0.0
587,-1.411200496401321,2.4357605803727274,0.0
588,-0.942452805348502,2.4269627529779436,0.0
589,-2.550575549527842,2.4418527217905557,1.0
590,-1.8482970623142092,2.4328977412981567,1.0
591,-2.7311641271313007,2.4210572492952966,1.0
592,-2.561303275663093,2.3838888307169004,1.0
593,-1.5026668952958318,2.3062544051041423,1.0
594,-1.5832835204178863,2.2387294932141546,1.0
595,-1.7454712678852076,2.2147584505097018,1.0
596,-2.209541400391693,2.2231767841285235,1.0
597,-2.030608365087786,2.235525493381641,1.0
598,-2.6128155916172275,2.258441918007639,1.0
599,-1.905628882784676,2.263335696404509,1.0
600,-2.773631178133812,2.2763748073099195,1.0
601,-3.0329036296625347,2.3025178354789313,1.0
602,-4.526777057843887,2.3523459959093835,1.0
603,-2.895251501386589,2.379388211319421,1.0
604,-2.216858302732483,2.3977654000412505,1.0
605,-2.095382436441909,2.410654964968822,1.0
606,-2.1409260379473736,2.427387062308843,1.0
607,-2.436035307875379,2.4439452122833956,1.0
608,-0.8815057636456558,2.444923050755005,1.0
609,-0.3986890462406833,2.4450655757421456,0.0
610,-0.2569122728272432,2.440022392858477,0.0
611,0.1525561071313745,2.4307001485904673,0.0
612,1.1224468878347622,2.427587862653276,0.0
613,1.25678811760735,2.419930931606626,0.0
614,0.7672888645056517,2.406146317486916,0.0
615,0.5666127059803401,2.3923421605575608,0.0
616,0.8103777977392284,2.3493500381106847,0.0
617,1.2864443445984222,2.3068859325601476,0.0
618,1.515452419923129,2.2891532595525836,0.0
619,1.592607974031857,2.2714508729041945,0.0
620,2.3057000188643717,2.2617438144429167,-1.0
621,2.790051778312602,2.2610515778026388,-1.0
622,2.7651611411079315,2.2658668668027726,-1.0
623,2.3761477656393666,2.2691338179260163,-1.0
624,2.1113753227377003,2.2683384784130403,-1.0
625,1.589461401893665,2.2638081561508487,0.0
626,1.9208687930140087,2.2625728746812985,
627,1.9165038619228556,2.257715686618102,
628,2.419289431227704,2.2605268496541613,
629,1.7334503551084095,2.2480087150631847,
630,1.2031158440851968,2.2409898986692633,
631,1.037246687244327,2.23103252745084,
632,-1.349798519026386,2.2422368657535094,
633,-1.1738647120618708,2.249969358654986,
634,-1.0873369765532388,2.2511217749121366,
635,-1.269403514541807,2.2545176159379072,
636,-1.1828643882241394,2.262997291490323,
637,-1.1289364021323325,2.268948571396564,
638,-0.617859564809244,2.2627729904899923,
639,0.1326005007432869,2.2623517276024114,
640,0.6190946691101047,2.2619345640269057,
641,0.9896135484559992,2.2612261648010774,
642,1.270795824279766,2.2587942037361293,
643,1.239426840655412,2.2498022116305822,
644,0.8344738046063043,2.2427679801306084,
645,1.1553638166362248,2.227824187375101,
646,0.3992751608769467,2.22133008995803,
647,1.063153686132381,2.1996598979333943,
648,1.105643254492925,2.176707167286887,
649,1.9622171574099951,2.166553365415594,
650,2.6837348561186545,2.166232748037346,
651,2.9012732565223587,2.1731356509054884,
652,2.604647913017629,2.1699524405117456,
653,2.472396761681836,2.1663216062592316,
654,2.940904827619697,2.1659962169239755,
655,2.315708745544775,2.160581831909557,
