index,CPRT UHAL,Standard_dev,label
156,50.97784484281573,24.019702618650488,1.0
157,49.92591091809135,24.352258398171838,1.0
158,54.75037541453588,24.744810773796914,1.0
159,57.05718686095821,25.17302532220518,1.0
160,60.06014309515928,25.64942181941163,1.0
161,62.942444980325774,26.145739738180172,1.0
162,68.368252953249,26.74132015598583,1.0
163,63.35209337349789,27.188996251834343,1.0
164,70.78255768906507,27.729577516271647,1.0
165,70.8747083302348,28.251932729083013,1.0
166,71.5489973696009,28.755948469826816,1.0
167,75.90468811218034,29.31673499777785,1.0
168,73.15274086385966,29.844684970448842,1.0
169,78.34242265032253,30.468851018636386,1.0
170,72.44721899144815,30.949162473284876,1.0
171,73.95618527750162,31.406707302946582,1.0
172,82.6361367077887,32.02958354856894,1.0
173,71.36248686519906,32.44522967796185,1.0
174,82.31339692701704,33.031929067712824,1.0
175,87.12912780494514,33.67956360510123,1.0
176,48.92487332725904,33.764729890174365,1.0
177,60.00470259675296,33.95075816902927,1.0
178,67.24317290767954,34.207909473166886,1.0
179,73.74738225401603,34.573559355946614,1.0
180,82.6276808336255,35.048564907347625,1.0
181,67.56151192616306,35.23866452015566,1.0
182,78.11755476447854,35.50403576291139,1.0
183,75.57348810194247,35.72028063150759,1.0
184,90.04101581097984,36.14681441492231,1.0
185,109.35421749783006,36.82256183166256,-1.0
186,135.1517983398736,38.04444663678931,-1.0
187,148.7919045383921,39.51760716038143,-1.0
188,151.86144138002362,41.03719966241812,-1.0
189,155.7359056574179,42.46607980193739,-1.0
190,155.08552932700456,43.84572184071877,-1.0
191,148.15746507258274,44.85984299302289,-1.0
192,144.2641647932811,45.73753032375023,-1.0
193,144.0004837500141,46.4869166395582,-1.0
194,119.78199610186948,46.580648057194274,0.0
195,131.90257541743057,46.77987384939366,-1.0
196,123.7709729184823,46.75652614387118,-1.0
197,104.89240616177705,46.42067207291788,0.0
198,117.95295108288168,46.327064280097595,0.0
199,129.69459607073122,46.309976926580894,-1.0
200,138.6133050152996,46.41807000624407,-1.0
201,139.42335229694356,46.51772566268115,-1.0
202,119.5469686887617,46.39581786458588,0.0
203,112.42832541353472,46.24465590678849,0.0
204,101.34707657429236,46.03528283094641,0.0
205,87.7271537934854,45.63842530146617,1.0
206,87.56417030348553,45.19320350708496,1.0
207,56.70944263622016,44.567928758976,1.0
208,50.27542599116464,43.87869662472455,1.0
209,58.87858363050714,43.11812343789699,1.0
210,80.00688977814707,42.362534462572086,1.0
211,50.35118888066268,41.51950365436353,1.0
212,52.764668472905896,40.66697345000205,1.0
213,70.65087233952374,39.693365697900546,1.0
214,104.55772232148502,39.43904783044769,0.0
215,119.97023271683804,39.07280787400702,-1.0
216,103.63258590889644,38.6515276748456,1.0
217,109.95148956519768,38.5975161201791,-1.0
218,122.06638087587852,38.66243253444219,-1.0
219,141.9672274090383,38.91515188684005,-1.0
220,131.62126817288097,39.01559137956629,-1.0
221,132.3909555772666,39.23299951630254,-1.0
222,142.45289851654934,39.55956262130105,-1.0
223,151.27562679578625,40.01998477870262,-1.0
224,162.77374873310475,40.65135611209267,-1.0
225,133.52430436063992,40.659592748115735,-1.0
226,123.43495607402735,40.62196270052928,-1.0
227,129.94745444687555,40.728033963668686,-1.0
228,121.9209624974759,40.66412106521434,-1.0
229,129.01535894077335,40.55134451945975,-1.0
230,121.43208555259594,40.41185394947323,-1.0
231,123.6468900553399,40.36172524656472,-1.0
232,106.85052112864504,40.24447217556638,-1.0
233,112.32052837786978,40.11804639449016,-1.0
234,105.3633601802618,40.06212390279549,-1.0
235,102.44527309696502,39.8703598105926,-1.0
236,93.75745821546708,39.651128315658184,-1.0
237,94.93108468144538,39.462361430793415,-1.0
238,99.70855290101122,39.24358126393471,-1.0
239,112.76987231913664,38.993905277306006,-1.0
240,115.24037665756327,38.66091668170866,-1.0
241,92.58154555442091,38.0532568760478,-1.0
242,54.37627006629066,37.62512830434633,-1.0
243,78.31034790435274,37.310312270775015,-1.0
244,90.15406574091912,36.84508129657638,-1.0
245,84.51605931366146,36.40222953558703,-1.0
246,73.64668230818177,36.04637298377476,-1.0
247,23.54954479874914,36.2273332590397,-1.0
248,36.3478260688039,36.10614810977775,-1.0
249,38.85304732088696,35.790955413220566,-1.0
250,33.875636995232185,35.54655487550959,-1.0
251,20.87339060751924,35.6001888101797,-1.0
252,20.187241569419143,35.61388725459436,-1.0
253,7.564038384888249,36.1002185007052,-1.0
254,12.87594294514588,36.57235999171161,-1.0
255,11.416335394500493,37.34234536045108,-1.0
256,6.185022771344734,38.09755019708875,0.0
257,2.4324171828938006,38.9062088858154,0.0
258,-0.8755629482008089,39.81449471971059,0.0
259,-7.0689330690186125,40.85783538953571,0.0
260,-7.195737084587563,41.89024867826839,0.0
261,-10.32355536394607,42.97672767417337,0.0
262,-23.63206406861445,44.36859511984067,0.0
263,-20.195881632767623,45.594165736865854,0.0
264,-34.822031264226666,47.157704810214526,1.0
265,-28.95324071091829,48.506239234304736,0.0
266,-41.09532582421241,50.09046334969563,1.0
267,-44.46062796233935,51.690648035553664,1.0
268,-48.16575091617722,53.30133665631085,1.0
269,-37.51051590967722,54.60041767792973,0.0
270,-33.44697339846243,55.75766081596879,0.0
271,-15.420988449231118,56.544750947974144,0.0
272,-2.70141504400101,57.11176370314677,0.0
273,9.992275054892616,57.50051312025058,0.0
274,10.964861766161905,57.86673632392284,0.0
275,23.46938166843961,58.088301369880874,0.0
276,24.525528326617973,58.24977408770894,0.0
277,27.733156714361712,58.42123281050882,0.0
278,37.54670660623822,58.533303367834,0.0
279,16.888399208966575,58.81220589772495,0.0
280,17.260145480933602,59.07271007932459,0.0
281,-0.8365634043123009,59.52903532275116,0.0
282,15.420529105496373,59.795525769531196,0.0
283,13.482741264491096,60.07515748296342,0.0
284,9.096655554665176,60.35983789488546,0.0
285,8.077213613822664,60.54443939208058,0.0
286,9.171564713477096,60.46717816859753,0.0
287,-1.303070018846256,60.30054448490121,0.0
288,-11.72435317958184,60.176304322351044,1.0
289,7.801036705705655,59.73299224052,0.0
290,15.392744207465851,59.1944399357234,0.0
291,13.984102582159837,58.73713191925504,0.0
292,20.53123910112913,58.25612354534243,0.0
293,16.554819383952918,57.77575203185764,0.0
294,13.04657193269054,57.608377313445736,0.0
295,13.62373221804728,57.266616358252186,0.0
296,24.19645537168799,56.93652206473298,0.0
297,22.5749868634374,56.799086522908624,0.0
298,15.3020455379027,56.5572704506107,0.0
299,24.95461215943692,56.08856212368234,0.0
300,17.614435330315246,55.4999510681913,0.0
301,60.21177121612163,54.78058936745116,0.0
302,53.16356589994734,54.32777112615599,0.0
303,63.32537119869653,53.971097482233446,0.0
304,70.51652488811885,53.754894766633086,0.0
305,79.72217938586186,53.70164761792416,0.0
306,71.15021660755315,53.60543276335055,0.0
307,74.31429977549874,53.66274116255049,0.0
308,72.67329191427336,53.717719633047366,0.0
309,64.15029891001916,53.73055417827874,0.0
310,57.65571637507878,53.6449728223678,0.0
311,48.516372250545714,53.6446015719831,0.0
312,51.93360367934895,53.64397511673373,0.0
313,54.52685468757568,53.60045683771575,0.0
314,49.8502512702288,53.29755940052299,0.0
315,55.60828688420145,52.80150666573351,0.0
316,61.26852165702496,52.511609094004434,0.0
317,72.10565230681527,52.18553549244665,0.0
318,67.35005986739759,51.666179119945525,0.0
319,54.74447257370775,50.75172110991055,0.0
320,49.678038133662994,49.99106003428963,0.0
321,53.6306185640492,49.19772548822343,0.0
322,41.83609623350833,48.16458445672041,0.0
323,49.08691312809594,46.893305307311145,0.0
324,42.35130909432007,45.255645611780054,0.0
325,43.70667912846034,44.25965475776615,0.0
326,44.845980064064975,43.435867051587586,0.0
327,51.3701683806305,42.459957693537454,0.0
328,40.04240965334623,41.59542830217495,0.0
329,32.6490886282769,40.5365168298716,0.0
330,22.553006902969628,39.619169895247936,1.0
331,29.537362638379363,38.58906062028808,0.0
332,31.52346263959612,37.87625959525731,0.0
333,35.15142476912547,37.020172945931655,0.0
334,31.48935854547585,36.27547646288433,0.0
335,27.321483961520016,35.56191970631048,1.0
336,20.462625417168734,35.000703342795,1.0
337,34.48855260236212,34.38453258018446,0.0
338,42.317995113726965,33.67061562513084,0.0
339,42.86411753726907,32.619352822625366,0.0
340,34.571462031833335,31.4184899162809,1.0
341,40.52700540459216,30.750338965312068,0.0
342,46.26897698369669,30.68750805965112,0.0
343,50.77845357307467,30.341471430029358,-1.0
344,61.87626160113496,29.869753561311665,-1.0
345,75.50186150665536,29.704998190369874,-1.0
346,80.36253066364543,29.821024945574624,-1.0
347,78.19736977916432,30.270549990661863,-1.0
348,83.61078267464075,30.787599668777105,-1.0
349,78.58935514191023,31.19390477210593,-1.0
350,74.02148073850105,31.53264926590931,-1.0
351,83.02566111383226,32.00080506418846,-1.0
352,82.32325331169602,32.43664149488289,-1.0
353,64.1529883196988,32.548922954791664,-1.0
354,64.59104096843248,32.6885070978624,-1.0
355,48.87274823484597,32.68481772940261,0.0
356,44.392529789342575,32.61918546156489,0.0
357,33.367630989765416,32.49164999344308,0.0
358,41.24575769177795,32.34245367538712,0.0
359,30.69797944552477,32.10405011644765,0.0
360,46.102247386268914,31.88607847120053,0.0
361,30.114285502273333,31.590322704572962,0.0
362,35.105606939276186,31.06696128477471,0.0
363,43.3549212056206,30.6005361338223,0.0
364,36.36630678857841,29.793644930330906,0.0
365,33.50630826803206,29.08539243239814,0.0
366,48.430385541862506,28.059390776374162,-1.0
367,41.60518638172368,26.84360310840424,-1.0
368,28.17038038785722,25.43435423713643,0.0
369,33.59121194990905,24.264632950447275,0.0
370,43.30959694890362,23.142039031342776,-1.0
371,12.961176092307596,22.628330552393724,1.0
372,13.61350349812028,22.375334028165508,1.0
373,1.0908479570404097,22.51352797899161,1.0
374,12.213381664531653,22.49760773889584,1.0
375,11.855681738875203,22.613512195813172,1.0
376,36.40726301185123,22.563127818701325,0.0
377,65.72809861596659,22.673962937269852,-1.0
378,46.16134111203837,22.67942117239202,-1.0
379,47.587535879936695,22.56441166501294,-1.0
380,54.75849437243392,22.48100065717812,-1.0
381,35.36385881421347,22.08595830160786,0.0
382,40.20414216974916,21.92863532846349,-1.0
383,52.47001148159438,21.766677106287748,-1.0
384,46.07490814345488,21.51198215929472,-1.0
385,30.86243174346077,21.262641916972697,0.0
386,33.12502081054197,21.01396702091344,0.0
387,12.05205983674432,20.770632067897523,1.0
388,20.596014505048856,20.150699860202185,1.0
389,26.064105319713235,19.905609295673308,-1.0
390,10.823214910035176,19.976211914075325,1.0
391,28.021223866861646,19.81475844295385,-1.0
392,25.04655437229394,19.766451299114884,-1.0
393,22.740463267228733,19.689946654612374,1.0
394,30.041379619101804,19.49389130833636,-1.0
395,47.11998661777818,19.252878625867933,-1.0
396,40.18593312634232,19.150022597369382,-1.0
397,37.07857926604618,19.036885580446636,-1.0
398,33.5638069418593,18.839129623037493,-1.0
399,26.75105813527728,18.820836049749037,-1.0
400,21.162548041000605,18.77226406953064,1.0
401,9.673734779768438,19.033813515409502,1.0
402,3.0007753946778166,19.456181368363918,1.0
403,2.594145362036329,19.78788594594098,1.0
404,2.6662198175075678,20.00611563432516,1.0
405,16.275239373281806,19.821766362875906,1.0
406,30.428328955230768,19.633283077462835,-1.0
407,37.75495541015846,19.35535804067644,-1.0
408,45.31698173901896,19.097353936519763,-1.0
409,53.79536358090854,18.99786460296192,-1.0
410,44.9813842901508,18.92644260832242,-1.0
411,29.448872734173392,18.942703248896976,-1.0
412,21.17647023937116,19.004549343106632,-1.0
413,22.91547230835033,19.026363351518775,-1.0
414,16.444138631933583,19.14214008972224,-1.0
415,3.404316656325136,19.409160600814875,-1.0
416,4.658176092819758,19.578113650527982,-1.0
417,8.237886522661825,19.51040863496289,-1.0
418,-6.747819788635297,19.782028930080813,1.0
419,-11.444893579166774,20.28527713053975,1.0
420,-14.70539339778736,20.872763751289064,1.0
421,-6.541876608576672,21.216723448415095,1.0
422,-12.484745085032728,21.732988246591038,1.0
423,-15.629232678439166,22.254820960501014,1.0
424,-22.678829470992696,22.946579832005558,1.0
425,-26.72872582228865,23.693169666304353,1.0
426,-31.88830330916994,24.520937618982007,1.0
427,-23.68992605730159,25.059976887687963,1.0
428,-27.94786791976992,25.728050422649755,1.0
429,-32.49466316010751,26.484390427516935,1.0
430,-26.908537623175107,27.075585554534154,1.0
431,-15.920111498083088,27.449955587134202,1.0
432,-24.73545282194175,27.9654434892561,1.0
433,-14.795997399213093,28.285091885822023,1.0
434,-15.521321861586555,28.61105720728536,1.0
435,-20.6544382955658,29.009766675885004,1.0
436,-12.214755180055022,29.264767135851542,1.0
437,-11.00233392441544,29.49156321910745,1.0
438,-0.9031721282185572,29.566849911844823,0.0
439,-5.851317122169462,29.68036167865103,1.0
440,4.488664813426453,29.7357579240005,-1.0
441,-7.132843496340342,29.86274066643722,1.0
442,-10.025269879865846,29.975171126002632,1.0
443,-14.152099327032944,30.086949989466795,1.0
444,-12.38888323830031,30.03683563992983,1.0
445,-0.5978083999283399,29.63833315274273,-1.0
446,-2.670660306665127,29.134353102459826,1.0
447,8.885772712290986,28.57347656538611,-1.0
448,33.451371233843474,27.878768588894328,-1.0
449,42.38210033331586,27.334428500589805,-1.0
450,27.077078980843908,26.781201147505804,-1.0
451,26.26946061014792,25.995068182048126,-1.0
452,23.52770591087585,25.181795842476628,-1.0
453,33.50764358768265,24.79289776756176,-1.0
454,28.2674559634994,24.355037098809948,-1.0
455,11.871605380677352,24.144876071312897,-1.0
456,2.943860627866229,24.01753917002273,-1.0
457,-3.80051514858485,24.03578080380187,-1.0
458,13.003104882994876,23.898891945808263,-1.0
459,-1.4577302089127215,23.908427962947414,-1.0
460,6.973861261138268,23.716347514139944,-1.0
461,4.347053266281591,23.687910336715014,-1.0
462,9.16883281691571,23.601987501118376,-1.0
463,-3.713162823906828,23.484793543530632,-1.0
464,-21.503616780133484,23.635183339393212,-1.0
465,-14.757793076403004,23.709073522443113,-1.0
466,-12.846360544033471,23.568265886949835,-1.0
467,-26.388995794435917,23.6891823395726,1.0
468,-35.113714297281604,24.07948629422257,1.0
469,-40.84712727681335,24.514314907539514,1.0
470,-46.62588590533676,24.928065774994305,1.0
471,-55.19815012555614,25.741399548015565,1.0
472,-60.31764462743001,26.63823458024452,1.0
473,-43.229327106996834,27.11426321531961,1.0
474,-34.7662084389591,27.433171951490383,1.0
475,-36.10693589416189,27.761510129914615,1.0
476,-10.513271655794597,27.64442885123753,-1.0
477,-8.661911265988238,27.01101404099869,-1.0
478,-15.72788388402762,26.769203583445105,-1.0
479,-15.32587860437718,26.48425047194553,-1.0
480,-12.165075539681196,26.02713231312685,-1.0
481,-7.288556395668934,25.84368371350211,-1.0
482,-14.512590259410558,25.621634942500812,-1.0
483,-9.573122244044953,25.13952922623348,-1.0
484,-5.281502787673162,24.74352175782107,-1.0
485,-9.950677515583948,24.58372555882295,-1.0
486,-4.991607705504066,24.370344310117737,-1.0
487,-7.027189075578008,24.352171313278262,-1.0
488,4.541129856711905,24.268592320181618,-1.0
489,-4.758885893714705,24.12902848567928,-1.0
490,4.947130050890337,24.108692740237753,-1.0
491,22.37139750485403,24.04794070792132,-1.0
492,15.04749017473307,23.961428556348285,-1.0
493,1.9426466383985144,23.847094434951337,-1.0
494,4.361260195493912,23.649372622752686,-1.0
495,6.053409685129338,23.15624633064134,-1.0
496,-1.7703430992249878,22.771322620701092,-1.0
497,-1.4799208280930998,22.429216499622257,-1.0
498,-5.834288991473272,22.13799977086314,-1.0
499,8.171111660800534,21.966147447107915,-1.0
500,-17.720141421955873,21.881228825766225,-1.0
501,-20.45736785172028,21.909415636256437,-1.0
502,-9.524933407716162,21.907595014746782,-1.0
503,-6.485040064851432,21.900310227601068,-1.0
504,-20.537029539058835,21.954701022907486,-1.0
505,-56.08312283785364,22.467366871584293,1.0
506,-52.23273501581701,22.681982478034556,1.0
507,-52.03500571349901,22.72904123124463,1.0
508,-43.983871195973336,22.428457124539147,0.0
509,-48.37079693712769,21.938740623410343,0.0
510,-45.55110840139565,21.581809752295445,0.0
511,-46.32656880927635,21.54024297009814,0.0
512,-47.76007346409921,21.635670202331873,0.0
513,-47.96059894092917,21.68492405193451,0.0
514,-38.78688122447545,21.67227442193479,-1.0
515,-32.64577932476578,21.714263026077003,-1.0
516,-25.880149797233173,21.688090518027938,-1.0
517,-17.02940448626424,21.58977526464066,-1.0
518,-24.00367414857982,21.609399425474294,-1.0
519,-24.20095846117164,21.637578160510564,-1.0
520,-29.124961630309716,21.69596425233313,-1.0
521,-24.91028898629941,21.715900450524522,-1.0
522,-16.767898619767607,21.71813025828334,-1.0
523,-36.488301700307545,21.838348076909618,-1.0
524,-42.16977751001775,22.005301687184804,-1.0
525,-39.20453169043566,22.11368382478314,-1.0
526,-25.99516031192462,22.073499779772547,-1.0
527,-27.25605576133728,22.092189040532098,-1.0
528,-20.166788468584343,22.05635988469094,-1.0
529,-26.355099018300223,22.012735595796705,-1.0
530,-35.836252109377654,22.084039498005534,-1.0
531,-49.02882739411956,22.359829797139696,1.0
532,-57.31535097912939,22.7472037595998,1.0
533,-55.12259047721994,23.104639805399366,1.0
534,-49.05996991728273,23.353723977365124,1.0
535,-46.11181973865189,23.54974068869259,1.0
536,-36.34610830247095,23.637825640181592,-1.0
537,-47.48957108534535,23.842573462559415,1.0
538,-59.60602446092105,24.18140992909623,1.0
539,-59.45822844050895,24.527361335736273,1.0
540,-71.21557513800849,25.00966694869976,1.0
541,-72.60637609235084,25.569877803371185,1.0
542,-79.29576226702886,26.259449551844764,1.0
543,-68.18049115322088,26.70108256199808,1.0
544,-62.43797386941458,27.02394524666883,1.0
545,-50.54866555627228,27.113701139786816,1.0
546,-54.50817617924781,27.25474513402566,1.0
547,-55.24458580482644,27.28640195543356,1.0
548,-52.3126840246066,26.865164379680724,1.0
549,-63.495182280575705,26.342655856901327,1.0
550,-66.56670545251495,26.169473325497233,1.0
551,-62.91094342515714,25.922346833059752,1.0
552,-53.75898506906856,25.58335049486249,1.0
553,-29.87852860368196,24.851712960338816,1.0
554,-26.54447465470457,24.209499531705685,1.0
555,-15.022612828917772,23.911132395002337,1.0
556,-10.756287997548611,23.770091584192254,1.0
557,-8.235318687673612,23.72807214580301,1.0
558,-6.129730069443895,23.46722985133471,1.0
559,-1.234700121632045,23.46983714798793,1.0
560,12.92944708163452,23.56812954968775,0.0
561,8.251526100188812,23.626169654236637,0.0
562,10.555465894753295,23.64884229944786,0.0
563,17.9136709935068,23.97348630534122,0.0
564,20.934320287227933,24.46343345911484,0.0
565,22.36477126059242,24.93965298602143,0.0
566,19.946949114729705,25.345018723538075,0.0
567,17.9281574105064,25.741123299004823,0.0
568,16.90062433244475,26.090717313211037,0.0
569,12.981930354831093,26.337315745699577,0.0
570,9.8181541934199,26.485537793751256,1.0
571,-0.8133036336711257,26.41721690272655,1.0
572,11.611041980140044,26.409821321826893,0.0
573,5.818899940291772,26.49923447892669,1.0
574,8.621475411588108,26.6632033804987,1.0
575,13.33062892327598,26.871498393279857,0.0
576,20.72559820265849,27.18967425639772,0.0
577,32.34590186721607,27.69728083346331,0.0
578,28.69276984398266,28.14473569250618,0.0
579,35.53496608921262,28.704838165280474,0.0
580,28.37801990418643,29.109088170905387,0.0
581,26.460850025199136,29.454195327640207,0.0
582,19.90288171037656,29.71752152707189,1.0
583,39.75701457305632,30.288645906482884,0.0
584,31.697345201356427,30.681630331774073,0.0
585,30.854985394956717,31.067829650097604,0.0
586,25.236655909837964,31.34418317540713,0.0
587,16.15174874672556,31.511183287338017,1.0
588,12.67705029963662,31.579717003526916,1.0
589,11.494554278242958,31.688411676011338,1.0
590,13.78069816254731,31.763825508631232,1.0
591,13.854957691628613,31.66736794178298,1.0
592,24.9395443755854,31.785268247134603,1.0
593,45.299911744314215,32.34250355004841,1.0
594,47.70088060961547,32.91637287166745,1.0
595,49.624998290848,33.5014504955048,1.0
596,51.22103356811306,34.143191191241954,1.0
597,42.317168317340816,34.60342716313176,1.0
598,31.411391043899243,34.903552086462284,1.0
599,28.169111424936943,35.09297739308037,1.0
600,25.537255076336635,35.31937561382484,1.0
601,34.9347146865349,35.65173139432965,1.0
602,31.051635786264452,35.92799249281988,1.0
603,32.39564733901733,36.210199057612535,1.0
604,36.873957926236926,36.5394110358694,1.0
605,36.16571264307265,36.584631772022135,1.0
606,25.78916659158369,36.53418757251412,1.0
607,36.40407378615009,36.58877054497316,1.0
608,42.058918203285714,36.783378394736545,1.0
609,67.20585745553751,37.33736958516323,1.0
610,57.15710334082155,37.693567576414964,1.0
611,61.76606229422498,38.089578121917974,1.0
612,63.85097098601637,38.47156377687967,1.0
