,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2012-06-08,107.330000,108.130000,105.460000,108.100000,21.303990,1222600,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-11,109.220000,109.260000,105.290000,105.410000,20.773854,1297400,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-12,105.060000,106.320000,103.810000,106.240000,20.937427,998700,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-13,104.950000,106.130000,104.390000,104.710000,20.635900,799200,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-14,104.860000,105.880000,104.490000,105.640000,20.819181,819100,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-15,106.620000,109.210000,106.440000,109.180000,21.516833,1819700,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-18,108.200000,108.350000,107.040000,107.210000,21.128592,837300,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-19,107.980000,109.760000,107.710000,109.220000,21.524716,732000,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-20,109.470000,109.650000,107.050000,108.060000,21.296107,1321900,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-21,108.440000,108.720000,104.130000,104.220000,20.539333,1138700,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-22,104.760000,105.370000,104.160000,104.430000,20.580719,2917300,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-25,102.610000,103.470000,102.100000,103.050000,20.308753,829700,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-26,103.290000,103.940000,102.730000,103.530000,20.403350,619400,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-27,103.640000,105.748000,102.860000,105.340000,20.813269,1144800,0.270000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-28,104.390000,105.980000,104.260000,105.870000,20.917988,674400,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-06-29,108.700000,110.990000,108.440000,110.990000,21.929606,986200,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-02,111.080000,112.000000,110.480000,111.910000,22.111382,609700,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-03,112.070000,114.180000,111.490100,113.920000,22.508521,420300,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-05,112.900000,113.770000,112.900000,113.070000,22.340577,816900,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-06,111.630000,111.970000,110.425000,111.530000,22.036301,670100,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-09,109.670000,111.740000,109.590000,110.640000,21.860453,468700,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-10,111.680000,112.630000,109.190000,109.650000,21.664847,797700,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-11,109.440000,110.700000,108.610000,109.590000,21.652992,973700,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-12,108.220000,109.570000,107.760000,108.980000,21.532467,694500,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-13,109.370000,113.960000,109.355000,113.880000,22.500618,846300,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-16,113.880000,113.940000,111.880000,112.450000,22.218076,648500,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-17,112.960000,113.894000,111.360000,113.180000,22.362311,676900,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-18,112.460000,113.870000,112.390000,113.310000,22.387996,481900,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-19,113.250000,113.790000,112.450000,113.400000,22.405779,532200,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-20,112.420000,112.890000,110.310000,110.350000,21.803154,1492000,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-23,108.620000,109.560000,105.980000,108.790000,21.494926,1228500,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-24,108.690000,109.040000,106.860000,107.370000,21.214360,1255600,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
2012-07-25,107.890000,108.440000,106.750000,106.790000,21.099763,1114800,0.000000,1.000000,BEN,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",https://www.franklinresources.com,September,2025-03-31,13074961000,1667100000,36.06,0.494,23.5,1.26,0.0537,0.69,16.81,0.0465,0.0998,0.0222,0.028,8697100000,3294800000,0.69,0.152,-0.019,20.86,0,1,6,2,2,36.06,10.32,1.503,1.059,2.613,18.68,1.458,24.94,16.03,21.66,20.64,525521000,308807000,47.769,48.605,2025-07-11,2025-06-27
