,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2013-12-23,21.860000,22.558000,21.778000,22.490000,16.722288,3579300,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2013-12-24,22.520000,22.870000,22.459900,22.610000,16.811514,1360200,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2013-12-26,22.620000,22.790000,22.575000,22.600000,16.804078,1146300,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2013-12-27,22.640000,22.800000,22.450000,22.470000,16.707418,1979400,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2013-12-30,22.460000,22.900000,22.460000,22.800000,16.952787,2058800,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2013-12-31,22.770000,22.860000,22.585000,22.770000,16.930481,2502800,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-02,22.730000,22.910000,22.610000,22.690000,16.870997,2330800,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-03,22.770000,23.200000,22.710000,23.160000,17.220462,3187800,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-06,23.250000,23.360000,22.690000,22.840000,16.982529,3480900,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-07,22.910000,23.105000,22.760000,22.850000,16.989964,2902500,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-08,22.710000,23.200000,22.550000,23.030000,17.179568,3619500,0.075000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-09,23.100000,23.280000,22.800000,23.120000,17.246704,2471300,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-10,23.230000,23.600000,23.130000,23.460000,17.500332,2644600,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-13,23.310000,23.350000,22.670000,22.700000,16.933399,3589900,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-14,22.920000,23.200000,22.740000,23.200000,17.306382,3406500,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-15,23.190000,23.270000,22.970000,23.170000,17.284003,2174600,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-16,23.070000,23.190000,22.750000,23.080000,17.216866,3769100,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-17,23.120000,23.190000,22.000000,22.100000,16.485820,11166600,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-21,22.140000,22.180000,21.600000,22.020000,16.426143,4923700,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-22,22.030000,22.420000,21.850000,22.390000,16.702150,3022100,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-23,22.220000,22.360000,21.995000,22.240000,16.590255,2885500,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-24,22.100000,22.100000,21.185000,21.450000,16.000943,5175200,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-27,21.510000,21.870000,20.860000,21.720000,16.202354,6222600,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-28,21.820000,22.220000,21.680000,21.770000,16.239652,3890100,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-29,21.520000,21.760000,21.260000,21.420000,15.978564,2940800,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-30,21.650000,21.750000,21.080000,21.220000,15.829371,3493800,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-01-31,20.830000,21.450000,20.770000,21.160000,15.784614,4768300,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-02-03,21.140000,21.320000,20.640000,20.760000,15.486228,5363600,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-02-04,20.910000,21.040000,20.631000,20.900000,15.590663,4307200,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-02-05,20.770000,20.960000,20.600100,20.740000,15.471308,3077900,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-02-06,20.840000,21.475000,20.810000,21.410000,15.971105,2504900,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-02-07,21.510000,22.040000,21.450000,22.020000,16.426143,4528600,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-02-10,22.000000,22.057000,21.280000,21.700000,16.187434,8459200,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-02-11,22.420000,22.700000,22.240000,22.450000,16.746908,8418300,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-02-12,22.450000,22.550000,22.040000,22.410000,16.717069,5391600,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
2014-02-13,22.180000,22.420000,21.905000,22.240000,16.590255,3749100,0.000000,1.000000,MAS,Common Stock,Masco Corporation,Masco Corporation is a manufacturer of products for the home improvement and new home construction markets.,62996,NYSE,USD,USA,MANUFACTURING,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES","17450 COLLEGE PARKWAY, LIVONIA, MI, US",https://www.masco.com,December,2025-03-31,14002330000,1487000000,18.14,1.866,-1.204,1.18,0.0193,3.66,35.7,0.103,0.159,0.16,0.112,7703000000,2799000000,3.66,-0.103,-0.065,69.91,4,6,13,0,1,18.14,18.66,1.818,164.42,2.198,13.81,1.193,85.61,56.27,63.25,73.12,210942000,209953000,0.216,97.390,2025-06-09,2025-05-23
