,Open,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Split Coefficient,Symbol,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,OfficialSite,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,AnalystRatingStrongBuy,AnalystRatingBuy,AnalystRatingHold,AnalystRatingSell,AnalystRatingStrongSell,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,SharesFloat,PercentInsiders,PercentInstitutions,DividendDate,ExDividendDate
2021-08-06,34.290000,35.330000,33.980000,34.150000,34.150000,116858,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-09,34.180000,35.100000,33.620000,34.000000,34.000000,166515,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-10,34.500000,35.160000,33.180000,33.570000,33.570000,144684,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-11,33.550000,33.720000,32.210000,33.200000,33.200000,129119,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-12,32.960000,34.180000,32.750000,33.800000,33.800000,172582,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-13,33.750000,33.910000,32.840000,33.060000,33.060000,197926,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-16,32.710000,32.830000,31.000000,31.500000,31.500000,216852,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-17,31.170000,32.451000,30.585000,31.730000,31.730000,142541,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-18,31.750000,32.230000,31.500000,31.780000,31.780000,242698,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-19,31.730000,31.970000,30.995000,31.350000,31.350000,166588,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-20,31.540000,31.990000,31.010000,31.770000,31.770000,135770,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-23,31.950000,32.280000,31.540000,31.660000,31.660000,104993,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-24,31.840000,32.510000,31.460000,31.830000,31.830000,228510,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-25,31.530000,32.619900,31.530000,31.920000,31.920000,194663,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-26,31.900000,32.220000,31.000000,31.050000,31.050000,148812,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-27,31.000000,33.960000,30.860000,33.580000,33.580000,359250,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-30,34.030000,36.674100,34.030000,35.240000,35.240000,457784,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-08-31,35.320000,36.990000,35.240000,36.330000,36.330000,255431,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-09-01,36.070000,36.790000,35.650000,36.580000,36.580000,117498,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
2021-09-02,36.400000,36.640000,35.765000,36.310000,36.310000,94411,0.000000,1.000000,DV,Common Stock,DoubleVerify Holdings Inc,"DoubleVerify Holdings, Inc. provides a software platform for digital media measurement, data, and analysis. The company is headquartered in New York, New York with additional locations at Berlin, Germany; Chicago, Illinois; Merelbeke, Belgium; Helsinki, Finland; London, United Kingdom; Los Angeles and San Francisco, California; Miguel Hidalgo, Mexico; Paris, France; So Paulo, Brazil; Singapore, Singapore; Sydney, Australia; Tel Aviv, Israel; and Tokyo, Japan.",1819928,NYSE,USD,USA,TECHNOLOGY,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.","233 SPRING STREET, NEW YORK, NY, US",https://www.doubleverify.com,December,2025-03-31,2504171000,119162000,53.14,0.953,6.35,None,None,0.29,4.031,0.0755,0.041,0.041,0.0483,681128000,560265000,0.29,-0.75,0.172,18.42,6,3,9,1,0,53.14,46.08,3.676,2.425,3.575,17.73,1.031,23.11,11.52,14.14,17.0,162503000,134892000,0.687,100.857,None,None
